         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
           PBLD    72    0.37       16.03          4.77     3.30    1.44       2.17    0.000  0.069 
          OR5K1    72    0.00        0.03          0.00     0.00    8.31      67.01    0.000  0.000 
          OR6C3    72    0.00        0.04          0.00     0.01    5.75      31.03    0.000  0.000 
           DSG2    72    7.69       80.93         38.31    15.75    0.36      -0.18    0.000  0.028 
          ERP44    72    2.59       25.15         13.38     4.80   -0.07      -0.31    0.028  0.028 
       SERPINF1    72    3.12      104.52         27.08    21.44    1.65       2.53    0.000  0.069 
        ARFGEF1    72    3.35       44.79         16.09     8.71    0.80       0.69    0.000  0.042 
        ARFGEF2    72    3.06       20.03         10.48     4.06    0.32      -0.51    0.000  0.028 
           DSG3    72    0.20       17.96          2.27     3.57    2.60       6.43    0.000  0.000 
           GCAT    72    1.36       40.82         13.10     7.64    1.67       3.42    0.000  0.056 
           GHSR    72    0.00        0.04          0.00     0.01    4.65      19.80    0.000  0.000 
          N4BP1    72    2.47        8.46          4.98     1.32    0.51      -0.00    0.000  0.056 
           TP63    72    0.00        0.34          0.03     0.05    3.65      16.67    0.000  0.000 
       FAM160B2    72    3.38       19.66         10.02     3.58    0.53       0.26    0.000  0.042 
         VPS26A    72    1.05       45.84         17.52     8.02    0.53       1.61    0.028  0.042 
        ZNF286A    72    0.12        2.79          1.11     0.44    0.61       1.95    0.000  0.000 
         VPS26B    72    6.60       25.00         14.52     3.54    0.58       0.50    0.014  0.056 
          KLRD1    72    0.30        2.89          1.02     0.44    1.51       3.93    0.000  0.000 
         ZNF101    72    0.21        6.39          2.70     1.05    0.16       1.51    0.000  0.000 
          PRKCD    72    9.83       48.58         29.68     8.97    0.27      -0.42    0.028  0.028 
         PGPEP1    72    1.32       11.40          6.05     2.07    0.28      -0.08    0.014  0.042 
         ZC3H7A    72    1.94       19.35          9.92     3.48    0.05       0.12    0.042  0.028 
         SREBF2    72    8.00      155.32         55.49    23.97    1.38       4.13    0.000  0.028 
         OR13G1    72    0.00        0.04          0.00     0.01    3.89      13.13    0.000  0.000 
           SSR3    72   10.94       70.01         32.43    11.99    0.74       1.00    0.000  0.056 
        SLC29A4    72    0.09        6.71          1.40     1.31    1.97       4.84    0.000  0.000 
          OXCT1    71    0.73       19.41          6.47     4.16    1.18       1.30    0.000  0.056 
             C5    72    0.05        4.25          0.81     0.73    2.45       7.31    0.000  0.000 
          OXCT2    72    0.15        1.58          0.66     0.35    0.64      -0.45    0.000  0.000 
        SLC48A1    72    5.67       21.35         12.49     3.29    0.52       0.11    0.014  0.042 
        TXNDC17    72    7.30       35.04         15.38     5.91    1.06       1.07    0.000  0.042 
           STAC    72    0.00        1.11          0.14     0.20    2.95       9.37    0.000  0.000 
            CIC    72    1.60       17.68          8.30     3.16    0.82       0.66    0.014  0.069 
           KARS    72   22.02      138.24         81.45    24.60   -0.11       0.27    0.042  0.028 
         SPINK9    72    0.00        0.09          0.00     0.01    5.76      31.21    0.000  0.000 
         RAB39B    72    0.00        0.50          0.07     0.07    3.47      17.41    0.000  0.000 
         KIF16B    72    0.99       18.91          7.38     3.76    0.55      -0.07    0.000  0.042 
          SSRP1    72   34.13      155.92         85.32    23.97    0.35       0.11    0.014  0.028 
          IL12B    72    0.00        0.13          0.02     0.03    1.97       4.35    0.000  0.000 
          IL12A    72    0.00        1.47          0.34     0.31    1.50       2.61    0.000  0.000 
       IRAK1BP1    72    0.40        2.82          1.39     0.49    0.43       0.07    0.000  0.000 
         OR51L1    72    0.00        0.04          0.00     0.01    5.77      31.42    0.000  0.000 
         SPINK8    72    0.00        0.08          0.00     0.01    8.31      67.01    0.000  0.000 
            CIT    72    0.60        9.24          2.90     1.53    1.72       3.68    0.000  0.000 
            SRF    69    4.75       31.01         15.67     5.59    0.59      -0.00    0.000  0.097 
        TXNDC12    72   13.23       69.43         43.47    13.30   -0.40      -0.21    0.056  0.000 
          WFDC9    72    0.00        0.12          0.01     0.03    2.25       3.59    0.000  0.000 
          TSSK3    72    0.08        2.69          0.81     0.53    1.36       2.46    0.000  0.000 
          TRPV3    72    0.00        0.86          0.16     0.17    1.93       4.04    0.000  0.000 
          TAF6L    71    6.06       20.45         14.10     3.38   -0.13      -0.36    0.028  0.014 
           BPY2    72    0.00        0.03          0.00     0.01    5.77      31.44    0.000  0.000 
            DAO    72    0.00        0.40          0.04     0.07    2.98      10.94    0.000  0.000 
         TATDN1    72    2.06       30.52         15.02     6.72    0.08      -0.34    0.000  0.028 
        ST8SIA2    72    0.00        0.13          0.03     0.03    1.37       2.23    0.000  0.000 
            DAK    71    4.48       34.63         14.19     6.12    1.13       1.22    0.000  0.069 
          WWTR1    72    0.44       10.11          2.56     1.93    2.10       4.83    0.000  0.000 
          LRP1B    72    0.00        0.05          0.00     0.01    3.78      19.75    0.000  0.000 
            DAP    70   22.96      108.13         61.15    17.04    0.47       0.26    0.014  0.083 
          N4BP2    72    0.05        1.28          0.37     0.26    1.48       2.44    0.000  0.000 
          WFDC8    72    0.00        0.85          0.21     0.14    1.47       4.05    0.000  0.000 
           MTA1    72    6.82       59.45         26.96    10.56    0.97       1.13    0.000  0.042 
           MTA2    72    8.28       47.96         29.07     7.78    0.06      -0.05    0.028  0.014 
           MTA3    72    1.85       12.06          6.51     1.96    0.52       0.76    0.014  0.042 
          LRP10    70   26.45      203.92         94.29    40.03    0.99       0.68    0.000  0.111 
          LRP11    72    2.66       39.80         18.24     8.36    0.84       0.20    0.000  0.056 
          LRP12    72    0.27        5.36          1.56     1.07    1.24       1.13    0.000  0.000 
           CUBN    72    0.01        2.22          0.23     0.26    6.35      45.68    0.000  0.000 
         ZNF329    72    0.37        4.71          2.02     0.91    0.49       0.12    0.000  0.000 
         GAPDHS    72    0.06        1.55          0.40     0.24    1.74       5.47    0.000  0.000 
           GPC1    72    1.42       31.18         10.93     7.63    0.83      -0.21    0.000  0.042 
           GPC2    72    0.17        3.16          0.75     0.54    2.63       8.20    0.000  0.000 
           GPC3    72    0.06       18.98          1.94     3.28    3.55      13.19    0.000  0.000 
           GPC4    72    1.47       30.71         14.09     6.70    0.65       0.09    0.000  0.069 
           GPC5    72    0.00        2.11          0.08     0.26    6.81      48.81    0.000  0.000 
           GPC6    72    0.51       11.93          2.38     2.06    2.38       6.66    0.000  0.000 
           HEPH    72    0.71       91.79         42.16    16.89    0.79       1.36    0.028  0.042 
      KRTAP15-1    72    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
           MTAP    71    1.22       11.24          5.21     2.20    0.65       0.34    0.000  0.056 
          BICD2    72    1.48        7.98          3.54     1.28    0.75       0.78    0.000  0.028 
          BICD1    72    0.05        3.64          1.03     0.62    1.54       3.47    0.000  0.000 
           BBS9    72    0.27        5.71          1.65     0.80    2.06       7.88    0.000  0.000 
         SEC22B    72    7.92       43.73         23.60     8.53    0.39      -0.35    0.000  0.042 
         SEC22A    72    0.72        8.42          2.67     1.24    2.48       9.15    0.000  0.000 
           BBS1    72    2.63       10.94          5.72     1.63    0.76       0.93    0.000  0.042 
           BBS2    72    1.92        9.90          5.67     1.81    0.12      -0.04    0.028  0.014 
           BBS5    72    2.20        8.63          5.11     1.58    0.52      -0.69    0.000  0.042 
           BBS4    72    0.43       10.51          2.83     1.64    2.11       6.83    0.000  0.000 
           BBS7    72    0.65        5.34          2.42     0.98    0.82       0.76    0.000  0.000 
        ANKDD1A    72    0.33        3.14          1.21     0.59    1.39       2.24    0.000  0.000 
          INSL4    72    0.00        1.39          0.06     0.22    4.91      24.29    0.000  0.000 
           TBCC    71    4.63       18.68         11.54     3.25    0.17      -0.40    0.014  0.056 
           ESM1    72    0.49       10.25          1.91     1.40    3.54      16.79    0.000  0.000 
         OR52B2    72    0.00        0.03          0.00     0.00    8.31      67.01    0.000  0.000 
          ELANE    72    0.00        0.33          0.06     0.08    1.49       1.90    0.000  0.000 
            AGL    72    0.43        5.69          2.10     0.98    0.75       1.30    0.000  0.000 
            AGK    72    6.08       34.59         18.12     5.26    0.38       0.36    0.014  0.028 
         OR52B4    72    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          NIPA2    72    6.78       37.67         19.13     6.55    0.46       0.09    0.000  0.042 
         MGAT4C    72    0.00        0.14          0.01     0.02    5.11      32.00    0.000  0.000 
         CELA2A    72    0.00        0.12          0.01     0.02    3.16      11.13    0.000  0.000 
            AGA    71    5.12       32.96         15.66     6.23    0.55       0.05    0.000  0.056 
         CELA2B    72    0.00        0.11          0.02     0.03    1.25       0.77    0.000  0.000 
           DET1    72    0.70        6.34          1.96     0.95    1.95       5.49    0.000  0.000 
          INSL3    72    0.00        0.85          0.31     0.19    1.08       0.48    0.000  0.000 
         PDCD11    72    1.88       15.96          8.20     3.25    0.32      -0.56    0.000  0.042 
            AGT    69    0.75       34.73         10.30     7.81    1.31       0.98    0.000  0.097 
         RAB11A    72   19.78      158.88         57.71    24.51    1.59       4.43    0.000  0.042 
           ESPN    71    0.15       34.26         11.82     8.12    0.93       0.22    0.000  0.056 
         GPR180    72    0.65        8.35          2.88     1.23    1.30       4.03    0.000  0.000 
         PIK3CA    72    0.19        4.31          2.03     0.85    0.47       0.34    0.000  0.000 
         GPR182    72    0.00        0.24          0.03     0.05    2.52       7.26    0.000  0.000 
         GPR183    72    0.16       15.48          2.18     2.29    3.29      14.57    0.000  0.000 
         PIK3CD    72    0.31        3.25          1.16     0.59    1.71       3.20    0.000  0.000 
         PIK3CG    72    0.03        0.92          0.26     0.17    1.32       2.56    0.000  0.000 
          RPS26    71  152.97     1121.27        496.42   249.60    1.15       0.51    0.000  0.097 
         ZSWIM5    72    0.05        5.02          1.95     1.02    0.49       0.14    0.000  0.000 
         RAB11B    72   33.07      255.44         86.66    41.53    2.14       4.88    0.000  0.083 
         ZSWIM1    69    4.93       17.04          9.97     3.02    0.48      -0.57    0.000  0.083 
         ZSWIM2    72    0.00        0.03          0.00     0.00    5.45      30.21    0.000  0.000 
           PRND    72    0.05        2.05          0.20     0.25    6.01      40.19    0.000  0.000 
         TMEM57    72    1.58       11.68          6.98     2.23   -0.31       0.07    0.056  0.028 
         TMEM54    72   63.04     1040.40        259.80   176.04    2.30       6.66    0.000  0.056 
           SCLY    71    2.91       20.95         11.06     3.39    0.52       0.45    0.014  0.056 
           RER1    71   18.06       52.60         34.23     7.58    0.24      -0.12    0.028  0.056 
           SCG5    72    0.14       26.02          2.71     4.00    3.89      17.37    0.000  0.000 
         TMEM51    71    4.86       16.39         10.35     2.57   -0.16      -0.06    0.042  0.042 
           GSC2    72    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        PLEKHA6    72   24.66      217.15        113.51    44.04    0.15      -0.57    0.014  0.028 
         FAM84B    69    1.90       22.58         10.25     4.83    0.61      -0.38    0.000  0.069 
        POLR3GL    72    2.80       18.72          8.14     2.99    0.96       1.48    0.000  0.042 
         FAM84A    72    3.50      197.05         76.20    37.40    0.59       0.48    0.000  0.042 
          KCNN3    72    0.05        1.72          0.39     0.31    1.85       3.86    0.000  0.000 
          TAGLN    72   17.54     1074.09        168.49   198.86    2.72       7.82    0.000  0.069 
         TRAFD1    70    7.30       24.55         14.56     3.25    0.55       0.77    0.028  0.069 
         PIK3C3    72    0.40        7.83          3.89     1.51    0.05       0.07    0.028  0.028 
          PRRG4    71    0.63        7.69          3.21     1.61    0.58       0.08    0.000  0.056 
          RPL18    72  841.25     4020.75       2087.30   691.36    0.37      -0.09    0.000  0.028 
         ZNF675    72    0.06        5.27          1.86     0.93    0.64       1.70    0.000  0.000 
         ZNF674    72    0.16        1.20          0.61     0.24    0.56       0.10    0.000  0.000 
           ORM1    72    0.00       57.21          1.80     7.11    6.93      50.21    0.000  0.000 
           ORM2    72    0.00        9.32          0.59     1.28    5.01      29.21    0.000  0.000 
          PRRG3    72    0.00        0.11          0.02     0.03    1.07       0.55    0.000  0.000 
            MAX    72    7.08       44.40         23.37     6.66    0.51       0.96    0.014  0.028 
         PARP14    72    1.87       19.68          7.17     4.00    1.21       1.19    0.000  0.042 
            MAZ    72   61.28      419.56        164.90    70.22    1.67       3.37    0.000  0.042 
           ERI2    72    0.33        7.66          3.14     1.31    0.06       1.55    0.042  0.028 
           ERI3    71   16.13       68.40         31.22    10.55    1.23       1.86    0.000  0.056 
          KTI12    72    3.20       11.57          6.09     1.65    0.65       1.14    0.000  0.028 
           ERI1    71    0.36        7.60          3.13     1.70    0.64      -0.12    0.000  0.056 
           VPS8    72    1.84        8.64          5.25     1.54   -0.13      -0.41    0.028  0.014 
         TUBA1B    72  242.06     1338.47        547.61   204.06    1.69       3.87    0.000  0.042 
            MAG    72    0.00        0.22          0.01     0.03    4.34      23.27    0.000  0.000 
            MAF    72    0.43        7.02          1.93     1.19    1.91       4.76    0.000  0.000 
           ACLY    70   19.02       55.55         35.28     8.72    0.27      -0.65    0.000  0.042 
            MAK    72    0.03        2.27          0.19     0.29    6.09      38.82    0.000  0.000 
         SLC7A5    71    9.86      165.73         42.32    29.98    1.99       4.66    0.000  0.056 
          NXF2B    72    0.00        8.76          0.45     1.26    4.59      25.24    0.000  0.000 
      KRTAP11-1    72    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
            EVL    72    1.77       15.94          6.17     2.81    1.40       2.37    0.000  0.069 
          OR1B1    72    0.00        0.04          0.00     0.01    5.76      31.18    0.000  0.000 
        ALDH3A2    71    3.50       29.40         13.01     5.95    0.82       0.28    0.000  0.069 
        ALDH3A1    67    0.29       13.78          3.52     3.14    1.34       1.14    0.000  0.125 
          WFDC1    71    1.55       21.05          6.49     4.14    1.40       2.09    0.000  0.069 
          MGST2    72    6.39      122.90         45.74    20.67    0.57       1.40    0.000  0.028 
           EDC3    70    3.60       12.17          7.14     1.79    0.37       0.12    0.000  0.069 
          MGST1    72    0.71      250.18        101.79    56.80    0.72       0.19    0.000  0.056 
        SLC35B4    72    0.96        5.16          2.23     0.86    1.05       1.12    0.000  0.000 
           EDC4    70    6.42       35.61         19.21     6.60    0.49      -0.27    0.000  0.083 
      KRTAP19-5    72    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         ATXN3L    72    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         SEMA4C    71    2.59       24.03          9.18     4.42    1.23       1.79    0.000  0.056 
          CSDE1    71   20.50      109.45         69.61    19.17   -0.35      -0.25    0.014  0.028 
         ZNF454    72    0.19        0.97          0.47     0.17    0.62       0.05    0.000  0.000 
          BACH2    72    0.00        0.27          0.06     0.05    1.90       4.35    0.000  0.000 
          BACH1    72    0.84        7.03          3.48     1.46    0.44      -0.02    0.000  0.042 
           JAM3    72    0.84        8.34          2.36     1.39    1.92       4.63    0.000  0.000 
         LRRC39    72    0.00        0.71          0.16     0.12    2.04       6.18    0.000  0.000 
           GMDS    72   13.20      201.75         84.72    40.75    0.75       0.26    0.000  0.042 
            LSR    71   61.89      319.49        163.15    59.03    0.65      -0.16    0.000  0.056 
            LSS    72    2.36       42.72         16.28     8.14    0.87       0.76    0.000  0.042 
          RASEF    72    2.84       26.57          9.47     4.48    1.46       2.53    0.000  0.056 
        SLC37A3    72    6.85       42.35         21.38     7.49    0.44       0.29    0.000  0.042 
         AGPAT3    72    3.37       29.87         13.03     4.50    0.59       1.40    0.014  0.014 
         KCNIP4    72    0.00        0.72          0.22     0.15    1.50       2.51    0.000  0.000 
         KCNIP3    72    0.03        1.83          0.33     0.33    2.09       5.20    0.000  0.000 
         KCNIP2    72    0.06        1.03          0.31     0.18    1.86       4.63    0.000  0.000 
         KCNIP1    72    0.00        0.12          0.02     0.03    1.89       4.16    0.000  0.000 
         PRSS55    72    0.00        0.14          0.01     0.02    2.74       9.34    0.000  0.000 
         PRSS54    72    0.06        1.37          0.52     0.27    0.75       0.82    0.000  0.000 
         ZNF778    72    0.23        1.08          0.56     0.18    0.68      -0.01    0.000  0.000 
          HAND1    72    0.00        4.45          0.20     0.59    5.69      36.95    0.000  0.000 
          MPV17    72   14.32       59.26         32.08     9.01    0.57       0.08    0.000  0.028 
         LIN28B    72    0.00        3.21          0.11     0.46    5.32      29.98    0.000  0.000 
         LIN28A    72    0.00        1.41          0.08     0.16    7.57      58.90    0.000  0.000 
           MRAS    71    0.25        4.28          1.27     0.91    1.58       2.13    0.000  0.000 
        FAM136A    72    9.99       40.68         24.95     7.29    0.16      -0.48    0.014  0.028 
        TMEM102    72    3.26       15.61          7.89     3.02    0.68      -0.16    0.000  0.056 
          TGFBI    71   31.34      885.24        291.34   193.09    1.13       0.90    0.000  0.069 
         MOGAT2    72    0.00        9.66          2.91     2.30    0.85      -0.04    0.000  0.000 
         MOGAT3    72    0.11       24.09          9.82     5.77    0.61      -0.04    0.000  0.069 
         MOGAT1    72    0.00        0.89          0.05     0.13    4.77      25.26    0.000  0.000 
         ANAPC1    72    3.06       19.37         10.70     3.66    0.05      -0.54    0.014  0.028 
          HMCN1    72    0.10        3.06          0.68     0.60    1.92       4.15    0.000  0.000 
         ANAPC2    72    5.77       28.80         12.58     4.62    1.31       1.89    0.000  0.042 
         ANAPC5    72   25.31      124.08         69.16    18.84    0.57       0.49    0.014  0.028 
         ANAPC4    70    1.07       11.35          6.22     2.19   -0.27       0.27    0.069  0.056 
         ANAPC7    72   10.10       28.48         18.69     4.32    0.06      -0.58    0.000  0.028 
        RPS6KA2    72    0.92        6.53          2.65     1.23    1.13       1.30    0.000  0.000 
        RPS6KA3    72    1.55       19.69          9.44     3.73    0.25       0.21    0.014  0.028 
          RPS20    72   75.60     1278.34        679.47   265.85   -0.10      -0.64    0.028  0.014 
         OR12D2    72    0.00        0.04          0.00     0.01    5.85      32.56    0.000  0.000 
          SMYD5    72    6.67       26.91         14.27     3.62    0.79       1.31    0.014  0.028 
           PISD    72    6.91       22.64         12.85     3.36    0.41       0.11    0.000  0.042 
         PSMD14    72   12.50       67.76         37.06    13.05    0.49      -0.26    0.000  0.056 
         PSMD11    72   12.67       64.56         32.01    10.63    0.57       0.42    0.000  0.056 
         PSMD10    72    7.66       63.36         26.54    11.55    1.13       0.97    0.000  0.056 
         PSMD13    70   27.54      104.30         63.20    17.45    0.12      -0.19    0.014  0.056 
         PSMD12    71    4.67       25.69         14.50     4.86   -0.14      -0.25    0.014  0.042 
           HBQ1    72    0.00        2.90          0.18     0.46    4.13      18.60    0.000  0.000 
           FTCD    72    0.00        1.81          0.07     0.27    5.61      30.78    0.000  0.000 
          EDIL3    72    0.21        6.18          1.96     1.32    1.24       1.48    0.000  0.000 
          UTP20    71    0.98       11.83          4.73     2.16    0.68       0.97    0.000  0.056 
          SENP5    72    1.56        7.05          4.14     1.25    0.18      -0.34    0.014  0.028 
         MAGEB6    72    0.00        0.47          0.01     0.06    5.90      36.47    0.000  0.000 
         MINPP1    72    2.96       11.05          6.45     1.96    0.53      -0.44    0.000  0.028 
          LEUTX    72    0.00        0.09          0.00     0.01    8.31      67.01    0.000  0.000 
        METTL2B    72    1.32       16.53          8.29     2.98    0.50       0.32    0.014  0.042 
          GANAB    72   27.12      138.19         90.76    22.46    0.01       0.20    0.028  0.028 
          WFDC5    72    0.00        0.23          0.03     0.05    2.09       4.06    0.000  0.000 
          SMYD2    72    4.89       20.07         11.06     3.49    0.30      -0.21    0.000  0.042 
           VAV2    72    0.88       25.26         11.32     5.17   -0.03      -0.12    0.028  0.014 
          SMYD3    72    4.47       25.60         10.59     3.50    1.91       5.95    0.000  0.028 
          OR2J2    72    0.00        0.04          0.00     0.01    4.75      21.11    0.000  0.000 
           VAPA    72    3.60       23.67          9.94     4.12    1.45       2.13    0.000  0.056 
          NPHP3    72    0.29        5.32          2.08     0.98    1.08       2.12    0.000  0.000 
          NPHP1    72    0.01        7.24          0.68     0.86    6.27      44.85    0.000  0.000 
          NPHP4    71    1.77        9.57          4.19     1.60    1.08       1.00    0.000  0.056 
            CTH    70    0.48        7.10          3.01     1.68    0.58      -0.55    0.000  0.069 
        EXOSC10    72    6.00       28.26         16.24     4.40    0.02      -0.18    0.014  0.028 
           ARF3    71   15.59       80.35         50.76    11.35    0.11       0.91    0.028  0.056 
           ARF1    70  139.37      595.28        319.08    79.64    1.14       2.28    0.014  0.083 
           ARF6    72   12.47       54.24         26.80     8.64    0.68       0.47    0.000  0.042 
           ARF5    71   74.30      307.10        164.19    51.98    0.49      -0.23    0.000  0.056 
           ARF4    71   24.14      146.54         82.46    27.83   -0.01      -0.37    0.028  0.028 
            SNN    72    0.75        5.30          2.79     1.14    0.37      -0.83    0.000  0.000 
           MOBP    72    0.00        0.27          0.03     0.04    3.22      13.72    0.000  0.000 
        PTPRCAP    69    2.28       31.48         10.52     7.04    1.35       1.53    0.000  0.111 
          MYLK4    72    0.01        0.54          0.14     0.09    1.43       3.24    0.000  0.000 
          MYLK2    72    0.03        0.53          0.15     0.10    1.71       3.54    0.000  0.000 
          MYLK3    72    0.03        0.40          0.16     0.07    0.83       1.05    0.000  0.000 
         POLR3H    70    4.74       21.59         13.78     3.60   -0.20       0.23    0.069  0.056 
        PPP2R2C    72    0.01       14.91          1.18     2.34    3.79      16.94    0.000  0.000 
          RGPD4    72    0.14        2.15          0.89     0.41    0.55       0.48    0.000  0.000 
          RGPD5    72    0.12        5.19          1.95     1.20    1.04       0.66    0.000  0.000 
           RDM1    72    0.06        4.38          1.29     0.95    1.14       0.80    0.000  0.000 
          RGPD8    72    0.03        1.21          0.48     0.27    0.75       0.24    0.000  0.000 
          PQLC3    72    2.32       26.65          8.73     5.07    1.45       2.37    0.000  0.042 
         OR10S1    72    0.00        0.18          0.00     0.02    8.31      67.01    0.000  0.000 
          PQLC1    70    5.39       25.86         13.10     5.07    0.59      -0.41    0.000  0.056 
          RGS17    72    0.00        1.90          0.17     0.23    5.86      40.42    0.000  0.000 
      RAB11FIP3    72    2.41       27.12         12.20     5.34    0.70       0.11    0.000  0.056 
         LOXHD1    72    0.00        0.18          0.02     0.03    2.46       7.74    0.000  0.000 
      RAB11FIP1    72    7.36       74.70         26.95    12.96    1.34       2.41    0.000  0.056 
            PDF    70    4.40       24.15         11.83     4.02    0.92       0.70    0.000  0.083 
      RAB11FIP5    72    0.43       12.00          5.93     1.90    0.47       1.05    0.014  0.028 
          PATL2    72    0.00        1.33          0.24     0.19    2.80      12.31    0.000  0.000 
        TMEM101    71   10.51       46.44         24.07     8.48    0.98       0.33    0.000  0.083 
          PCBD1    71   31.39      178.47         92.95    27.60    0.59       0.88    0.028  0.056 
         LRRC25    72    0.32        8.42          2.03     1.53    2.18       5.42    0.000  0.000 
          RAB7A    70   49.96      139.04         90.64    18.59    0.37       0.25    0.028  0.056 
          MYL6B    72    4.61       48.02         17.49     8.27    1.53       2.79    0.000  0.056 
          NRN1L    72    0.00        0.59          0.19     0.13    0.68       0.33    0.000  0.000 
        SLITRK6    72    0.00       23.35          2.70     5.37    2.37       4.89    0.000  0.000 
          IFIH1    72    0.92       15.21          5.76     3.41    1.14       0.69    0.000  0.083 
        RNASET2    71   30.38      180.48         81.55    32.94    0.62       0.13    0.000  0.056 
         ACTR10    71    0.94       19.81         10.45     4.06   -0.02      -0.38    0.028  0.028 
          HMGB3    71    3.14       30.53         14.93     5.73    0.71       0.15    0.014  0.056 
         EEF1A1    72  1031.69     6800.53       3528.38   1170.57    0.36      -0.17    0.014  0.028 
         EEF1A2    72    0.02       11.52          1.18     2.19    3.13       9.83    0.000  0.000 
         LRRC20    71    1.22        9.02          6.06     1.84   -0.47      -0.55    0.028  0.014 
        SLITRK4    72    0.00        0.22          0.02     0.04    3.69      13.32    0.000  0.000 
           CHP2    72    0.04       37.89          9.14     9.15    1.51       1.79    0.000  0.056 
          ARL11    72    0.07        6.74          1.43     1.31    1.48       2.82    0.000  0.000 
          ARL10    72    0.05        3.32          0.36     0.41    5.60      37.57    0.000  0.000 
          RAB2B    72    1.19       10.06          3.90     1.62    1.33       2.42    0.000  0.028 
        SLFN12L    72    0.00        0.23          0.04     0.05    2.27       6.03    0.000  0.000 
          ARL15    72    0.25        6.07          2.89     1.29    0.04      -0.21    0.000  0.000 
          ARL14    72    0.07       15.26          3.83     2.79    1.65       3.80    0.000  0.042 
          ARL16    71    4.67       32.69         13.00     4.97    1.39       3.25    0.000  0.042 
          FRRS1    72    0.26        3.07          1.36     0.67    0.66      -0.40    0.000  0.000 
          GCHFR    72    8.59       84.40         28.77    16.87    1.37       1.57    0.000  0.056 
         TSPYL5    72    0.09        1.42          0.42     0.28    1.47       2.52    0.000  0.000 
           AASS    72    0.12        2.12          0.81     0.41    0.98       0.96    0.000  0.000 
          KIF4B    72    0.01        0.18          0.07     0.04    0.83      -0.05    0.000  0.000 
          KIF4A    72    2.31       12.84          5.71     2.39    0.94       0.35    0.000  0.056 
          PEX14    71    5.16       20.87          9.96     3.29    1.09       1.48    0.000  0.069 
          CLIP3    72    0.41        7.17          1.99     1.41    1.69       2.89    0.000  0.000 
         ACTL7B    72    0.00        0.10          0.01     0.02    2.51       6.32    0.000  0.000 
         ACTL7A    72    0.00        0.03          0.00     0.01    4.79      21.61    0.000  0.000 
        ZSCAN12    72    0.17        2.76          1.10     0.52    0.82       0.79    0.000  0.000 
          ETNK2    72    0.09        7.49          1.34     1.35    2.28       6.56    0.000  0.000 
          ETNK1    72    1.49       14.82          6.35     2.83    0.70       0.45    0.000  0.042 
          CLIP4    72    0.08       10.55          0.73     1.27    6.60      47.81    0.000  0.000 
           MNDA    72    0.13       28.03          1.94     3.43    6.33      44.83    0.000  0.000 
         LRRC28    72    1.44        9.17          4.76     1.65    0.40      -0.08    0.014  0.042 
         RABAC1    72   23.83      356.85        112.91    59.15    1.91       4.65    0.000  0.056 
          HEXDC    71    2.74       18.81          8.49     3.39    1.05       1.02    0.000  0.069 
         DHRS7B    72    8.02       35.80         18.45     6.24    0.66       0.07    0.000  0.042 
          AP3B1    72    2.24       23.74         10.35     3.74    0.18       1.49    0.042  0.014 
           CD48    72    0.31       16.06          4.21     3.33    1.54       2.64    0.000  0.042 
         TRIM65    72    3.38       17.27          8.52     2.73    0.71       0.71    0.000  0.042 
           MND1    72    0.46        9.27          4.32     2.06    0.09      -0.60    0.000  0.014 
           CD44    72   20.33      110.68         56.70    21.85    0.48      -0.40    0.000  0.056 
           CD47    72    2.30       27.34         14.40     5.59    0.31      -0.19    0.014  0.028 
           CA14    72    0.10        1.20          0.48     0.24    0.93       0.41    0.000  0.000 
           CA13    72    0.24        8.27          2.94     2.03    0.97       0.13    0.000  0.000 
           CA12    72    0.58       45.34         15.37    10.87    0.60      -0.54    0.000  0.028 
           CA11    72    0.17        6.43          1.05     0.91    3.33      15.97    0.000  0.000 
           CA10    72    0.00        0.14          0.02     0.03    1.87       4.58    0.000  0.000 
         VSTM2L    71    0.04       26.13          2.94     5.88    2.69       6.41    0.000  0.000 
           FPGT    72    0.43       25.45          7.30     4.08    1.90       6.36    0.000  0.042 
        FGFR1OP    72    0.86        9.72          4.32     1.99    0.65       0.15    0.000  0.056 
          VMA21    72    1.67       23.76          8.65     3.99    1.81       4.19    0.000  0.056 
           PDX1    70    0.19       12.70          4.96     2.93    0.58      -0.36    0.000  0.069 
           MAF1    72   28.06      143.25         69.94    25.00    0.88       0.31    0.000  0.042 
          RAB20    72    6.96       64.36         24.64    10.90    1.37       2.27    0.000  0.056 
           CALY    72    0.00        2.38          0.18     0.36    4.71      23.87    0.000  0.000 
         EIF4E3    72    0.09        3.90          1.71     0.89    0.34      -0.52    0.000  0.000 
         EIF4E2    72   23.17      102.03         56.94    15.39    0.40       0.26    0.014  0.042 
          RAB24    72    4.86       24.00         11.85     3.99    0.90       0.88    0.000  0.056 
          RAB25    71   58.47      216.62        123.20    35.98    0.37      -0.29    0.000  0.056 
          RAB26    72    0.11       37.92          2.86     5.05    5.13      31.17    0.000  0.000 
