         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          RAB30  1537    0.26      125.46         10.95    13.41    3.44      18.25    0.000  0.046 
          TTC28  1537    0.15        7.96          1.74     0.88    1.19       3.64    0.000  0.000 
           AAMP  1537    5.79      129.62         49.90    15.87    0.60       1.71    0.018  0.028 
          TTC24  1537    0.00        3.48          0.09     0.24    8.77     103.40    0.000  0.000 
          TTC25  1537    0.02        7.00          0.87     0.81    2.75      11.98    0.000  0.000 
          TTC26  1537    0.11       15.08          3.91     1.72    1.36       4.50    0.001  0.044 
          DOT1L  1535    0.71       13.77          3.94     1.72    1.33       3.09    0.000  0.044 
          TTC22  1537    0.01       22.77          1.31     1.67    5.82      61.14    0.000  0.000 
         ZNF572  1537    0.00       10.41          1.08     1.07    2.67      12.71    0.000  0.000 
          TCL1B  1537    0.08       42.47          0.48     1.91   16.34     322.91    0.000  0.000 
           CARS  1537    5.76       42.28         16.14     5.48    1.26       2.64    0.000  0.046 
         PODXL2  1537    0.14      105.95         17.70    15.45    1.95       5.09    0.000  0.051 
           IL6R  1537    0.23       17.81          2.06     1.71    3.10      17.14    0.000  0.000 
          WDR13  1537    4.17       72.75         22.14     8.18    1.56       5.92    0.001  0.034 
           ENO1  1535   82.39     2292.78        424.86   282.63    2.45       8.56    0.000  0.045 
           ENO2  1531    0.35      101.71         15.92    15.38    1.99       4.86    0.000  0.055 
           ENO3  1537    0.19       98.05          2.09     4.60   15.39     282.52    0.000  0.000 
          TRAM2  1537    1.90       52.03         14.39     6.12    1.25       3.48    0.001  0.043 
          SYCP2  1534    0.16       83.86         10.09    10.67    2.67      10.70    0.000  0.042 
           NPAT  1537    1.28       21.92          6.39     2.77    1.27       2.97    0.000  0.034 
          TAOK2  1537    1.78       37.70         12.71     4.75    0.86       1.72    0.004  0.036 
          SYCP1  1537    0.00       13.32          0.11     0.64   13.90     245.53    0.000  0.000 
         CNOT6L  1537    2.69       38.09         12.31     5.03    1.03       1.91    0.000  0.040 
          LLGL2  1537    0.39      114.58         18.13    12.18    3.07      15.46    0.000  0.034 
       SLC22A18  1535    0.46       50.68         10.00     7.54    1.68       3.80    0.000  0.044 
          ACOX2  1537    0.08      129.39          9.14    14.85    3.40      15.01    0.000  0.049 
          ACOX3  1537    0.93       41.03          9.43     5.63    1.56       3.39    0.000  0.052 
       SLC22A14  1537    0.00        0.37          0.02     0.03    3.74      27.52    0.000  0.000 
          ACOX1  1535    2.81       34.09          9.93     4.17    1.98       5.88    0.000  0.046 
       SLC22A12  1537    0.00        0.26          0.01     0.02    8.48      99.40    0.000  0.000 
       SLC22A13  1537    0.00        3.18          0.03     0.14   21.77     483.93    0.000  0.000 
       SLC22A10  1537    0.00       14.73          0.11     0.59   20.44     488.38    0.000  0.000 
       SLC22A11  1537    0.03        1.01          0.14     0.08    4.50      37.45    0.000  0.000 
          SSTR4  1537    0.00        0.11          0.00     0.01    6.72      64.27    0.000  0.000 
         NSMCE1  1537    7.31      129.52         33.92    14.52    1.18       3.08    0.000  0.047 
          CELF5  1537    0.00        5.26          0.39     0.59    3.21      14.49    0.000  0.000 
         ZNF394  1537    3.33       18.02          7.80     2.07    0.86       1.57    0.006  0.042 
            CFD  1537    0.21      511.92         13.71    33.01    9.30     116.57    0.000  0.023 
           GAST  1537    0.00        1.59          0.02     0.08   12.14     197.49    0.000  0.000 
          PFDN1  1535   12.78       82.46         38.22    10.10    0.82       1.52    0.010  0.037 
           PTK2  1537    7.17      115.92         33.45    15.84    1.58       3.25    0.000  0.056 
           PTK7  1537    0.75      220.93         29.64    21.95    2.53      13.75    0.000  0.039 
           PTK6  1535    0.60       37.32          6.61     4.79    2.22       8.86    0.000  0.039 
        RABGAP1  1537    5.07       51.26         17.06     5.56    1.26       4.25    0.003  0.033 
         PRKAA2  1537    0.01       59.71          1.91     2.95   10.74     192.82    0.000  0.000 
         PRKAA1  1537    0.96       40.08         10.33     5.73    1.53       3.73    0.000  0.041 
        ITGB3BP  1537    2.68       40.23         13.05     4.97    1.71       5.11    0.001  0.042 
          PFDN2  1537    7.12      344.13         56.44    39.42    2.98      12.53    0.000  0.049 
          RCSD1  1533    0.24       38.29          4.67     4.36    3.19      13.84    0.000  0.053 
          CSTL1  1537    0.08        5.90          0.45     0.34    8.50     108.93    0.000  0.000 
        GAL3ST1  1537    0.00        3.03          0.11     0.20    6.83      75.53    0.000  0.000 
           POMP  1537   21.81      208.01         55.61    23.20    2.11       7.70    0.000  0.044 
        GAL3ST3  1537    0.00        0.49          0.01     0.03   11.79     163.32    0.000  0.000 
        GAL3ST2  1537    0.00       13.26          0.53     1.46    5.06      29.54    0.000  0.000 
        GAL3ST4  1535    0.82       27.14          5.99     3.29    1.77       5.64    0.000  0.044 
         SCARA3  1535    0.22      125.58         13.37    13.41    3.45      18.60    0.000  0.038 
            XPA  1537    1.32       16.07          6.68     2.32    0.47       0.25    0.010  0.036 
        IL18RAP  1537    0.00        2.65          0.23     0.31    3.48      16.45    0.000  0.000 
         IL17RD  1536    0.54       20.98          3.66     2.74    1.98       5.59    0.000  0.047 
        ATG16L1  1537    2.86       53.47         12.36     5.90    1.82       6.77    0.000  0.031 
        ATG16L2  1535    0.54       50.35          7.41     5.28    2.89      14.33    0.000  0.040 
          EOMES  1537    0.00       10.28          0.65     1.02    4.29      25.77    0.000  0.000 
        ARHGDIG  1537    0.00       10.82          0.25     0.75    7.52      75.28    0.000  0.000 
        ARHGDIB  1535   13.08     1742.41        196.79   147.89    3.64      25.78    0.000  0.030 
        ARHGDIA  1535   19.54      402.99        123.34    55.39    1.57       3.88    0.000  0.052 
           NANP  1537    0.73        8.26          2.45     0.99    1.67       4.43    0.000  0.000 
           NANS  1537    8.82      140.42         40.36    19.96    1.68       4.16    0.000  0.044 
          USH1G  1537    0.00        1.62          0.07     0.13    5.31      42.74    0.000  0.000 
        IL17REL  1537    0.00        6.80          0.19     0.54    6.66      55.06    0.000  0.000 
          MATN1  1537    0.00       19.71          0.11     0.74   25.07     654.85    0.000  0.000 
          MATN3  1537    0.11       95.53         12.29    13.66    2.35       7.25    0.000  0.051 
          MATN2  1533    0.18       80.92          9.31    11.51    2.85      10.39    0.000  0.053 
          MATN4  1537    0.00       18.31          0.20     1.00   12.29     182.37    0.000  0.000 
          WNT9A  1537    0.00       13.88          1.24     1.19    2.95      19.42    0.000  0.000 
          ENDOG  1537    1.02       22.14          5.71     2.83    1.59       3.93    0.000  0.047 
           STIL  1535    0.49       22.86          3.66     2.80    2.43       8.97    0.000  0.045 
          PDSS2  1533    1.75       52.74          6.38     4.62    6.85      58.97    0.000  0.022 
           CES1  1537    0.00      146.92          5.79    10.81    7.14      76.59    0.000  0.030 
           CES3  1537    0.27       25.80          1.73     2.51    4.65      27.38    0.000  0.000 
           EBF4  1535    0.12       30.46          4.55     4.29    2.25       6.73    0.000  0.051 
           EBF3  1537    0.03       23.12          1.12     1.33    7.63     105.51    0.000  0.000 
           EBF2  1537    0.04        3.28          0.66     0.43    1.95       5.89    0.000  0.000 
          FFAR2  1537    0.11       91.42          1.79     4.10   14.99     302.74    0.000  0.000 
           LMNA  1535    7.20      428.36        110.01    54.97    1.56       4.75    0.000  0.036 
          FFAR1  1537    0.00        0.21          0.01     0.02    5.01      35.89    0.000  0.000 
           BDH2  1535    1.17       21.41          7.00     3.43    0.84       0.89    0.000  0.037 
          ENDOU  1537    0.00       16.23          0.17     0.75   17.28     332.87    0.000  0.000 
           BDH1  1537    0.30       27.15          7.11     4.01    1.35       2.91    0.000  0.046 
          DDX23  1535    6.77       89.67         33.40    10.45    0.97       2.24    0.007  0.039 
          DDX21  1537    2.74       91.06         23.86    12.86    1.79       5.02    0.000  0.042 
          DDX20  1535    2.16       14.68          6.34     1.96    0.98       1.58    0.003  0.044 
          DDX27  1533    5.68      112.05         21.73    10.10    3.50      21.65    0.000  0.034 
         ZNF157  1537    0.00        0.72          0.07     0.08    3.16      15.53    0.000  0.000 
          DDX25  1537    0.00        6.54          0.13     0.52    8.84      86.72    0.000  0.000 
          DDX24  1535   11.52       95.34         42.39    11.91    0.70       1.48    0.011  0.031 
          ERBB2  1535    2.89     2166.22        145.91   297.12    3.74      14.32    0.000  0.062 
        HLA-DMB  1537    1.44      184.85         32.17    25.74    2.11       6.21    0.000  0.047 
          DDX28  1537    1.24       11.09          3.69     1.57    1.45       2.46    0.000  0.057 
         UNC13D  1533    0.47       56.23          5.04     5.13    3.87      25.13    0.000  0.044 
          TSNAX  1537    4.60       63.22         19.28     7.71    1.08       2.39    0.000  0.036 
            OTC  1537    0.00        0.57          0.01     0.04    9.02     106.96    0.000  0.000 
          ZNF90  1537    0.39       19.96          3.01     2.40    2.35       8.35    0.000  0.049 
          ZNF92  1533    1.54       85.30         12.09    11.55    2.76       9.92    0.000  0.053 
         ZNF578  1537    3.71       75.76         18.04     7.79    2.33      10.20    0.000  0.041 
          ZNF98  1537    0.00        5.96          0.55     0.69    2.58      10.54    0.000  0.000 
         FLVCR2  1537    0.20       12.19          1.79     1.30    2.51      10.22    0.000  0.000 
         FBXO18  1537    5.96       64.16         18.29     6.45    2.57      10.64    0.000  0.043 
           AFF4  1537    3.49       65.43         23.90    11.28    0.58       0.13    0.000  0.033 
         RAET1E  1537    0.19       70.82          2.01     3.66   11.14     179.63    0.000  0.000 
         UBE2J1  1535    6.90       44.19         19.13     6.53    0.96       1.01    0.000  0.043 
         FKBP10  1537    3.36      216.03         49.07    30.46    1.56       4.23    0.000  0.040 
         FKBP11  1537    3.62      118.31         25.67    16.41    2.16       6.26    0.000  0.057 
          TBX21  1537    0.00        4.65          0.37     0.53    3.45      15.59    0.000  0.000 
          FAM3A  1537    3.13       70.09         14.39     6.94    2.25      10.21    0.000  0.041 
          FAM3B  1537    0.02      264.64         10.00    23.66    5.20      39.88    0.000  0.044 
          FAM3C  1535    7.43       95.05         25.95    11.33    2.16       7.46    0.000  0.044 
          FAM3D  1537    0.00      266.89          2.39    14.97   12.93     192.29    0.000  0.000 
         FBXO17  1533    0.21       23.80          3.13     2.85    3.11      13.82    0.000  0.044 
         FBXO15  1537    0.29       12.76          1.91     1.18    2.30      11.22    0.000  0.000 
           PCK1  1537    0.00       23.43          0.75     1.76    5.51      46.44    0.000  0.000 
           PDPN  1534    0.26       33.58          7.20     5.11    1.34       2.52    0.000  0.045 
          GGPS1  1537    6.46       60.94         24.74     8.82    0.84       0.64    0.003  0.051 
          SFTA3  1537    0.00       10.31          0.03     0.49   18.86     364.42    0.000  0.000 
          SFTA2  1537    0.00       10.64          0.20     0.76    9.24     102.56    0.000  0.000 
          WSCD2  1537    0.00       11.07          0.24     0.81    8.28      81.93    0.000  0.000 
          SNX32  1537    0.00        9.00          0.26     0.70    7.81      74.18    0.000  0.000 
          NACA2  1537    0.03       10.10          0.30     0.45   19.07     403.50    0.000  0.000 
           PRB3  1537    0.00        3.59          0.25     0.45    3.23      13.28    0.000  0.000 
          PROX1  1537    0.00       10.29          0.26     0.62    8.48     104.40    0.000  0.000 
          CNGB1  1537    0.02        1.61          0.09     0.09    8.85     119.71    0.000  0.000 
        FAM153A  1537    0.32        6.93          0.93     0.46    6.11      60.36    0.000  0.000 
          CNGB3  1537    0.00        1.23          0.02     0.10    7.66      69.05    0.000  0.000 
        FAM153C  1537    0.07        2.96          0.27     0.14   10.43     191.32    0.000  0.000 
         BCLAF1  1535    7.66       56.88         24.85     7.80    0.71       1.06    0.008  0.039 
         PARD6A  1537    0.19       15.60          2.98     2.11    2.17       7.09    0.000  0.000 
         PLA2G6  1537    0.20       17.78          2.89     1.84    2.36      10.38    0.000  0.000 
         PLA2G7  1537    0.26       72.64          5.23     6.35    4.42      31.84    0.000  0.035 
         MARCKS  1537    2.64      243.02         47.32    26.33    1.59       5.78    0.000  0.036 
           PDXK  1537    3.03       94.15         14.19    10.35    3.49      16.73    0.000  0.047 
         PLA2G3  1537    0.00       11.01          0.46     1.14    5.07      32.60    0.000  0.000 
         YJEFN3  1537    0.04       14.57          1.14     1.17    4.37      34.43    0.000  0.000 
       TP53AIP1  1537    0.06        7.48          0.47     0.50    5.69      56.51    0.000  0.000 
         CCDC77  1537    0.65       31.72          3.97     3.12    4.49      28.58    0.000  0.040 
         CCDC73  1537    0.13        3.97          0.59     0.35    4.12      27.56    0.000  0.000 
         CCDC70  1537    0.00        0.10          0.01     0.01    3.39      16.25    0.000  0.000 
         CCDC71  1537    2.07       22.95          9.27     3.20    0.50       0.36    0.007  0.033 
          OR2G3  1537    0.00        0.07          0.00     0.00   10.60     157.37    0.000  0.000 
           FPR1  1533    0.08       23.10          3.43     2.83    2.24       8.49    0.000  0.054 
           FPR2  1537    0.00        6.42          0.17     0.36    8.87     127.22    0.000  0.000 
           FPR3  1535    0.19       65.26         11.38     9.87    1.83       4.42    0.000  0.053 
          OR2G6  1537    0.00        0.09          0.00     0.01    8.91     120.49    0.000  0.000 
         CCDC78  1537    0.01       47.10          2.70     3.95    4.84      36.06    0.000  0.000 
         CGRRF1  1537    1.29       21.41          6.86     2.66    0.84       2.12    0.003  0.030 
        TMEM109  1533   11.63      122.68         45.28    16.26    1.23       2.86    0.003  0.046 
        TMEM108  1537    0.05       25.35          1.08     1.78    6.20      59.63    0.000  0.000 
      HIST3H2BB  1537    0.00        8.88          0.88     1.09    2.86      11.80    0.000  0.000 
           HOPX  1535    0.19       49.61          6.48     5.72    2.73      11.00    0.000  0.049 
        SPARCL1  1537    2.05      431.76         77.09    58.94    1.68       4.15    0.000  0.042 
          FOXH1  1537    0.08        8.78          0.88     0.84    3.61      22.41    0.000  0.000 
        TMEM107  1537    0.96       16.30          5.08     2.60    1.42       2.24    0.000  0.049 
        TMEM105  1537    0.08        2.47          0.36     0.30    3.76      18.71    0.000  0.000 
           PRG3  1537    0.00        0.07          0.00     0.00   10.12     134.09    0.000  0.000 
        SMPDL3B  1537    0.20       44.47          7.89     6.18    2.16       6.41    0.000  0.047 
         TRANK1  1535    0.25       14.99          3.71     2.14    1.40       3.10    0.000  0.041 
          CSHL1  1537    0.00        0.39          0.01     0.02   11.34     171.45    0.000  0.000 
           SPEN  1535    2.21       15.43          7.13     2.44    0.49      -0.08    0.001  0.038 
         ZCWPW2  1537    0.10        5.46          0.74     0.40    3.01      26.87    0.000  0.000 
           SYT3  1537    0.00        2.50          0.13     0.25    3.88      20.22    0.000  0.000 
         FKBP1B  1537    0.15       17.58          1.85     1.62    3.63      21.12    0.000  0.000 
         FKBP1A  1535   64.94      509.47        183.54    63.63    1.21       2.63    0.000  0.047 
           SPEG  1537    0.06       34.11          2.78     3.43    3.83      20.14    0.000  0.000 
         MANEAL  1535    0.82       61.16          9.29     7.09    2.32       8.07    0.000  0.054 
           SARS  1537   11.36      357.15         63.41    22.68    3.89      41.44    0.003  0.018 
          STAT6  1537    2.51       77.51         27.41    10.31    0.38       0.74    0.017  0.030 
        ZFYVE26  1535    0.73       23.91          5.41     2.31    2.11      11.12    0.001  0.032 
         STOML2  1535   14.16      153.78         50.78    21.92    1.90       4.61    0.000  0.057 
         STOML1  1537    0.48       15.65          4.37     1.81    1.46       5.34    0.003  0.034 
         FBLIM1  1537    3.29      120.16         19.97    11.68    2.03       9.60    0.000  0.047 
         TIMM8A  1537    0.36       23.03          6.51     3.04    1.76       4.15    0.001  0.052 
           DAXX  1537    4.48       80.77         28.78     9.88    1.17       2.34    0.001  0.046 
          CDC16  1533    8.37       73.64         27.69     9.83    1.17       2.50    0.000  0.046 
          AHNAK  1537    7.64      610.77        146.54    84.74    0.93       1.68    0.000  0.034 
           NT5E  1537    0.08       36.89          4.54     3.87    3.16      15.77    0.000  0.032 
         TMEM40  1537    0.01       47.11          1.78     3.40    5.86      54.12    0.000  0.000 
          MAP1A  1537    0.18       14.36          2.30     1.63    2.44      10.33    0.000  0.000 
          MAP1B  1535    0.19       61.46          7.93     7.12    2.78      11.13    0.000  0.039 
       TMEM200C  1537    0.00        8.98          0.42     0.86    5.68      39.29    0.000  0.000 
         IGSF9B  1537    0.00       12.51          0.83     1.22    4.65      30.84    0.000  0.000 
          PDCL3  1535    8.37       86.97         25.53     9.03    1.80       6.09    0.000  0.046 
           LBX2  1537    0.02       10.93          0.78     0.87    6.49      59.81    0.000  0.000 
          UNC5C  1537    0.01       77.62          1.15     3.19   18.60     427.85    0.000  0.000 
            VGF  1537    0.00       27.48          0.37     1.57   11.80     173.47    0.000  0.000 
           LBX1  1537    0.00        9.58          0.06     0.46   14.47     256.46    0.000  0.000 
          UNC5D  1537    0.00        5.34          0.04     0.29   13.84     212.34    0.000  0.000 
           CCM2  1534    3.39       42.59         16.91     5.84    0.98       1.99    0.007  0.038 
          MAP1S  1533    1.55       41.33         14.81     6.31    0.85       0.80    0.001  0.049 
          FRMD8  1537    1.93       40.09         11.03     4.87    1.78       5.21    0.000  0.051 
         ZNF430  1535    0.36        7.68          3.14     1.24    0.53       0.31    0.009  0.038 
        ZSCAN5A  1537    0.21       11.05          1.65     0.97    2.82      14.96    0.000  0.000 
         IMMP1L  1537    1.49       25.62          5.63     2.36    2.27      10.82    0.000  0.041 
          FRMD5  1537    0.00        6.94          0.32     0.53    6.21      53.78    0.000  0.000 
          FRMD6  1535    0.97       94.47         15.50    11.45    2.58      11.27    0.000  0.033 
          FRMD7  1537    0.00        1.30          0.06     0.12    5.76      42.91    0.000  0.000 
          PLCD4  1535    0.95       56.87          6.83     6.36    3.41      17.04    0.000  0.038 
          FRMD1  1537    0.00        0.87          0.05     0.08    4.30      25.82    0.000  0.000 
         PKNOX2  1537    0.00       10.71          0.28     0.68    8.29      97.49    0.000  0.000 
          FRMD3  1537    0.01       35.97          1.38     2.58    6.36      59.79    0.000  0.000 
          SNRPF  1535   14.38      234.85         49.52    26.01    2.59      10.01    0.000  0.051 
       TMEM200B  1537    0.13       41.38          1.52     2.50    8.71     107.81    0.000  0.000 
           GNAS  1537   73.65     4483.48        791.40   557.48    3.50      16.05    0.000  0.037 
         MED13L  1537    1.10       87.29         18.32    12.28    1.91       5.33    0.000  0.044 
          DSCR4  1537    0.00        5.13          0.04     0.31   11.01     144.59    0.000  0.000 
          DSCR3  1537    4.17       42.41         12.74     4.30    1.45       5.48    0.000  0.035 
          PTCD1  1537    1.52       18.79          5.77     2.10    1.46       5.42    0.001  0.035 
          PDE7A  1537    0.72       97.69         14.38    10.69    2.86      12.93    0.000  0.042 
         ZNF433  1537    0.12       14.97          2.44     1.24    3.27      23.29    0.000  0.000 
           SIX5  1537    0.24       20.95          6.92     3.43    0.79       0.63    0.000  0.032 
           GNAL  1537    0.17       12.34          1.04     0.91    4.70      40.26    0.000  0.000 
           HLTF  1537    1.41       58.06         14.38     7.77    1.86       5.54    0.000  0.044 
         UBQLNL  1537    0.00        1.66          0.15     0.17    3.97      24.72    0.000  0.000 
          AGFG2  1535    0.48       14.70          3.28     1.69    2.07       7.78    0.000  0.044 
        CYP26C1  1537    0.00        0.30          0.02     0.03    4.02      29.13    0.000  0.000 
           DPF2  1537    5.31       59.09         20.11     6.36    1.40       4.32    0.003  0.040 
           DPF3  1537    0.00        3.70          0.28     0.44    3.81      18.41    0.000  0.000 
           DPF1  1537    0.00        4.33          0.17     0.32    6.63      60.67    0.000  0.000 
          ASNA1  1535   13.29      104.60         44.61    14.55    0.78       1.30    0.005  0.038 
          RPS12  1534   92.15     1922.10        464.37   247.04    1.94       5.42    0.000  0.046 
        PLEKHH3  1537    1.06       36.02          9.24     4.83    1.22       2.49    0.000  0.040 
          CRYGS  1537    0.17        7.55          0.99     0.51    4.46      41.89    0.000  0.000 
         RPL18A  1536  147.97     4235.05        764.66   458.88    2.48      10.97    0.000  0.038 
           SIX1  1537    0.03      114.57          9.55    12.81    3.16      15.09    0.000  0.040 
           KRT3  1537    0.00        0.76          0.02     0.05    8.24      89.16    0.000  0.000 
           KRT2  1537    0.00        7.99          0.05     0.31   22.75     574.59    0.000  0.000 
           KRT1  1537    0.00      257.08          0.54     9.58   25.43     668.96    0.000  0.000 
          OR2F1  1537    0.00        0.23          0.00     0.01   10.40     133.60    0.000  0.000 
            FST  1535    0.03       64.08          6.33     7.96    3.10      13.20    0.000  0.050 
           SIX2  1537    0.01       93.49          3.28     6.72    8.02      87.46    0.000  0.021 
          CRYGN  1537    0.00        3.38          0.23     0.29    4.19      28.41    0.000  0.000 
           KRT4  1537    0.00      893.56          2.43    32.85   26.07     702.46    0.000  0.000 
        CLEC18A  1537    0.01        8.12          0.19     0.37   13.88     269.27    0.000  0.000 
          CRYGA  1537    0.00        0.10          0.00     0.00   13.76     255.13    0.000  0.000 
          CRYGB  1537    0.00        0.07          0.00     0.00   11.62     170.21    0.000  0.000 
          CRYGC  1537    0.00        0.42          0.00     0.02   19.77     460.54    0.000  0.000 
          DACT1  1537    0.05       19.90          3.98     2.91    1.54       3.85    0.000  0.045 
          DACT3  1537    0.67       12.86          2.51     1.16    2.22      11.05    0.000  0.000 
          DACT2  1537    0.00        9.94          0.13     0.47   13.84     256.95    0.000  0.000 
          VPS45  1535    8.37       62.53         22.63     8.04    1.21       2.36    0.000  0.047 
         SPRR2F  1537    0.00        5.05          0.04     0.26   13.52     223.30    0.000  0.000 
          VPS41  1535    2.33       34.01         11.80     4.48    0.93       1.70    0.001  0.039 
          ESRP2  1535    1.53       48.16         12.60     6.37    1.66       3.80    0.000  0.057 
           WNT3  1537    0.00       14.44          1.10     1.23    3.93      28.35    0.000  0.000 
         BCAP29  1537    1.87       32.54          9.13     3.70    1.53       4.65    0.000  0.041 
        SLC15A4  1537    2.78       22.33          9.08     2.56    0.73       1.52    0.008  0.038 
          ESRP1  1537    0.94      187.90         43.96    22.05    1.62       4.47    0.000  0.052 
          TMCC2  1537    0.03       39.87          1.08     2.53    7.45      83.33    0.000  0.000 
          ECT2L  1537    0.05       10.21          0.31     0.43   16.42     363.73    0.000  0.000 
        SDR42E1  1537    0.00       16.03          2.91     2.29    1.35       3.39    0.000  0.000 
        TAS2R30  1537    0.00        0.47          0.03     0.04    3.27      23.19    0.000  0.000 
        TAS2R31  1537    0.00        1.59          0.10     0.12    5.91      52.95    0.000  0.000 
         NMNAT2  1537    0.03       28.86          0.81     2.24    7.29      67.22    0.000  0.000 
         ZNF784  1537    0.37       14.31          2.25     1.20    3.33      21.47    0.000  0.000 
         NMNAT1  1535    1.14        8.00          3.64     1.18    0.50       0.06    0.003  0.029 
        ALOX12B  1537    0.00        1.99          0.06     0.14    6.08      56.51    0.000  0.000 
          FOXG1  1537    0.00        4.83          0.07     0.38    7.26      61.17    0.000  0.000 
        TAS2R38  1537    0.00        0.47          0.01     0.04    8.84      87.31    0.000  0.000 
           RELN  1537    0.00       33.73          0.27     1.52   17.12     334.61    0.000  0.000 
        EPB41L1  1537    1.98       66.07         13.31     7.46    2.69      12.97    0.000  0.038 
          NAA16  1537    1.23       12.82          3.84     1.44    1.27       4.04    0.000  0.038 
        EPB41L3  1533    0.64       74.86         12.95    10.93    2.27       6.60    0.000  0.051 
        EPB41L2  1537    0.74      102.30         15.54    11.37    3.09      15.88    0.000  0.034 
        EPB41L5  1537    0.41       20.28          5.49     2.96    1.09       1.90    0.000  0.037 
          ACSS3  1537    0.05       61.96          4.88     5.49    4.02      28.53    0.000  0.047 
          ACSS2  1537    3.50      112.00         13.16     7.97    5.50      51.08    0.000  0.031 
          ACSS1  1533    0.37       41.07          9.70     7.02    1.54       2.99    0.000  0.050 
      KIDINS220  1537    5.31       85.37         23.49     8.57    1.50       7.33    0.002  0.025 
        TMEM156  1537    0.15       41.98          1.37     3.20    7.80      72.67    0.000  0.000 
        PLEKHM1  1537    1.24       18.75          5.90     2.22    0.97       2.18    0.003  0.036 
        PLEKHM2  1537    2.74       29.90         11.45     3.76    0.76       1.51    0.014  0.032 
         RHOXF1  1537    0.00        2.52          0.09     0.13    9.12     155.94    0.000  0.000 
          VPS4B  1537    6.56      137.51         36.20    13.81    1.93       9.56    0.001  0.031 
          GMEB2  1535    1.31       14.54          4.82     1.76    1.44       3.74    0.000  0.046 
         FAM72D  1537    0.06       22.44          2.39     2.52    3.21      15.86    0.000  0.000 
        SLC43A3  1533    2.58      127.27         18.38    17.27    3.03      11.28    0.000  0.051 
         FAM72B  1537    0.06       18.86          2.28     2.27    2.69      10.59    0.000  0.000 
         FAM72A  1537    0.02       13.17          1.87     1.80    2.41       8.19    0.000  0.000 
          OR5C1  1537    0.00        0.08          0.00     0.01    3.85      21.96    0.000  0.000 
         DCAF13  1537    7.34      125.15         25.81    15.64    2.13       6.37    0.000  0.048 
          DFNA5  1531    0.35       13.24          3.06     1.60    1.42       4.20    0.000  0.041 
         MAGEH1  1537    1.17       34.88         12.55     5.63    0.71       1.12    0.001  0.034 
           WNT2  1537    0.00       18.52          3.17     2.75    1.82       4.51    0.000  0.049 
           AGXT  1537    0.00      236.98          0.39     8.55   27.61     761.50    0.000  0.000 
        CNTNAP3  1537    0.00        6.90          0.58     0.86    3.38      15.30    0.000  0.000 
       PPP1R15A  1535    2.66       80.59         15.56     8.51    2.10       7.89    0.000  0.040 
        CNTNAP2  1537    0.04      107.37          5.23     9.45    4.72      35.22    0.000  0.042 
           BLMH  1537    0.99      145.08         17.44    12.90    3.57      24.03    0.000  0.034 
          SNRPG  1537   15.23      276.38         47.78    23.89    2.92      15.87    0.000  0.033 
        ST8SIA6  1535    0.00       27.49          4.44     4.88    1.55       2.46    0.000  0.053 
        CNTNAP5  1537    0.00        0.27          0.01     0.02    7.46      75.18    0.000  0.000 
           MOGS  1537    5.40       60.71         19.46     7.33    1.72       4.44    0.000  0.053 
        CNTNAP4  1537    0.00        2.67          0.03     0.16   11.94     171.58    0.000  0.000 
           RECK  1537    0.05       25.67          4.49     3.13    1.66       4.75    0.000  0.053 
         MRPL37  1537   10.72      313.09         44.06    24.42    4.79      39.24    0.000  0.029 
         GPRIN2  1537    0.01       37.52          1.42     2.70    5.75      53.08    0.000  0.000 
         GPRIN3  1537    0.05       46.31          1.46     2.78    8.77     108.83    0.000  0.000 
         GPRIN1  1537    0.06       18.31          2.13     2.05    3.03      13.77    0.000  0.000 
          ROGDI  1537    2.65       66.83         20.46    11.62    1.24       1.85    0.000  0.047 
         MRPL34  1537    6.41      119.37         22.32    10.27    2.77      16.05    0.000  0.034 
        RUNX1T1  1537    0.05        8.42          0.69     0.59    4.40      42.46    0.000  0.000 
      HIST2H2BF  1537    0.39       34.13          4.65     4.24    2.54       8.59    0.000  0.052 
         ZNF813  1535    0.36       19.40          3.84     2.14    1.81       7.59    0.000  0.031 
         SPTBN5  1537    0.02        9.36          0.49     0.64    6.10      61.85    0.000  0.000 
         SPTBN4  1537    0.00        5.85          0.52     0.72    3.58      16.39    0.000  0.000 
         SPTBN1  1537   14.04      216.89         59.24    27.17    1.56       4.45    0.000  0.046 
         ZNF814  1531    3.13       68.47         16.82    10.06    1.76       4.06    0.000  0.057 
          KLF13  1535    0.70       26.96          9.11     4.48    0.82       0.54    0.000  0.050 
          KLF12  1537    0.05        9.59          1.85     1.05    1.70       7.71    0.000  0.000 
          EBAG9  1533    5.67       78.68         20.46    10.16    1.88       4.56    0.000  0.053 
          KLF17  1537    0.00       15.64          0.22     0.75   13.91     256.53    0.000  0.000 
          KLF16  1537    0.92       19.76          7.88     3.46    0.59       0.38    0.001  0.044 
          KLF15  1537    0.00       13.05          0.52     0.79    7.62      95.36    0.000  0.000 
          KLF14  1537    0.00        2.46          0.08     0.20    7.72      71.41    0.000  0.000 
         RBMY1B  1537    0.00        0.02          0.00     0.00    3.57      16.15    0.000  0.000 
         TFAP2C  1537    0.51      134.53         20.03    16.89    2.51       9.15    0.000  0.046 
         TFAP2B  1537    0.00      130.34          9.35    14.10    2.84      14.22    0.000  0.048 
