         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
         PCOLCE   197   11.50      138.68         53.78    30.16    0.76      -0.09    0.000  0.050 
          GPR50   199    0.00        0.40          0.03     0.06    3.35      15.81    0.000  0.000 
          PRSS3   199    0.00        1.22          0.23     0.24    1.85       3.96    0.000  0.000 
          EPM2A   195    2.13        7.95          3.97     1.26    1.37       1.36    0.000  0.090 
          ISCA1   197   13.53       33.92         21.83     3.62    0.56       1.14    0.020  0.050 
         RNF103   197    7.92       24.35         15.50     3.76    0.15      -0.64    0.010  0.040 
          ISCA2   199    6.69       16.74          9.87     1.83    1.31       2.44    0.000  0.055 
        FAM118A   199    1.84       12.25          5.47     2.18    0.78       0.88    0.000  0.060 
        FAM118B   199    3.28        9.61          5.67     1.20    0.36      -0.02    0.000  0.020 
          LMX1A   199    0.01        1.52          0.31     0.33    1.62       2.16    0.000  0.000 
        ZCCHC24   199    3.29       36.80         17.57     8.38    0.54      -0.49    0.000  0.070 
          LMX1B   199    0.22       13.56          5.97     3.43   -0.11      -0.87    0.000  0.010 
          OR6V1   199    0.00        0.09          0.00     0.01    6.66      50.92    0.000  0.000 
           PYGB   197    3.95      108.84         45.71    19.35    0.95       0.90    0.010  0.060 
          RECQL   199    3.25       14.96         10.25     2.12   -0.09       0.45    0.035  0.030 
          SRPRB   199    8.32       43.68         24.45     6.62    0.49       0.70    0.010  0.050 
           SHC2   199    0.95       13.95          5.18     2.20    1.03       2.32    0.000  0.045 
         MAP7D3   197    2.79       18.79          8.09     4.39    0.86      -0.49    0.000  0.040 
          ETV3L   199    0.00        2.78          0.44     0.56    2.08       4.01    0.000  0.000 
          H3F3A   199  147.37      633.44        332.84    96.48    0.41       0.11    0.000  0.030 
           SIK3   199    4.39       18.57         10.64     3.23    0.31      -0.27    0.000  0.050 
           PHC2   199   10.76       45.75         25.64     6.68   -0.04      -0.17    0.020  0.020 
         MAP7D1   199    6.84       73.35         28.32    15.09    1.18       0.87    0.000  0.070 
         POU4F3   199    0.00        0.10          0.02     0.02    1.20       1.41    0.000  0.000 
            KCP   199    0.17        1.82          0.60     0.22    2.13       8.42    0.000  0.000 
         PRKRIR   199    7.42       21.31         13.80     2.56    0.28       0.54    0.035  0.030 
          ACTR8   199    2.69        8.43          5.91     1.24   -0.06      -0.69    0.020  0.010 
         BAIAP3   199    0.31        4.71          1.60     0.88    1.10       1.42    0.000  0.000 
          ACTR6   199    6.89       24.04         14.40     3.72    0.35      -0.06    0.010  0.050 
          ACTR5   199    1.09        5.18          3.18     0.86   -0.05      -0.50    0.010  0.020 
         CD300E   199    0.00        0.66          0.15     0.14    1.57       2.57    0.000  0.000 
          ACTR3   199   15.39       87.27         48.08    11.08    0.46       1.33    0.015  0.040 
          ACTR2   199   20.83       84.26         55.67    11.19   -0.06       0.74    0.025  0.030 
          PAQR9   199    0.00        1.32          0.03     0.13    9.12      84.96    0.000  0.000 
          FOXP2   199    0.17        8.05          1.63     1.22    2.56       9.56    0.000  0.000 
            YY1   199    9.72       31.12         21.52     3.64   -0.26       0.53    0.025  0.020 
           VAX2   199    0.15        1.82          0.57     0.28    1.17       2.62    0.000  0.000 
          SPNS1   199    3.71       19.51         10.04     2.51    0.48       1.40    0.010  0.035 
         RECQL4   199    0.08        3.71          0.80     0.54    1.93       7.29    0.000  0.000 
          KRT84   199    0.00        0.13          0.01     0.01    5.97      45.44    0.000  0.000 
           GGT5   199    2.40       32.66         12.25     5.38    1.00       1.86    0.000  0.030 
        WBSCR28   199    0.00        0.18          0.02     0.03    2.71       9.74    0.000  0.000 
         LMBRD1   199   16.86       69.64         38.05     7.60    0.76       3.56    0.010  0.020 
          GNRHR   199    0.00        0.23          0.05     0.04    1.49       3.47    0.000  0.000 
         LYSMD2   195    2.19        8.91          5.04     1.50    0.38      -0.16    0.000  0.060 
          PDE3B   199    0.27       74.39         13.18    16.13    1.73       2.53    0.000  0.070 
        SPINK13   199    0.00        0.20          0.03     0.04    1.74       3.89    0.000  0.000 
         ZNF524   198    1.81       12.54          5.93     2.22    0.58       0.44    0.000  0.055 
            NDP   199    0.05        5.68          1.09     1.00    2.27       6.61    0.000  0.000 
          HYDIN   199    0.04        6.73          1.99     1.34    0.78       0.47    0.000  0.000 
           CNR1   199    0.07        3.01          0.99     0.63    0.85       0.29    0.000  0.000 
          GNL3L   199    3.46        9.93          6.36     1.56    0.06      -0.84    0.000  0.010 
        POLDIP3   199    8.44       40.10         25.52     7.15   -0.13      -0.67    0.010  0.010 
        POLDIP2   197   20.22       36.41         27.33     3.62    0.48      -0.16    0.000  0.050 
          GP1BA   199    0.03        1.68          0.19     0.18    6.20      49.74    0.000  0.000 
          RASA1   199    3.88       24.86         14.98     3.48   -0.08       0.66    0.025  0.030 
       RAPGEFL1   199    0.36        6.22          2.07     1.18    1.12       1.82    0.000  0.000 
          GTDC1   197    3.18       16.25          8.39     3.05    0.75      -0.42    0.000  0.040 
           TTF1   199    3.41        9.09          5.84     1.23    0.08      -0.38    0.000  0.020 
       ALDH18A1   199    1.85       32.08         17.64     5.44   -0.06       0.28    0.030  0.020 
          RASA3   199    3.32       46.56         11.46     8.08    2.12       5.41    0.000  0.040 
          TUFT1   199    1.05       14.95          6.59     2.71    0.50       0.03    0.010  0.015 
       SLC25A10   199    5.39       27.32         13.28     4.77    0.79       0.22    0.000  0.060 
         ZNF467   199    0.61        7.19          3.30     1.32    0.38      -0.11    0.010  0.020 
          TIAF1   199    0.59        6.10          1.81     0.69    2.48      13.43    0.000  0.000 
           ICOS   199    0.01        3.24          0.22     0.35    6.64      52.87    0.000  0.000 
           HHEX   195    0.79       10.02          4.57     2.26    0.44      -0.47    0.000  0.070 
          ACTN2   195    0.00        0.31          0.05     0.05    3.23      13.12    0.000  0.000 
          PTPRU   199    0.85       10.41          4.59     1.66    0.86       1.74    0.010  0.040 
           SAA2   198    2.65      990.10        175.56   214.05    2.03       3.58    0.000  0.065 
         H2BFWT   199    0.00        0.05          0.01     0.01    2.14       4.38    0.000  0.000 
          PTPRT   199    0.02       11.56          2.39     1.89    1.17       2.02    0.000  0.000 
           SAA1   199   10.54     4700.38        895.33   1001.53    1.87       3.41    0.000  0.065 
           ZXDB   199    1.39        5.86          3.61     0.98    0.01      -0.52    0.010  0.020 
         ANKS1B   199    0.41        5.62          2.30     1.14    0.49      -0.12    0.000  0.000 
         ABI3BP   199    2.39       92.27         25.36    18.94    1.62       2.67    0.000  0.060 
         ANKS1A   199    4.85       29.42         19.11     4.62   -0.29       0.19    0.030  0.020 
           IDUA   199    0.34        5.72          2.85     1.05    0.14      -0.30    0.000  0.000 
          OR5V1   199    0.00        0.01          0.00     0.00    5.78      32.27    0.000  0.000 
          PTPRR   199    0.01        2.10          0.17     0.21    7.37      62.85    0.000  0.000 
         YTHDF3   199    8.06       26.26         16.79     3.11    0.14       1.38    0.025  0.030 
           PPOX   199    1.57       10.17          5.08     1.57    0.15      -0.07    0.020  0.015 
          SPERT   199    0.00        0.10          0.01     0.02    1.98       4.77    0.000  0.000 
         OR2A25   199    0.00        0.16          0.02     0.03    2.37       6.47    0.000  0.000 
         ACTRT1   199    0.00        0.04          0.00     0.01    4.35      20.37    0.000  0.000 
         ACTRT2   199    0.00        0.03          0.00     0.00    3.48      14.10    0.000  0.000 
          TINF2   199    9.74       31.09         23.73     3.04   -0.80       3.41    0.020  0.030 
          GNRH2   199    0.00        0.34          0.06     0.06    1.91       4.35    0.000  0.000 
         NKX3-2   199    0.00        0.29          0.05     0.05    2.71       8.64    0.000  0.000 
         NKX3-1   197    0.69       12.78          4.19     2.69    0.98       0.68    0.000  0.070 
          GNRH1   199    0.06        3.78          1.19     0.60    1.41       3.99    0.000  0.000 
         NAP1L5   199    1.02        7.36          4.49     1.10    0.16       0.31    0.010  0.030 
           ZIM3   199    0.04        0.21          0.10     0.03    0.54       0.77    0.000  0.000 
          RPL12   199  341.90     3070.04       1163.57   549.29    1.22       1.66    0.000  0.045 
           VHLL   199    0.00        0.07          0.01     0.02    1.40       1.25    0.000  0.000 
         ZNF597   199    0.49        2.81          1.64     0.42    0.07       0.08    0.000  0.000 
          MDGA2   199    0.00        0.21          0.03     0.03    3.51      16.24    0.000  0.000 
         SPRR1B   199    0.00        5.71          0.45     1.13    2.96       8.30    0.000  0.000 
         NDUFA7   195   13.80       38.83         23.70     5.25    0.86       0.46    0.000  0.075 
         ADAM10   199    6.94       64.65         32.85    11.21    0.21       0.24    0.015  0.030 
         ADAM11   199    0.00        0.46          0.15     0.10    0.76       0.05    0.000  0.000 
         ADAM12   199    0.28       93.09         11.69    14.01    3.66      16.11    0.000  0.040 
         ADAM15   197    8.38       69.27         33.33     9.92    0.67       1.04    0.010  0.040 
         ADAM17   199    8.61       54.79         26.78     8.10    0.16       0.55    0.015  0.020 
         ADAM18   199    0.00        0.02          0.00     0.00    3.44      13.72    0.000  0.000 
         ADAM19   199    0.38       22.62          2.20     2.33    6.97      57.40    0.000  0.000 
         ZNF598   199    1.90       12.56          6.01     1.98    0.26       0.13    0.010  0.020 
         WDSUB1   199    2.06       11.75          6.27     1.61    0.22       0.56    0.020  0.020 
          CPNE9   199    0.00        0.30          0.04     0.04    3.65      19.69    0.000  0.000 
          CPNE8   199    0.81        8.78          4.12     1.51    0.43       0.20    0.020  0.040 
           TYW1   199    2.02        9.87          6.61     1.45   -0.06      -0.08    0.010  0.030 
          PTPRF   197    0.64      123.14         80.97    22.60   -0.66       0.86    0.030  0.010 
          CPNE3   199    8.76       55.24         31.57     6.58    0.10       2.69    0.025  0.020 
          CPNE2   199    3.86       31.46         15.51     5.72    0.57      -0.42    0.010  0.020 
          CPNE1   199    9.40       54.77         33.32     8.92   -0.18      -0.25    0.020  0.015 
         MIF4GD   199    5.97       17.10         10.24     1.98    0.71       0.64    0.010  0.020 
          CPNE7   199    0.00        2.51          0.46     0.49    1.97       4.31    0.000  0.000 
          CPNE6   199    0.00        0.55          0.01     0.06    9.06      84.37    0.000  0.000 
          CPNE5   199    0.06        9.65          1.17     1.07    5.14      37.10    0.000  0.000 
          CPNE4   199    0.01        1.95          0.17     0.23    5.10      33.78    0.000  0.000 
          WNT8A   199    0.00        0.13          0.01     0.02    2.75      12.14    0.000  0.000 
      TNFRSF11B   193    0.12        7.55          2.91     1.91    0.94      -0.14    0.000  0.000 
          GLYAT   199    0.01       58.05         11.98    13.25    1.44       1.49    0.000  0.080 
          TRIT1   199    2.69       19.36          9.82     3.22    0.03      -0.34    0.010  0.020 
         DNMT3B   199    0.13        1.72          0.69     0.30    0.75       0.87    0.000  0.000 
         OPALIN   199    0.00        0.01          0.00     0.00    3.46      14.12    0.000  0.000 
         DNMT3A   199    1.25        8.04          3.78     1.32    0.61       0.59    0.000  0.030 
         ZNF121   199    0.44        6.79          2.59     1.25    0.69       0.55    0.000  0.000 
          RBM10   199    3.39       22.57         11.16     3.59    0.05      -0.28    0.030  0.005 
           XRN2   199    8.35       47.26         29.56     6.47   -0.34       0.22    0.010  0.010 
         DNMT3L   199    0.00        0.04          0.00     0.01    2.28       6.13    0.000  0.000 
         RABEPK   199    3.49       15.57         10.50     1.75   -0.10       2.10    0.020  0.035 
         UPK3BL   199    1.42       17.65          7.81     3.00    0.48       0.16    0.010  0.035 
          MYOZ2   199    0.01       79.93          0.99     7.98    9.80      94.15    0.000  0.000 
           AAK1   199    7.22       28.68         17.50     3.73    0.21       0.85    0.020  0.040 
          SNRPN   199   16.17       81.07         38.86    13.65    0.73       0.74    0.000  0.065 
           GDE1   197   17.01       36.35         25.31     4.04    0.44      -0.32    0.010  0.040 
          SNRPB   197   14.35       65.22         36.33    11.71    0.07      -0.67    0.000  0.020 
          SNRPC   199   31.28       79.35         44.28     9.26    1.12       1.65    0.000  0.035 
          SNRPA   199    9.09       45.35         25.97     6.51    0.63       0.48    0.010  0.045 
         SHANK3   199    3.61       34.25         13.17     6.70    0.82       0.33    0.000  0.050 
          OR2B2   199    0.00        0.02          0.00     0.00    3.41      10.92    0.000  0.000 
         SHANK1   199    0.00        1.00          0.08     0.12    5.13      33.70    0.000  0.000 
          SNRPE   199    9.26       44.73         21.71     6.40    0.39       0.42    0.000  0.020 
           PBX4   199    0.01        1.27          0.44     0.23    0.70       0.41    0.000  0.000 
           KLC4   199    2.58       12.87          7.43     2.14   -0.07      -0.37    0.020  0.015 
          OR2B3   199    0.00        0.03          0.00     0.00    9.22      85.68    0.000  0.000 
         ZNF554   199    1.17        4.16          2.42     0.72    0.22      -0.73    0.000  0.000 
         TNNI3K   199    0.41        1.96          1.09     0.33    0.37       0.06    0.000  0.000 
          SALL4   199    0.00        0.39          0.10     0.07    1.63       3.55    0.000  0.000 
          PTPRK   199    2.87       46.14         25.17    10.96   -0.15      -0.83    0.010  0.000 
           HUS1   199    3.81        7.16          5.42     0.78    0.17      -0.40    0.015  0.050 
         RGS9BP   199    0.00        1.40          0.05     0.14    8.90      81.81    0.000  0.000 
        PLAC8L1   199    0.00        0.50          0.18     0.11    0.74       0.13    0.000  0.000 
           ZFR2   199    0.03        0.49          0.16     0.09    0.96       1.00    0.000  0.000 
          PLCB1   199    2.22       25.11         10.07     4.47    0.79       0.72    0.000  0.035 
          GPR62   199    0.01        0.27          0.09     0.05    1.06       1.53    0.000  0.000 
          PTPRH   199    0.02        1.49          0.40     0.25    1.75       3.83    0.000  0.000 
        ZDHHC15   199    0.33        2.99          1.79     0.50   -0.06       0.02    0.000  0.000 
        ZDHHC14   199    0.70        6.24          3.00     1.00    0.43       0.42    0.020  0.040 
       TMEM167B   199    8.05       35.81         24.24     3.73   -0.48       2.94    0.010  0.020 
          PCSK9   199    0.00        1.50          0.13     0.21    3.92      19.34    0.000  0.000 
        ZDHHC11   199    0.58        8.02          3.06     1.56    0.88       0.38    0.000  0.050 
          SVEP1   199    1.91      102.03         31.63    23.03    1.02       0.59    0.000  0.070 
        ZDHHC13   199    0.68       10.25          5.33     2.20   -0.21      -0.47    0.010  0.020 
        ZDHHC12   197    1.73       15.23          8.09     2.53    0.41      -0.00    0.010  0.055 
          PCSK2   199    0.00        0.22          0.07     0.05    1.41       1.32    0.000  0.000 
         PRKAG3   199    0.00       14.37          0.18     1.43    9.82      94.44    0.000  0.000 
          PCSK1   199    0.00        2.28          0.12     0.24    7.52      63.05    0.000  0.000 
          PCSK6   197    1.37       17.09          7.62     3.75    0.78       0.04    0.000  0.070 
          PCSK7   199    3.68       50.72         21.94     7.59    0.63       1.91    0.010  0.025 
          PCSK4   199    0.04        1.10          0.43     0.26    0.37      -0.72    0.000  0.000 
          PCSK5   199    0.87       11.68          4.17     2.60    1.11       0.57    0.000  0.050 
         DUSP28   199    0.91        6.42          1.78     0.64    3.68      24.93    0.000  0.000 
          HIPK2   197    1.44       16.85          9.05     3.18    0.35      -0.34    0.005  0.060 
          HIPK1   199    2.91       21.98         13.89     3.39   -0.25       0.66    0.045  0.030 
          HIPK4   199    0.01        0.25          0.10     0.05    0.79       0.54    0.000  0.000 
           RPS3   199  164.61     1865.45        681.80   342.97    1.10       1.57    0.000  0.045 
         DUSP21   199    0.00        0.04          0.00     0.00    6.60      46.56    0.000  0.000 
         DUSP22   199    9.80       30.36         18.26     4.17    0.44      -0.26    0.010  0.040 
         DUSP23   199    6.02       48.75         20.22     7.32    0.80       1.07    0.000  0.055 
          LEMD3   199    2.87       11.73          7.39     1.77   -0.04       0.08    0.030  0.030 
          LEMD2   199    2.91       16.81          9.73     2.80   -0.18      -0.49    0.020  0.005 
         DUSP26   199    0.00       85.43          1.00     8.53    9.82      94.41    0.000  0.000 
         DUSP27   199    0.00       32.79          0.41     3.27    9.82      94.44    0.000  0.000 
           QARS   199   34.73      132.32         65.17    18.11    1.22       1.79    0.000  0.050 
           NCAN   199    0.00        5.69          0.04     0.40   13.97     193.40    0.000  0.000 
         SPDYE1   199    0.13        0.87          0.36     0.13    0.88       1.19    0.000  0.000 
        SLC16A6   199    0.03       16.62          1.96     2.23    3.67      18.64    0.000  0.000 
       SLC25A34   199    0.38       24.47          1.35     2.36    9.47      89.91    0.000  0.000 
           YBX2   199    0.55        7.22          2.20     1.32    1.31       1.51    0.000  0.000 
          SCRG1   199    0.04        7.40          1.24     1.22    2.59       8.79    0.000  0.000 
        GPATCH2   199    1.47       13.01          5.90     2.16    0.44       0.42    0.010  0.020 
          ESPL1   199    0.03        2.96          0.35     0.37    4.05      23.73    0.000  0.000 
           NAPB   199    1.16        7.20          3.71     1.08    0.61       0.50    0.010  0.050 
           NAPA   197   34.87       86.22         54.67    11.03    0.41      -0.26    0.000  0.035 
          OR6Q1   199    0.00        0.03          0.00     0.00    5.46      30.26    0.000  0.000 
         ZNF555   199    0.92        4.26          2.16     0.69    0.25      -0.34    0.000  0.000 
           OSR2   199    0.50       21.65          6.97     4.64    1.17       1.15    0.000  0.060 
          LARP1   199   12.85       40.67         24.30     4.30    0.14       1.49    0.035  0.010 
          LARP4   197    2.69       11.20          7.45     1.81   -0.20      -0.33    0.035  0.030 
          LARP6   199    4.66       43.25         17.35     8.01    1.08       0.59    0.000  0.050 
          LARP7   199   11.34       28.67         20.37     3.82    0.21      -0.28    0.030  0.040 
           ISM2   199    0.00        0.14          0.04     0.03    1.10       0.95    0.000  0.000 
           ISM1   199    0.54       45.03         15.97     8.29    0.93       1.42    0.000  0.040 
        TNFSF15   199    0.13        2.09          0.72     0.42    0.80       0.29    0.000  0.000 
        GPATCH3   199    1.91        8.44          4.67     1.26    0.10       0.15    0.030  0.035 
          TTLL3   199    1.55       18.59         10.29     3.52    0.20      -0.38    0.010  0.020 
           TPTE   199    0.01        0.53          0.17     0.09    1.03       1.71    0.000  0.000 
         UBE2Q1   199    6.05       28.62         19.62     3.17   -0.53       2.81    0.020  0.030 
          DDX49   199    4.20       24.07         11.65     3.92    0.48       0.11    0.000  0.025 
        COL15A1   199   13.71      124.76         53.67    25.38    0.69      -0.17    0.000  0.060 
           ODAM   199    0.00        2.81          0.34     0.48    3.11      11.01    0.000  0.000 
          DDX41   199    6.11       23.63         15.09     4.08   -0.21      -0.58    0.030  0.020 
        TMEM45A   199   11.78       89.48         47.65    14.79    0.41      -0.33    0.010  0.030 
          DDX43   199    0.01        2.23          0.49     0.44    1.87       3.98    0.000  0.000 
          DDX42   199   16.68       54.71         40.49     6.08   -0.91       2.15    0.020  0.010 
           PTER   199    2.96        9.34          6.03     1.43    0.30      -0.57    0.005  0.040 
          DDX47   199   13.87       32.52         24.58     4.34   -0.47      -0.62    0.010  0.000 
          DDX46   199    7.51       27.16         15.02     3.61    0.35       0.13    0.005  0.020 
           PTEN   199    5.11       54.92         24.67     7.76    1.58       4.11    0.010  0.050 
           PLTP   195   13.06      254.13         66.02    40.81    2.29       7.49    0.000  0.070 
          ATMIN   199    8.69       22.52         17.18     2.51   -0.27       0.32    0.025  0.010 
         EIF5A2   199    0.47        2.94          1.72     0.50    0.22      -0.08    0.000  0.000 
        TMEM45B   199    0.18       31.35          3.30     4.95    3.80      15.94    0.000  0.040 
         ELAVL4   199    0.00        0.17          0.06     0.03    0.68       0.53    0.000  0.000 
           LGR4   199    3.48       25.77         13.33     4.24    0.39      -0.01    0.025  0.020 
           LGR6   199    0.07       25.96          6.78     5.73    0.99       0.58    0.000  0.050 
         ELAVL1   199    4.65       13.03          9.08     1.65   -0.07      -0.21    0.010  0.020 
         ELAVL2   199    0.01        1.05          0.13     0.13    4.03      22.95    0.000  0.000 
         ELAVL3   199    0.00        0.48          0.01     0.05    9.55      90.96    0.000  0.000 
         CDKN1C   199    7.66       65.17         21.82    11.08    1.28       1.92    0.000  0.050 
         CDKN1B   197   15.18       46.03         28.42     6.57    0.51      -0.06    0.010  0.050 
         CDKN1A   195    8.07      124.01         38.81    26.65    1.44       1.80    0.000  0.085 
         UBE2D2   197   15.59       33.25         21.37     3.16    0.89       1.57    0.000  0.065 
         UBE2D3   199   72.97      177.12        105.40    17.11    1.27       3.17    0.000  0.030 
         UBE2D1   197    2.26       13.97          6.10     1.91    1.05       2.58    0.010  0.050 
           GUF1   199    8.18       24.49         13.85     3.14    0.67       0.97    0.000  0.040 
           MFNG   199    1.39       15.34          6.63     3.09    0.67      -0.05    0.000  0.050 
          EDNRA   197    1.65       14.79          7.24     2.85    0.43      -0.52    0.000  0.040 
          EDNRB   199    1.85       18.92          9.67     3.64    0.38      -0.17    0.010  0.040 
        MYADML2   199    0.00       18.20          0.20     1.82    9.82      94.48    0.000  0.000 
          DNAI1   199    0.00        2.34          0.34     0.38    2.63       8.66    0.000  0.000 
           APOD   191   31.56     1813.99        605.64   309.38    1.26       2.26    0.000  0.085 
          DNAI2   199    0.00        0.05          0.01     0.01    1.33       1.36    0.000  0.000 
           APOB   199    0.01        7.19          1.01     1.42    2.34       5.71    0.000  0.000 
            IL7   199    0.14        2.35          0.91     0.46    0.82       0.49    0.000  0.000 
           APOO   197    3.00        9.51          5.82     1.36    0.61       0.18    0.010  0.050 
           APOM   199    1.25        5.26          2.85     0.81    0.52      -0.07    0.000  0.000 
         NDUFV2   195   45.30      112.23         68.91    12.42    0.97       1.13    0.000  0.075 
           APOH   199    0.00        0.11          0.00     0.01    4.91      27.77    0.000  0.000 
        FAM151B   199    0.13        0.93          0.55     0.15    0.18       0.22    0.000  0.000 
         UTP11L   197    8.27       18.92         12.82     2.18    0.05      -0.18    0.020  0.030 
        FAM151A   199    0.01        0.52          0.12     0.09    1.93       4.62    0.000  0.000 
        FAM104A   199    3.93       12.40          8.92     1.33   -0.49       1.54    0.040  0.030 
        FAM104B   197    5.10       13.62          9.22     1.74    0.11      -0.38    0.020  0.045 
          NFIL3   197    6.73       42.22         18.51     8.45    0.96       0.21    0.000  0.050 
          REG3G   199    0.00        0.06          0.01     0.01    2.37       5.01    0.000  0.000 
          UQCRH   199   61.21      191.90        102.40    27.59    1.04       0.66    0.000  0.060 
          VEGFB   199   22.82      234.92         85.05    56.25    0.85      -0.48    0.000  0.050 
          REG3A   199    0.00        0.02          0.00     0.00    7.32      53.62    0.000  0.000 
         CCDC50   199    4.52       33.40         15.33     5.07    0.85       1.11    0.010  0.050 
         CCDC51   199    1.84        9.28          5.15     1.41    0.16       0.06    0.020  0.020 
         CCDC53   197   14.04       29.43         20.15     3.62    0.42      -0.63    0.000  0.030 
         CCDC54   199    0.00        0.23          0.06     0.04    0.97       1.52    0.000  0.000 
         CCDC57   197    0.43       15.49          4.39     2.53    1.16       3.29    0.000  0.030 
         CCDC58   197    5.24       16.61         10.15     2.05    0.63       1.12    0.010  0.055 
         CCDC59   199    6.25       20.78         11.95     2.98    0.80       0.29    0.000  0.035 
         UGT3A2   199    0.00        1.75          0.16     0.28    3.86      17.48    0.000  0.000 
        TAS2R60   199    0.00        0.05          0.00     0.01    2.21       4.87    0.000  0.000 
        TMEM128   199    5.23       37.34         20.57     4.93    0.33       1.07    0.010  0.030 
           GPHN   197    3.05        9.66          5.23     1.22    1.04       1.97    0.000  0.050 
         PAXIP1   199    1.97        8.92          5.26     1.56    0.06      -0.84    0.010  0.030 
          WFDC6   199    0.00        1.44          0.11     0.22    3.56      14.99    0.000  0.000 
           PRCD   199    0.13        2.03          0.77     0.35    0.90       0.71    0.000  0.000 
         NUFIP2   195    4.50       17.37         10.74     2.66   -0.01      -0.19    0.025  0.040 
          RAD18   199    0.41        9.22          4.38     1.82    0.27      -0.10    0.010  0.040 
         NUFIP1   199    1.22        6.25          3.15     1.06    0.40       0.03    0.000  0.040 
          CABP7   199    0.08        0.54          0.26     0.09    0.76       0.83    0.000  0.000 
          CABP5   199    0.00        0.10          0.01     0.01    4.40      21.86    0.000  0.000 
          CABP4   199    0.04        1.99          0.67     0.41    0.81       0.34    0.000  0.000 
          CABP2   199    0.00        0.03          0.00     0.01    3.22      11.32    0.000  0.000 
          CABP1   199    0.10        2.93          0.90     0.61    1.16       0.91    0.000  0.000 
         FBXO34   199    4.08       17.33          9.44     2.91    0.00      -0.52    0.000  0.030 
         FBXO36   199    0.30        4.53          2.68     0.80   -0.22      -0.22    0.000  0.000 
        SLC35B2   199    7.50       37.45         20.92     6.92    0.01      -0.65    0.000  0.020 
         FBXO30   199    2.32        9.08          5.23     1.32    0.31       0.45    0.045  0.040 
         FBXO31   199    4.80       17.88          9.59     2.55    0.99       1.27    0.000  0.050 
         FBXO32   199    4.47      166.89         61.44    38.51    0.63      -0.05    0.000  0.045 
         FBXO33   199    1.40        7.65          4.60     1.07   -0.02       0.49    0.030  0.040 
           HBE1   199    0.00        0.25          0.05     0.05    1.45       2.86    0.000  0.000 
         ZC3H7B   199    4.84       36.01         20.19     5.41   -0.34       0.47    0.030  0.010 
         CNRIP1   199    4.15       50.45         16.97     9.69    1.28       1.98    0.000  0.030 
         FBXO38   197    5.13       13.40          8.74     1.56    0.24       0.03    0.005  0.040 
         FBXO39   199    0.01        0.79          0.21     0.15    1.51       2.47    0.000  0.000 
         SPAG17   199    0.03        2.01          0.36     0.35    2.43       7.02    0.000  0.000 
           SAT1   197   16.83      262.87        125.09    42.21    0.60       0.98    0.010  0.045 
           SAT2   198   12.38       57.95         31.61     7.47    0.59       1.42    0.020  0.035 
          PELP1   199    4.69       20.07         11.50     3.47    0.10      -0.45    0.000  0.025 
         MBOAT2   199    0.75       28.98          6.79     4.44    2.20       7.19    0.000  0.040 
         MBOAT1   199    0.97       20.35         10.10     4.30    0.34      -0.31    0.010  0.030 
         HSPA4L   199    0.30        7.04          3.24     1.65    0.27      -0.44    0.000  0.040 
         MBOAT4   199    0.00        0.19          0.08     0.04    0.62      -0.15    0.000  0.000 
          SPSB3   198    4.63       24.50         13.40     4.06    0.12       0.05    0.020  0.025 
          SPSB2   199    0.33        7.41          2.53     1.29    0.83       0.94    0.000  0.000 
          SPSB1   199    3.17       25.14          9.92     4.45    1.35       2.11    0.000  0.050 
          HINT1   199   82.40      257.20        135.77    33.31    1.16       1.24    0.000  0.055 
          HINT2   199    9.45       36.77         20.03     6.06    0.73      -0.01    0.000  0.045 
          HINT3   197    7.58       25.70         15.64     3.55    0.29      -0.02    0.020  0.050 
           SDPR   199    9.12      115.85         37.22    21.59    1.54       2.76    0.000  0.040 
          IL23A   199    0.02        1.36          0.43     0.25    1.08       1.56    0.000  0.000 
          THEM5   199    0.12        2.86          0.93     0.48    1.20       2.11    0.000  0.000 
          BIRC8   199    0.00        0.01          0.00     0.00    3.79      14.26    0.000  0.000 
          CDC34   198    4.40       23.21         12.07     3.76    0.20      -0.08    0.010  0.025 
          CDC37   199   10.80       90.37         51.94    15.51   -0.24      -0.06    0.040  0.025 
          OR2A1   199    0.01        1.11          0.42     0.22    0.88       0.53    0.000  0.000 
          ALAS1   197    8.66       23.69         15.29     3.02    0.46       0.22    0.020  0.050 
          ALAS2   199    0.00        2.27          0.21     0.40    3.16      10.19    0.000  0.000 
          OR2A2   199    0.00        0.59          0.11     0.10    1.83       4.75    0.000  0.000 
          OR2A5   199    0.00        0.07          0.01     0.01    2.81       8.94    0.000  0.000 
          OR2A4   199    0.03        4.11          1.15     0.90    1.22       1.19    0.000  0.000 
           FICD   199    0.41        3.78          1.93     0.59    0.30       0.56    0.000  0.000 
           EIF1   199  245.67      762.63        413.55    97.03    0.96       0.97    0.000  0.035 
         S100A5   199    0.00        0.63          0.13     0.12    2.01       5.13    0.000  0.000 
          BRWD3   199    0.29        4.45          1.78     0.79    0.49       0.02    0.000  0.000 
         OR2T34   199    0.00        0.02          0.00     0.00    8.21      69.15    0.000  0.000 
          BRWD1   197   18.21       76.20         42.89    12.80    0.45      -0.23    0.000  0.055 
          LRRN4   199    0.01        0.33          0.09     0.06    1.57       3.35    0.000  0.000 
         OR2T33   199    0.00        0.17          0.02     0.03    2.06       5.64    0.000  0.000 
         S100A3   199    0.08        2.66          0.59     0.47    2.07       5.15    0.000  0.000 
