         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
           IDO1   222    0.14      264.25         22.16    34.80    4.24      22.26    0.000  0.045 
         CAMK1D   224    0.85       16.73          4.82     2.68    1.27       2.50    0.000  0.049 
         CAMK1G   224    0.00       35.66          0.47     2.38   14.45     210.61    0.000  0.000 
         NLRP12   224    0.61        4.56          1.29     0.47    2.32      10.47    0.000  0.000 
        LDHAL6B   224    0.00        0.46          0.05     0.05    4.12      23.67    0.000  0.000 
           ECM2   224    0.18       14.10          2.72     2.11    1.86       4.72    0.000  0.000 
           ECM1   223    1.33       94.11         17.40    17.10    2.26       5.43    0.000  0.062 
          SMCR8   223    0.60        8.72          3.50     1.60    0.70       0.26    0.000  0.045 
           HHAT   223    0.21        7.61          2.99     1.52    0.62       0.27    0.000  0.000 
         OR52D1   224    0.00        0.58          0.01     0.04   11.81     156.40    0.000  0.000 
        MICALCL   224    0.01       10.73          0.78     1.08    4.81      34.31    0.000  0.000 
          LYPD6   224    0.00        7.15          1.43     1.31    1.64       3.29    0.000  0.000 
        RAB3IL1   223    0.37       10.54          3.86     1.97    0.82       0.69    0.000  0.040 
          LYPD4   224    0.00        0.42          0.01     0.04    9.08      87.22    0.000  0.000 
        HIST4H4   224    0.16        4.01          1.02     0.57    1.84       4.98    0.000  0.000 
          LYPD2   224    0.00       69.34          2.36     7.87    6.18      44.27    0.000  0.000 
          LYPD3   224    0.39      375.28         46.02    57.21    2.64       9.39    0.000  0.040 
          LYPD1   223    0.13       34.17          3.78     5.16    3.08      11.64    0.000  0.054 
       CATSPER4   224    0.00        0.11          0.01     0.01    4.24      25.64    0.000  0.000 
       CALCOCO1   223    3.33       40.76         13.85     6.12    1.27       2.03    0.000  0.054 
       CALCOCO2   221    8.89       35.36         20.68     5.70    0.41      -0.29    0.013  0.054 
          AMHR2   224    0.00        1.46          0.05     0.12    8.73      94.70    0.000  0.000 
         NAP1L4   224   17.86       96.86         44.36    14.72    0.79       0.42    0.000  0.049 
       CATSPER1   224    0.00        7.36          0.27     0.76    7.33      57.31    0.000  0.000 
       CATSPER2   224    0.07        5.94          0.88     0.68    3.24      16.38    0.000  0.000 
       CATSPER3   224    0.02        1.30          0.22     0.15    2.74      12.37    0.000  0.000 
       ANKRD30A   224    0.00        0.24          0.02     0.04    3.89      17.36    0.000  0.000 
           RGS5   222    0.77       30.25          7.24     4.84    1.64       3.69    0.000  0.058 
           RGS6   224    0.02        6.56          0.57     0.98    3.23      11.93    0.000  0.000 
       ANKRD30B   224    0.01        1.25          0.08     0.11    7.35      67.23    0.000  0.000 
         LRRC8C   224    0.48        9.09          2.58     1.31    1.37       3.64    0.000  0.000 
           RGS1   224    2.87      423.18         59.82    61.25    3.04      12.43    0.000  0.045 
           RGS2   221    2.60      113.03         27.05    18.73    1.94       4.87    0.000  0.067 
           RGS3   224    2.59       35.19         10.50     5.15    1.57       3.85    0.000  0.040 
          PLAG1   224    0.04        8.81          1.24     1.14    2.32       9.33    0.000  0.000 
           RGS9   224    0.10        8.74          0.89     0.89    4.44      29.74    0.000  0.000 
        PGLYRP4   224    0.00       30.07          1.90     3.42    4.49      27.24    0.000  0.000 
          LOXL3   224    0.72       14.88          2.60     1.37    3.78      28.26    0.000  0.000 
        SERTAD4   224    0.03       20.79          3.61     3.09    2.02       6.58    0.000  0.040 
       CATSPERG   224    0.06       21.01          0.44     1.78   10.39     109.11    0.000  0.000 
       CATSPERB   224    0.01        1.98          0.21     0.23    3.18      16.17    0.000  0.000 
          ARAP2   222    0.29       20.79          6.63     3.46    0.87       1.20    0.000  0.049 
          FSD1L   224    0.08        4.85          0.66     0.53    3.95      22.83    0.000  0.000 
           NKRF   223    1.69       14.82          5.11     2.03    1.77       4.97    0.000  0.049 
          SH2B2   224    0.17       10.63          1.91     1.29    3.20      17.18    0.000  0.000 
           XIAP   222    3.02       11.83          6.65     1.67    0.51       0.17    0.004  0.067 
          RDH12   224    0.04       21.80          1.13     2.59    5.25      31.85    0.000  0.000 
          DEDD2   222    6.29       47.06         16.67     6.64    1.49       3.26    0.000  0.049 
        FAM178B   224    0.02       22.14          0.98     2.61    5.63      37.77    0.000  0.000 
        FAM178A   224    2.19       16.57          6.79     2.44    0.99       1.14    0.000  0.045 
           DOLK   224    2.08       21.59          8.34     3.45    0.96       1.08    0.000  0.040 
          HIF3A   222    0.23       34.05          3.36     5.56    3.03       9.74    0.000  0.067 
          MYH11   222    0.18      219.10         14.19    30.11    4.71      24.91    0.000  0.036 
           UBR3   224    2.49       20.21          7.60     2.92    1.07       1.69    0.000  0.045 
          WDR5B   224    0.65        9.72          2.92     1.40    1.53       3.27    0.000  0.000 
           UBR2   223    6.01       27.25         13.86     4.36    0.61      -0.06    0.000  0.045 
        GADD45A   224    4.08      175.78         29.09    20.60    3.41      18.46    0.000  0.031 
         TARSL2   224    0.40        8.18          2.53     1.29    1.56       3.20    0.000  0.000 
        CDK2AP1   223   34.03      187.90         88.43    29.77    0.94       0.83    0.000  0.058 
           CANX   224   54.58      297.28        115.40    38.80    1.47       2.84    0.000  0.045 
          NALCN   224    0.01        8.13          0.65     0.85    4.87      34.30    0.000  0.000 
           UBR7   224    3.81       29.18         12.04     4.25    1.22       2.09    0.000  0.040 
      KRTAP13-1   224    0.00        0.22          0.00     0.02    6.85      56.09    0.000  0.000 
        CIAPIN1   222    9.48       63.47         25.02     9.16    1.24       2.05    0.000  0.054 
           PFKM   224    1.48       42.74         15.85     7.39    0.99       1.18    0.000  0.058 
          SEPT3   224    0.20       23.11          3.40     3.84    2.60       7.81    0.000  0.049 
       HSP90AB1   222  132.33     1330.70        506.77   192.74    1.21       2.10    0.000  0.049 
         PTP4A1   223   10.18      128.87         37.09    21.08    1.89       4.25    0.000  0.058 
           UBR5   223    2.46       26.56          9.87     4.02    0.97       1.26    0.000  0.058 
         PTP4A3   223    3.87      152.65         25.06    17.08    3.68      21.07    0.000  0.040 
         PTP4A2   223   14.10       83.01         41.41    13.51    0.73       0.45    0.004  0.045 
          VIPR2   224    0.06        3.91          0.26     0.39    7.34      59.90    0.000  0.000 
          NUCB2   223    6.26      173.43         38.70    21.05    2.77      12.22    0.000  0.040 
         TRIM72   224    0.01       10.90          0.28     0.95    7.83      73.44    0.000  0.000 
        ZSCAN21   224    1.11       12.87          4.05     1.81    1.58       3.81    0.000  0.040 
        ZSCAN22   224    0.52        3.62          1.43     0.47    1.32       3.30    0.000  0.000 
        ZSCAN23   224    0.01        1.88          0.41     0.35    1.53       3.11    0.000  0.000 
         STRADB   224    1.28       16.93          4.91     2.58    1.65       3.46    0.000  0.045 
           GPR3   224    0.09        5.77          0.76     0.67    3.16      16.06    0.000  0.000 
          TDRD9   224    0.00       27.04          0.45     2.31    9.21      91.27    0.000  0.000 
           CD28   224    0.13        3.38          0.92     0.60    1.33       2.13    0.000  0.000 
          SUZ12   223    1.15       25.64         10.56     4.73    0.88       0.33    0.000  0.049 
          MRPS9   224    6.54       38.70         15.42     5.42    1.41       3.15    0.000  0.040 
          MRPS7   222   13.52      111.04         42.39    17.56    1.15       1.53    0.000  0.058 
           CD22   224    0.05       15.28          1.30     1.66    4.09      24.71    0.000  0.000 
          MRPS5   222    8.29       42.59         22.02     6.54    0.64       0.11    0.009  0.045 
          IFI35   222    2.34       75.16         23.06    12.04    1.15       1.94    0.000  0.058 
           CD27   223    0.55       47.93          8.68     8.16    2.23       6.49    0.000  0.054 
           GPR1   224    0.18        7.71          0.81     0.82    4.23      25.72    0.000  0.000 
          IFI30   223    9.60      352.04         98.19    61.48    1.34       2.30    0.000  0.058 
           CD24   222    3.94     1805.53        187.13   214.92    4.09      24.41    0.000  0.049 
         PLA2R1   223    0.12       18.05          3.88     3.44    1.83       3.60    0.000  0.058 
          ABHD8   223    0.62       21.79          5.88     2.90    1.75       5.84    0.000  0.036 
          MYLIP   220    1.02       32.17          9.85     5.59    1.25       1.77    0.000  0.062 
          OTUD1   224    1.28       22.20          5.12     2.92    2.62      10.41    0.000  0.040 
          ABHD2   222    1.80       78.72         20.17    15.29    1.80       3.37    0.000  0.071 
          ABHD3   222    2.94       59.57         18.18    11.25    1.22       1.16    0.000  0.049 
          ABHD1   224    0.45        9.77          1.43     0.92    4.23      30.45    0.000  0.000 
          ABHD6   223    0.44        9.90          3.03     1.60    1.42       3.14    0.000  0.040 
          PA2G4   223   27.86      134.13         64.36    19.81    0.85       1.13    0.000  0.045 
          ABHD4   224    4.92      132.58         33.36    25.00    1.74       2.99    0.000  0.054 
          ABHD5   224    1.21       15.66          4.67     1.89    1.74       6.52    0.000  0.031 
           TWF1   224    8.49       88.59         45.42    16.94    0.49      -0.10    0.009  0.049 
        NKIRAS2   224    6.67       44.08         19.36     6.62    0.75       0.79    0.000  0.049 
        NKIRAS1   223    1.39        7.58          3.22     1.17    1.12       1.35    0.000  0.062 
          HEMK1   224    0.62        4.95          1.68     0.57    1.36       4.13    0.000  0.000 
         MBTPS2   223    1.70       25.09          6.44     3.06    2.22       9.06    0.000  0.031 
          WDR43   223    4.82       47.49         18.33     6.35    0.93       1.98    0.004  0.036 
         TRIM45   224    0.56       16.12          2.69     1.76    2.88      15.36    0.000  0.000 
         MBTPS1   223   10.35       76.78         29.34    10.31    1.15       2.84    0.000  0.036 
         EIF4G3   223    2.39       21.48          9.62     3.83    0.68       0.18    0.000  0.040 
         EIF4G2   223   60.03      602.44        257.90    88.16    1.10       1.75    0.004  0.058 
         EIF4G1   224   16.06      466.34        123.19    70.68    1.73       4.20    0.000  0.054 
         SERHL2   223    0.92        9.65          3.14     1.45    1.30       2.33    0.000  0.054 
          WDR59   223    5.06       32.51         13.11     5.03    1.35       2.04    0.000  0.054 
           FAT3   224    0.03        3.83          0.21     0.38    6.16      46.07    0.000  0.000 
           FAT2   223    0.04       99.03         20.74    19.25    1.33       1.85    0.000  0.049 
           FAT1   222    2.34      198.93         51.14    39.19    1.53       2.38    0.000  0.062 
           GRB2   224   21.91      108.19         44.93    12.64    1.25       3.18    0.000  0.036 
          ULBP2   223    0.20       76.69         12.34    12.50    2.29       7.15    0.000  0.045 
          ULBP3   222    1.70       22.33          7.47     3.99    1.16       1.30    0.000  0.049 
           GRB7   223    1.45       48.13         10.73     7.73    2.00       5.08    0.000  0.054 
           FAT4   224    0.06        5.25          0.66     0.72    2.84      10.76    0.000  0.000 
           PSG6   224    0.00        1.17          0.04     0.11    6.92      57.22    0.000  0.000 
           PSG7   224    0.00        0.87          0.02     0.07    9.20      98.81    0.000  0.000 
           PSG4   224    0.00       14.60          0.58     1.70    5.34      33.55    0.000  0.000 
           PSG5   224    0.00        8.65          0.23     0.82    6.84      55.89    0.000  0.000 
           PSG2   224    0.00        1.41          0.01     0.10   14.36     208.71    0.000  0.000 
           PSG3   224    0.00        3.96          0.05     0.28   12.07     160.34    0.000  0.000 
           PSG1   224    0.00        0.79          0.05     0.11    4.57      23.26    0.000  0.000 
          HOXC9   224    0.03       37.25          1.44     2.88    9.18     106.84    0.000  0.000 
          HOXC8   224    0.00       15.39          1.69     2.32    2.96      10.78    0.000  0.000 
         PPP2CB   223    4.42       93.43         37.32    14.51    1.17       1.78    0.004  0.045 
          HOXC5   224    0.00       26.33          0.65     1.96   10.75     133.16    0.000  0.000 
          HOXC4   224    0.01       62.83          1.37     4.35   12.81     176.68    0.000  0.000 
          HOXC6   224    0.01       33.96          2.21     3.51    5.81      43.22    0.000  0.000 
          CD151   224   21.21      269.24         97.37    47.04    1.01       0.94    0.000  0.045 
          SSU72   222   29.07      107.21         61.87    17.89    0.56      -0.35    0.000  0.049 
           HCST   224    1.50       73.35         11.37     9.14    2.83      13.70    0.000  0.031 
           SRPX   223    0.20       45.10          5.27     6.67    3.12      11.72    0.000  0.054 
        FAM200A   223    1.12        9.30          4.18     1.71    0.78       0.28    0.000  0.058 
        FAM200B   224    1.13       13.17          4.19     2.17    1.43       2.13    0.000  0.067 
          OR4F6   224    0.00        0.08          0.00     0.01   12.66     171.04    0.000  0.000 
          UROC1   224    0.00        1.02          0.03     0.10    9.16      88.73    0.000  0.000 
          OR4F4   224    0.00        0.16          0.00     0.01   13.77     196.14    0.000  0.000 
          OR4F5   224    0.00        0.24          0.00     0.02   13.65     193.60    0.000  0.000 
       SLC25A32   224    4.16       25.21         11.05     3.70    1.14       1.96    0.000  0.045 
           CCNF   224    0.82       20.35          5.41     2.91    1.77       5.51    0.000  0.031 
          HTRA1   222    3.24      167.52         36.05    26.23    2.12       6.54    0.000  0.040 
           LSM4   224   21.02      264.42         85.11    40.99    1.32       2.24    0.000  0.045 
        COL27A1   224    0.14       18.35          2.92     2.62    2.28       7.41    0.000  0.000 
          RBMX2   224    5.12       26.07         12.95     3.80    0.82       0.87    0.004  0.040 
        ZSCAN5B   224    0.00        2.34          0.06     0.18   10.54     124.78    0.000  0.000 
           LSM6   222    3.98       25.61         11.08     4.17    1.06       0.91    0.000  0.067 
        NEURL1B   223    0.20       21.05          4.29     3.29    2.28       7.38    0.000  0.049 
           LSM7   224   20.19      167.48         62.84    29.34    1.15       1.31    0.000  0.049 
         PTPN23   224    1.66       21.32          9.09     3.13    0.55       1.60    0.036  0.036 
         GATSL1   224    0.09        4.12          0.79     0.54    2.15       7.29    0.000  0.000 
         POLR2D   222    4.81       34.37         15.93     5.50    0.59       0.13    0.004  0.049 
         GATSL3   224    1.64       28.58          7.01     4.05    2.41       8.65    0.000  0.045 
         GATSL2   224    0.04        3.67          0.93     0.59    1.62       3.36    0.000  0.000 
         POLR2A   223    6.97      130.33         49.50    22.66    0.68       0.44    0.000  0.036 
          MFSD7   224    0.26       11.34          2.37     1.78    2.23       7.08    0.000  0.000 
         POLR2C   224   16.29      163.78         51.83    19.89    1.85       6.79    0.000  0.031 
         POLR2B   224   11.32       87.66         27.21    11.80    2.18       7.29    0.000  0.045 
         POLR2L   223    2.81      121.70         55.37    21.38    0.68       0.07    0.004  0.045 
         AKR7A2   223    7.31       85.47         29.43    12.12    1.39       2.76    0.000  0.040 
         AKR7A3   224    0.03       64.36          2.06     7.24    6.71      48.95    0.000  0.000 
         POLR2I   224    8.15      118.37         29.09    14.90    2.16       8.12    0.000  0.045 
           F11R   223   16.96      313.94         90.81    43.79    1.30       3.49    0.000  0.036 
         POLR2J   224   14.13      125.29         40.86    18.19    1.46       3.12    0.000  0.040 
           TLK1   224    3.01       37.01         11.00     5.35    2.15       6.00    0.000  0.062 
          SERHL   224    0.64        9.51          2.97     1.58    1.46       2.63    0.000  0.000 
         FAM47C   224    0.00        0.13          0.00     0.01    6.71      49.68    0.000  0.000 
           CCNH   223    4.06       20.00          8.81     2.67    1.10       2.07    0.000  0.049 
         FAM47A   224    0.00        0.06          0.00     0.01    3.97      23.09    0.000  0.000 
          USP53   224    1.10       10.52          3.27     1.54    1.44       3.02    0.000  0.054 
         FAM47E   224    0.04        5.47          0.48     0.59    6.07      45.46    0.000  0.000 
           CCNI   224   19.76      308.63        107.17    43.72    1.74       4.70    0.000  0.054 
          GTF3A   224   22.57      210.36         66.85    35.43    1.69       3.19    0.000  0.067 
           CCNJ   224    0.22        8.17          2.00     1.06    1.93       6.45    0.000  0.000 
          BATF2   224    0.15       27.55          3.42     3.74    3.17      13.11    0.000  0.045 
          ASCC2   224    6.95       78.13         24.64    10.05    1.63       5.00    0.000  0.036 
          ASCC1   224    5.98       36.32         13.43     5.65    1.62       3.32    0.000  0.049 
           CCNK   224    5.44       90.45         23.36    10.14    2.56      12.23    0.000  0.036 
         SLFN13   224    0.22       14.26          2.11     2.06    2.83      10.26    0.000  0.000 
           DDA1   222    3.31       20.13          8.30     2.89    0.86       1.15    0.000  0.049 
         RASSF9   223    0.02       36.38          7.57     7.55    1.50       2.27    0.000  0.058 
           GAMT   224    1.16       67.37         14.26    11.77    1.56       2.77    0.000  0.058 
           VBP1   223   11.01       77.64         32.03    12.79    1.16       1.55    0.000  0.049 
       CCDC109B   224    2.04       68.17         12.97     8.46    3.12      15.08    0.000  0.027 
        FAM120B   224    3.17       26.29         12.21     4.43    0.59       0.04    0.004  0.040 
        FAM120C   224    0.20        4.06          1.24     0.67    1.27       1.79    0.000  0.000 
        FAM120A   224   10.81      111.59         53.30    19.16    0.51       0.08    0.009  0.031 
         MAPK14   223    5.20       35.81         15.41     4.55    1.14       3.25    0.009  0.045 
         MAPK15   224    0.02       19.28          1.22     1.80    6.07      50.99    0.000  0.000 
          PEA15   223   15.21      135.79         64.88    20.40    0.45       0.26    0.013  0.040 
         MAPK10   221    0.06       12.50          3.37     2.72    1.05       0.57    0.000  0.067 
         MAPK11   224    1.02       30.86          7.04     4.96    1.84       4.65    0.000  0.049 
         MAPK12   223    1.02       27.29          8.62     5.41    1.01       0.70    0.000  0.054 
         MAPK13   222   10.23       91.26         41.05    17.41    0.69      -0.05    0.000  0.049 
         OR4F21   224    0.00        0.26          0.01     0.03    6.17      47.77    0.000  0.000 
         TCEB3C   224    0.00        0.73          0.02     0.07    8.20      73.92    0.000  0.000 
           HPGD   222    0.16       60.40          6.93     9.65    2.92       9.77    0.000  0.071 
           FZD1   223    1.35       38.89          9.70     7.13    1.71       3.12    0.000  0.062 
           FZD2   223    0.15       18.51          3.20     2.49    2.40       8.87    0.000  0.058 
           FZD3   224    0.08        6.00          1.39     0.94    1.41       3.27    0.000  0.000 
           FZD4   224    0.30       16.96          1.96     1.51    5.23      43.72    0.000  0.000 
           FZD5   224    0.19       19.44          2.69     2.22    3.28      17.19    0.000  0.000 
           FZD6   224    3.31       95.96         29.07    15.23    0.97       1.61    0.000  0.036 
           FZD7   221    0.68       63.50         12.98    12.25    1.79       3.25    0.000  0.071 
         CACNB3   223    0.98       16.40          5.94     2.82    0.97       1.09    0.000  0.049 
         CACNB2   224    0.08        3.74          0.36     0.34    6.20      51.70    0.000  0.000 
         CACNB1   224    0.48       11.55          2.80     1.67    1.87       5.48    0.000  0.000 
         CYP2B6   224    0.04      151.67          0.84    10.12   14.86     218.93    0.000  0.000 
         CACNB4   224    0.05        2.58          0.29     0.30    3.76      19.34    0.000  0.000 
         RASSF1   224    1.90       17.84          7.44     2.55    0.72       1.10    0.004  0.036 
         SPAG16   223    0.62       13.02          4.79     2.17    1.07       1.71    0.000  0.045 
         OR10W1   224    0.00        0.14          0.00     0.01   14.62     214.08    0.000  0.000 
          TBRG1   224    2.14       10.46          5.42     1.56    0.69       0.65    0.009  0.036 
         DHCR24   223    8.47      301.90        118.98    64.75    0.81       0.08    0.000  0.054 
         PTPMT1   223    3.10       25.77         12.12     4.01    0.80       0.74    0.004  0.054 
          ASH1L   223    1.09       13.36          4.64     2.05    0.92       1.42    0.000  0.040 
         RASSF2   220    0.49       12.86          3.59     2.51    1.34       1.52    0.000  0.076 
       HIST1H1T   224    0.00        0.43          0.03     0.05    3.64      17.71    0.000  0.000 
         RASSF5   224    2.02       35.49          9.77     5.53    1.71       4.60    0.000  0.040 
         DCBLD1   222    0.99       36.94          8.48     5.58    2.04       5.34    0.000  0.058 
         ATP12A   224    0.00       58.08          2.39     5.99    5.96      44.45    0.000  0.000 
          CTRB2   224    0.00        4.68          0.05     0.32   13.35     186.08    0.000  0.000 
          OR8B3   224    0.00        0.17          0.00     0.01   12.23     162.27    0.000  0.000 
           AMFR   223   18.14       84.11         41.81    14.80    0.68       0.03    0.000  0.062 
           USO1   224    8.34      127.26         22.83    11.65    5.16      39.41    0.000  0.018 
          PLCD3   223    0.39       25.04          5.00     4.27    2.02       4.75    0.000  0.058 
          OR8B4   224    0.00        0.09          0.00     0.01   13.15     183.99    0.000  0.000 
          PLCD1   224    0.57       51.88          6.02     7.10    3.91      19.39    0.000  0.036 
       HIST1H1D   224    0.00        2.68          0.32     0.37    3.26      13.63    0.000  0.000 
       HIST1H1E   224    0.00        2.72          0.49     0.46    2.19       6.06    0.000  0.000 
           NCR2   224    0.00        0.33          0.02     0.04    3.80      17.15    0.000  0.000 
         RASSF6   222    0.25       31.36          3.06     3.94    4.26      23.28    0.000  0.036 
       HIST1H1A   224    0.00        0.41          0.01     0.04    6.02      50.46    0.000  0.000 
       HIST1H1B   224    0.00        4.14          0.24     0.38    5.77      49.20    0.000  0.000 
       HIST1H1C   223    1.09      447.84         53.37    60.72    3.01      12.54    0.000  0.062 
         ZNF599   224    0.26        3.76          1.23     0.57    1.25       2.16    0.000  0.000 
         ANKZF1   223    3.52       23.22         10.83     3.82    0.80       0.65    0.000  0.040 
          ITFG3   224    9.20       82.54         32.07    13.59    0.95       0.88    0.000  0.031 
       B3GALNT2   223    3.79       27.26         12.47     4.37    0.57       0.25    0.000  0.045 
       B3GALNT1   223    0.23       28.83          6.46     5.06    1.74       3.85    0.000  0.049 
          TTC14   224    1.37       33.75          7.55     4.83    2.24       7.16    0.000  0.040 
          TACC1   224    1.11       90.79         12.25    10.70    3.92      21.59    0.000  0.031 
          TACC2   222    1.54       47.40         15.71     9.06    1.23       1.49    0.000  0.062 
          TACC3   224    1.19      227.63         22.09    21.68    6.43      52.35    0.000  0.022 
           JDP2   224    0.88       13.95          4.37     2.54    1.51       2.38    0.000  0.058 
          PICK1   223    2.16       20.34          7.76     3.21    0.97       0.96    0.000  0.040 
           VMO1   223    0.07       26.35          3.48     3.83    2.87      10.47    0.000  0.062 
         SLC1A2   224    0.03        5.24          0.19     0.42    9.31     101.89    0.000  0.000 
           NHP2   223   20.83      166.99         66.16    26.40    1.05       1.20    0.000  0.049 
          MRTO4   223    9.99       54.30         23.40     9.14    1.12       1.17    0.000  0.062 
         KIF20B   222    0.74        8.16          3.25     1.48    1.15       1.56    0.000  0.062 
        TMEM233   224    0.00        1.26          0.14     0.13    4.75      34.30    0.000  0.000 
         KIF20A   223    0.41       20.43          7.88     3.90    0.94       0.60    0.000  0.049 
          MKI67   223    0.13       42.02          9.40     6.34    1.67       4.49    0.000  0.045 
         MAP6D1   222    0.22       21.42          2.77     2.62    3.37      16.97    0.000  0.000 
           GNMT   224    0.01        2.32          0.30     0.30    3.31      14.95    0.000  0.000 
           LPXN   224    0.99       45.21          8.60     6.67    2.22       7.10    0.000  0.040 
           TOX2   224    0.29       25.88          2.94     3.40    3.71      17.60    0.000  0.000 
            MCC   224    0.25       18.87          4.16     3.03    1.48       3.47    0.000  0.045 
          CAB39   224    6.78       45.51         19.34     6.96    0.80       0.83    0.000  0.045 
         CKMT1A   223    0.11       53.01         14.78    12.55    1.10       0.41    0.000  0.067 
         CKMT1B   223    0.07       86.53         23.84    19.98    1.05       0.29    0.000  0.058 
         NOTCH1   223    0.89       44.55          9.23     6.61    1.98       6.13    0.000  0.045 
          RPL3L   224    0.00        6.66          0.25     0.63    7.16      61.82    0.000  0.000 
         ANKHD1   223    4.29       41.72         17.02     6.57    0.93       1.40    0.000  0.054 
          GNAT3   224    0.00      151.57          0.73    10.13   14.84     218.43    0.000  0.000 
        BCL2L15   224    0.29        3.24          0.81     0.48    2.49       7.17    0.000  0.000 
        BCL2L14   224    0.01       15.46          0.96     1.61    5.06      34.22    0.000  0.000 
          TTC16   224    0.00        1.15          0.12     0.16    3.26      13.09    0.000  0.000 
        BCL2L11   223    3.08       27.21          8.19     3.54    1.94       5.83    0.000  0.045 
        BCL2L10   224    0.00       13.02          1.26     1.56    3.30      16.39    0.000  0.000 
        BCL2L13   223    5.76       48.30         20.53     8.48    0.85       0.87    0.000  0.054 
        BCL2L12   224    0.56       25.39          9.16     4.10    1.25       2.04    0.004  0.045 
          ESCO2   224    0.35       16.14          3.96     2.35    1.62       4.61    0.000  0.045 
          ESCO1   222    1.29       13.15          5.13     1.94    1.04       1.87    0.000  0.049 
          NUP43   224    5.65       35.21         15.89     5.61    1.05       1.16    0.000  0.045 
           CTU2   222    1.57       19.92          7.55     3.16    1.21       2.16    0.000  0.054 
          OR6K3   224    0.00        0.20          0.01     0.02    6.11      50.91    0.000  0.000 
           CTU1   224    0.30        4.74          1.25     0.70    1.84       5.23    0.000  0.000 
          IL1R1   224    1.60       56.65         15.56     9.71    1.35       2.08    0.000  0.058 
          OR6K2   224    0.00        0.15          0.00     0.01   14.82     218.12    0.000  0.000 
           SCEL   224    0.01       47.81          4.93     7.56    2.87       9.53    0.000  0.054 
           MSX1   224    0.11       26.61          1.30     2.34    7.31      66.98    0.000  0.000 
           MSX2   224    0.01       65.76          2.02     5.73    8.08      76.96    0.000  0.000 
          ADRM1   224   15.56      188.60         80.50    27.21    1.15       2.36    0.009  0.040 
         FAM27L   224    0.00        0.40          0.02     0.04    5.61      45.57    0.000  0.000 
         ZNF558   224    0.38       30.79          5.22     3.39    3.84      22.77    0.000  0.022 
        HSD11B1   222    0.06       21.79          4.29     3.88    1.89       4.13    0.000  0.067 
           RPL3   224  529.13     4089.13       1291.71   512.21    1.88       5.49    0.000  0.040 
           CHD1   224    1.23       12.58          4.95     1.96    1.09       1.90    0.000  0.049 
         OR2AT4   224    0.00        0.18          0.00     0.01   10.24     126.58    0.000  0.000 
        DEFB129   224    0.00        0.13          0.00     0.01   14.73     216.14    0.000  0.000 
         GTF2H3   224    1.97       26.54         12.56     4.38    0.38       0.29    0.022  0.031 
         GTF2H2   223    1.71       11.82          4.80     2.06    1.05       1.11    0.000  0.054 
         GTF2H1   223    3.93       28.66         12.00     4.20    0.83       0.95    0.000  0.045 
           NCDN   224    0.97       19.62          6.71     2.98    1.30       2.77    0.000  0.031 
         GTF2H5   223    1.20        9.76          3.62     1.56    1.61       3.33    0.000  0.049 
         GTF2H4   223    6.47       30.48         13.18     4.41    1.02       1.03    0.000  0.049 
        MAPKAP1   224   10.66       49.69         28.21     8.37    0.40      -0.57    0.009  0.040 
         CACNG1   224    0.00        1.44          0.04     0.12    8.20      84.15    0.000  0.000 
        ALDH1B1   224    2.35       37.98         11.07     5.64    1.53       3.28    0.000  0.054 
           VCX2   224    0.00        1.22          0.06     0.12    6.08      50.08    0.000  0.000 
         CACNG2   224    0.00       12.36          0.08     0.85   13.83     196.04    0.000  0.000 
        COX7A2L   224   25.15      240.82         74.63    36.55    1.54       2.56    0.000  0.067 
           DBX2   224    0.00        0.87          0.04     0.11    4.70      26.41    0.000  0.000 
          PCDH9   224    0.01       25.41          0.34     1.75   13.29     186.22    0.000  0.000 
           DBX1   224    0.00        2.64          0.04     0.20   11.01     136.43    0.000  0.000 
        RPL26L1   224    2.76       65.99         29.17    10.78    0.96       1.23    0.004  0.036 
          RPL38   223  167.47     1989.87        678.26   320.43    1.29       1.96    0.000  0.058 
          RPL39   220  363.22     5340.69       1733.81   900.02    1.47       2.49    0.000  0.076 
          RPL36   224  144.64     2040.03        603.10   320.99    1.58       3.19    0.000  0.049 
          RPL32   224  118.38     1034.70        333.06   151.29    1.61       3.70    0.000  0.040 
          RPL30   223  235.06     1696.78        707.28   264.07    1.12       1.37    0.000  0.067 
         CACNG5   224    0.00        2.18          0.06     0.25    7.26      53.89    0.000  0.000 
         TARBP2   223    7.24       47.71         17.76     7.46    1.17       1.65    0.000  0.058 
         TARBP1   224    0.94       24.24          7.55     3.74    1.12       1.82    0.000  0.040 
          ZNF22   224    2.31       44.77         10.58     5.45    2.53      10.49    0.000  0.036 
        DEFB121   224    0.00        0.05          0.00     0.01    8.22      68.81    0.000  0.000 
          TSHZ1   222    0.60       15.10          3.87     2.21    1.71       4.60    0.000  0.049 
           ATF5   222    5.58      245.82         32.93    36.46    3.38      13.05    0.000  0.049 
           ATF4   224   65.70      433.78        187.22    72.39    1.08       1.18    0.000  0.049 
           ATF7   223    3.84       18.74          9.71     2.86    0.63       0.49    0.004  0.058 
           ATF6   223    4.04       31.95         14.04     4.37    0.97       1.59    0.004  0.054 
           ATF1   224    3.12       25.11         10.54     3.47    0.88       1.34    0.004  0.040 
           ATF3   223    3.18      163.73         28.14    26.16    2.38       6.99    0.000  0.054 
