         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
         METTL6   126    2.64        9.31          4.45     1.20    1.17       2.00    0.000  0.056 
          SSFA2   122    4.34       37.25         15.51     5.69    1.21       1.97    0.000  0.087 
          FEM1C   126    1.26       13.97          5.19     2.15    1.33       2.73    0.000  0.056 
          TERF2   126    4.23       24.39         11.17     3.65    0.96       1.77    0.000  0.040 
          TERF1   126    4.50       15.59          8.30     2.20    1.11       1.47    0.000  0.048 
          ASF1B   125    1.65       26.22          9.76     5.58    0.65      -0.03    0.000  0.056 
        NDUFAF1   126    3.11       14.45          7.13     2.49    0.89       0.26    0.000  0.056 
          FEM1A   126    1.68       10.65          5.46     1.72    0.57       1.16    0.024  0.040 
        GOLGA8A   125    0.26       20.90          4.40     3.92    1.82       3.68    0.000  0.056 
        GOLGA8B   126    0.25       27.18          5.79     4.88    1.73       3.54    0.000  0.040 
        MARCH11   126    0.00        3.30          0.09     0.45    6.27      40.10    0.000  0.000 
        MARCH10   126    0.01        7.47          0.36     0.77    7.06      59.37    0.000  0.000 
         CT45A1   126    0.00       49.22          1.20     5.82    6.48      44.76    0.000  0.000 
          PTOV1   126   22.78      124.50         47.58    17.68    1.66       3.42    0.000  0.063 
         CT45A3   126    0.00       44.61          1.18     5.50    6.18      40.32    0.000  0.000 
         CT45A2   126    0.00       22.09          0.71     3.07    5.30      28.72    0.000  0.000 
         CT45A5   126    0.00       33.93          1.08     4.21    5.47      33.72    0.000  0.000 
         CT45A4   126    0.00       45.69          1.47     6.44    5.29      28.20    0.000  0.000 
         RASSF7   125    4.63       77.13         25.91    14.54    0.99       0.83    0.000  0.063 
         CT45A6   126    0.00       20.80          0.72     3.11    5.14      26.20    0.000  0.000 
          SPRY2   124    1.40       28.87         10.61     5.90    0.77       0.39    0.000  0.056 
          RSAD2   123    0.56       14.60          5.17     3.36    0.85      -0.16    0.000  0.079 
          RSAD1   126    4.51       23.24         10.90     3.82    0.65      -0.11    0.000  0.024 
         ATP5C1   125   61.06      312.25        123.17    54.20    1.41       1.51    0.000  0.071 
           NFS1   126    1.68       19.22          8.99     3.02    0.63       0.48    0.008  0.040 
           CHD3   125    2.21       44.06         18.70     9.64    0.47      -0.25    0.000  0.048 
           CHD2   125    4.85       72.96         36.47    14.51    0.21      -0.62    0.008  0.040 
           CHD5   126    0.00        1.98          0.05     0.20    8.47      76.50    0.000  0.000 
           CHD4   126    5.58       79.15         31.98    15.02    0.85       0.83    0.000  0.048 
           CHD7   123    0.49       10.30          3.53     2.10    1.03       0.67    0.000  0.071 
           CHD6   125    1.95       44.93         13.48     8.55    1.18       1.37    0.000  0.071 
           CHD9   125    1.07       14.97          5.97     2.57    1.01       1.27    0.000  0.056 
           CHD8   125    1.81       20.55          8.56     3.94    0.85       0.72    0.000  0.056 
           SGCA   126    0.08       13.90          2.71     2.15    1.59       4.65    0.000  0.000 
           CAP1   126   46.14      369.75        127.19    45.67    2.34       9.11    0.000  0.024 
           CAP2   126    0.22       15.10          2.73     2.09    3.07      12.90    0.000  0.000 
           NPC2   126   54.44     2515.25        625.56   496.00    1.34       1.49    0.000  0.048 
           NPC1   125    3.76       63.79         17.87    10.66    2.01       5.09    0.000  0.040 
         SKIV2L   126    4.51       24.20         11.86     3.97    0.79       0.47    0.000  0.048 
           TTC5   125    1.15       14.28          5.86     2.70    0.73      -0.19    0.000  0.048 
           TTC4   126    3.90       15.66          8.78     2.49    0.49      -0.09    0.000  0.048 
          PRKCB   126    0.13       15.35          2.61     2.21    2.90      11.92    0.000  0.000 
       RAB3GAP2   124    2.75        9.86          5.57     1.46    0.44      -0.13    0.000  0.056 
           IL4R   126    3.04       52.15         19.91     8.28    0.89       1.45    0.008  0.032 
        BHLHA15   126    0.00       22.31          2.04     2.72    3.98      23.63    0.000  0.000 
        PIKFYVE   126    2.47       21.02          8.84     3.52    0.88       1.25    0.000  0.040 
        SLC20A1   126    7.13       78.32         24.91    14.52    1.66       2.97    0.000  0.048 
          PRKCE   126    0.94        9.44          3.95     1.91    0.92       0.40    0.000  0.063 
           TTC9   124    0.14       24.49          6.01     4.32    1.52       2.97    0.000  0.056 
           TTC8   126    2.70       14.85          6.46     2.30    1.12       1.58    0.000  0.040 
           CAPS   125    0.56      169.26         22.42    26.45    2.71       9.98    0.000  0.048 
          TACR2   126    0.06        7.17          0.50     0.75    6.32      50.26    0.000  0.000 
       DYNC1LI1   126    4.58       23.07         12.69     3.29    0.86       0.92    0.008  0.056 
       DYNC1LI2   126    8.07       83.50         36.49    12.92    0.53       0.90    0.008  0.032 
          TRPC1   126    0.11        3.72          0.99     0.65    1.22       1.79    0.000  0.000 
          EFHC2   126    0.01       15.78          1.21     1.94    4.85      29.82    0.000  0.000 
          EFHC1   126    0.40       14.14          1.98     1.74    4.00      21.21    0.000  0.000 
           CAPG   126   17.59      448.25        161.90    81.46    0.95       0.80    0.000  0.040 
          TPRKB   126    8.35       54.89         18.53     8.89    1.96       4.78    0.000  0.048 
          ETHE1   126    3.64      109.52         23.48    17.35    2.58       8.34    0.000  0.048 
         PRDM16   126    0.01        8.97          1.25     1.55    2.12       5.49    0.000  0.000 
          ABCG1   124    2.08       22.88         10.37     5.11    0.52      -0.54    0.000  0.056 
          ABCG2   126    0.11       11.37          1.80     1.54    2.82      11.90    0.000  0.000 
         PLSCR5   126    0.00        0.14          0.01     0.02    5.33      29.30    0.000  0.000 
          ABCG4   126    0.00        0.17          0.04     0.03    1.49       2.76    0.000  0.000 
          ABCG5   126    0.00        1.59          0.05     0.14    9.94     103.47    0.000  0.000 
         PRDM10   126    0.35        3.22          1.34     0.47    0.65       1.35    0.000  0.000 
         PLSCR1   125    8.12      105.45         34.07    18.89    1.45       2.73    0.000  0.048 
          ABCG8   126    0.00        1.40          0.02     0.13    9.80     100.71    0.000  0.000 
            MPO   126    0.00        2.25          0.20     0.35    3.77      14.87    0.000  0.000 
          HNF4G   126    0.01       13.08          1.75     2.09    2.95      11.12    0.000  0.000 
            AVP   126    0.00        0.17          0.01     0.03    2.96      10.35    0.000  0.000 
            MPI   126    5.38       50.68         17.04     7.14    1.98       6.01    0.000  0.032 
          PRKCZ   126    1.18       93.38         19.54    13.87    2.22       7.51    0.000  0.040 
          SPC25   125    1.34       13.09          4.73     2.71    1.13       0.81    0.000  0.071 
          TARS2   125    3.91       31.56         14.16     5.46    0.95       0.67    0.000  0.056 
            PF4   126    0.00       19.36          0.68     2.17    6.57      47.61    0.000  0.000 
         MS4A6E   126    0.00       14.45          0.23     1.29   10.85     117.45    0.000  0.000 
           DYSF   125    0.19       16.19          4.41     2.96    1.41       2.35    0.000  0.056 
          SRBD1   125    1.97       10.09          4.85     1.40    0.76       1.00    0.008  0.040 
          SGSM2   125    1.66       24.17          9.21     4.79    0.93       0.56    0.000  0.040 
          MCPH1   124    2.29        9.47          5.40     1.58    0.36      -0.36    0.000  0.071 
         GRPEL1   125    6.47       30.91         15.08     5.10    0.88       0.60    0.000  0.056 
         GRPEL2   125    1.15        7.35          3.72     1.19    0.68       0.06    0.008  0.048 
          PLRG1   125   12.10       56.00         20.82     7.06    2.16       6.80    0.000  0.040 
          SGSM1   126    0.21        4.09          1.21     0.72    1.52       3.33    0.000  0.000 
        SLC36A2   126    0.31        1.66          0.81     0.25    0.49       0.46    0.000  0.000 
          KRIT1   125    1.75       10.28          5.34     1.51    0.48       0.26    0.008  0.040 
         LRRC27   126    0.52        4.16          1.50     0.54    1.61       5.01    0.000  0.000 
          TRPC7   126    0.00        0.05          0.00     0.01    6.40      44.57    0.000  0.000 
          GADL1   126    0.00        6.89          0.09     0.62   10.69     114.70    0.000  0.000 
      KRTAP5-10   126    0.00        0.74          0.06     0.08    4.84      34.18    0.000  0.000 
            HLX   124    0.30        6.88          2.69     1.28    0.94       0.96    0.000  0.000 
          QRSL1   124    2.04        9.29          4.84     1.47    0.82       0.36    0.000  0.071 
          VOPP1   123    9.33       71.25         35.59    13.91    0.63      -0.13    0.000  0.071 
         FCER1G   125    5.66      295.83         83.10    54.61    1.23       1.78    0.000  0.056 
        AKR1B10   119    0.14      259.00         19.49    49.70    3.19       9.62    0.000  0.119 
           BTG3   125   10.58      115.90         34.21    20.39    1.73       3.30    0.000  0.063 
           BTG2   125    6.33      218.09         54.07    38.62    1.61       3.55    0.000  0.063 
        AKR1B15   125    0.14       31.00          3.78     6.88    2.74       6.70    0.000  0.079 
          FAHD1   126    6.58       30.17         13.86     4.77    1.26       1.64    0.000  0.056 
         ZNF592   126    0.69       10.56          4.33     1.84    0.46       0.74    0.000  0.024 
           SLA2   126    0.34        8.25          1.63     1.14    2.25       8.24    0.000  0.000 
         METAP1   126    7.89       34.16         18.08     5.74    0.57      -0.43    0.000  0.032 
          TRPC4   126    0.03        2.10          0.36     0.35    2.55       7.48    0.000  0.000 
         ZNF227   126    0.56        8.11          2.75     1.28    1.27       2.08    0.000  0.000 
         SRD5A3   125    2.48       95.55         26.29    18.81    1.34       2.03    0.000  0.048 
          HELLS   126    0.23       13.16          2.06     1.91    3.32      15.54    0.000  0.000 
         ZCCHC3   126    2.99       27.58          7.70     3.42    2.70      12.23    0.000  0.024 
         FAM49A   125    0.26       14.73          3.95     2.70    1.38       2.31    0.000  0.048 
         FAM49B   126    9.62      108.63         41.90    19.72    1.26       1.54    0.000  0.048 
          PDILT   126    0.00        0.75          0.03     0.08    6.42      50.39    0.000  0.000 
        SLC6A20   126    0.08       18.93          1.58     2.77    3.55      14.52    0.000  0.000 
        ZFP36L2   125   10.81      109.55         37.51    17.78    1.23       1.86    0.000  0.056 
           GGA1   124    5.18       24.58         12.46     3.73    0.80       0.95    0.000  0.063 
           GGA3   126    3.04       41.29         14.16     5.42    1.53       5.59    0.008  0.024 
           GGA2   126    7.31       52.48         24.67     9.48    0.59       0.17    0.000  0.048 
         ZNF510   126    0.54        3.95          1.53     0.59    1.22       2.42    0.000  0.000 
        TMEM38B   124    0.80       15.35          5.08     2.95    1.24       1.59    0.000  0.063 
        SLC12A6   126    1.42        8.61          4.42     1.53    0.31      -0.56    0.000  0.032 
          FHOD1   126    2.06       72.89         14.51     9.72    3.06      14.21    0.000  0.024 
          FHOD3   126    0.07       17.29          2.41     3.33    2.49       6.31    0.000  0.000 
           ADH7   126    0.00       70.90          1.23     7.21    8.25      72.06    0.000  0.000 
           ADH6   126    0.00       23.51          0.88     3.01    6.17      40.66    0.000  0.000 
           ADH5   125   20.77      154.86         61.86    26.77    1.14       1.13    0.000  0.071 
           ADH4   126    0.01       17.61          0.39     1.90    7.89      63.31    0.000  0.000 
           PKD2   124    1.62       15.89          6.52     2.99    0.88       0.67    0.000  0.056 
           PKD1   126    0.32        9.81          3.24     1.80    1.07       1.48    0.000  0.040 
           GJC2   126    0.07        7.18          0.64     0.97    4.78      24.64    0.000  0.000 
           GJC3   126    0.00        7.12          0.32     0.88    5.95      38.81    0.000  0.000 
           GJC1   126    0.48       16.27          1.73     1.65    5.86      46.31    0.000  0.000 
         ZNF138   126    0.76       11.10          3.09     1.64    2.03       6.09    0.000  0.048 
         PFKFB1   126    0.00        0.32          0.09     0.06    1.19       1.61    0.000  0.000 
         PRKACG   126    0.00        0.02          0.00     0.00    3.06      10.14    0.000  0.000 
         SPRYD3   125    3.35       54.98         26.92     8.85    0.19       0.49    0.024  0.040 
         PRKACA   126   10.84       58.34         28.09     8.09    0.56       0.74    0.008  0.040 
          NUAK2   126    1.49       31.38          9.45     5.88    1.36       1.93    0.000  0.071 
         PRKACB   121    1.40       23.35          8.49     4.18    1.18       1.78    0.000  0.071 
          PSMB7   123   30.54      128.41         65.00    21.11    1.12       0.92    0.000  0.071 
          PSMB6   126   35.04      211.33         84.66    30.58    1.46       3.00    0.000  0.040 
          PSMB5   126   23.39      194.61         76.13    32.56    1.46       2.64    0.000  0.040 
          PSMB4   125   62.56      464.92        166.71    74.85    1.41       2.10    0.000  0.056 
          PSMB3   125   48.15      442.15        151.08    79.71    1.57       2.36    0.000  0.079 
          PSMB2   126   24.08      134.91         53.80    18.56    1.45       3.00    0.000  0.056 
          PSMB1   124   21.32      119.83         57.22    22.63    0.82      -0.09    0.000  0.063 
          FABP9   126    0.00        0.14          0.01     0.02    4.23      20.57    0.000  0.000 
        TNFSF10   124    6.38      254.17         73.16    54.12    1.23       0.98    0.000  0.087 
         PFKFB2   124    1.75       21.26          8.55     4.77    0.86      -0.16    0.000  0.079 
         LMBR1L   125    5.30       28.69         13.37     4.73    0.76       0.37    0.000  0.040 
          HDHD3   124    3.92       37.20         16.20     7.33    0.82       0.22    0.000  0.079 
          HDHD2   125    4.16       19.20          9.22     3.18    0.84       0.27    0.000  0.056 
         LRRC23   125    2.41       31.42          9.32     5.23    1.82       4.37    0.000  0.056 
         KLHDC9   125    0.01       12.77          3.30     2.38    1.37       2.81    0.000  0.040 
          PNMA1   126    2.77       50.93         12.94     8.09    1.97       4.99    0.000  0.056 
       PPAPDC1A   126    0.00       10.09          1.61     2.07    1.97       3.68    0.000  0.000 
          TDGF1   126    0.04        1.59          0.23     0.22    3.58      15.29    0.000  0.000 
           KLK1   126    0.00        9.88          0.53     1.43    5.02      25.31    0.000  0.000 
           RMI1   126    0.83       12.68          3.82     1.73    2.14       7.01    0.000  0.048 
          CORO6   126    0.02        4.02          0.31     0.43    5.69      43.21    0.000  0.000 
          CORO7   125    4.86       20.12         10.93     3.17    0.38      -0.28    0.000  0.032 
          KCNK9   126    0.00       22.01          0.71     2.53    6.08      42.39    0.000  0.000 
          KCNK4   126    0.00        0.37          0.06     0.07    2.56       7.42    0.000  0.000 
          KCNK5   124    0.24       44.51         13.02     9.83    1.19       1.26    0.000  0.063 
          KCNK7   126    0.00        6.42          0.27     0.59    9.26      93.56    0.000  0.000 
        FAM155B   126    0.00        4.78          0.61     0.81    3.11      11.50    0.000  0.000 
           CRY1   126    1.18       14.44          5.79     2.59    1.07       1.33    0.000  0.040 
           CRY2   125    1.21       25.78          8.46     5.05    1.40       2.03    0.000  0.063 
        FAM155A   126    0.04       16.02          0.81     1.76    6.64      49.89    0.000  0.000 
         RETSAT   122    4.85       43.68         20.77     8.07    0.66       0.27    0.000  0.071 
        SULT2A1   126    0.14        0.83          0.41     0.13    0.65       0.79    0.000  0.000 
         TRIML2   126    0.00        2.14          0.05     0.26    6.62      44.36    0.000  0.000 
           GLTP   125   12.00       76.90         30.28    11.46    1.81       3.97    0.000  0.056 
          NACC2   126    0.31        7.34          2.24     1.23    1.02       1.68    0.000  0.000 
         ACOT11   126    0.84       11.19          3.39     2.27    1.55       2.00    0.000  0.079 
         ACOT12   126    0.00        0.47          0.01     0.06    7.28      53.06    0.000  0.000 
         ACOT13   126    2.86       24.64          8.63     4.48    1.48       1.92    0.000  0.079 
         VPS13A   126    0.32        6.85          1.99     1.12    1.82       4.49    0.000  0.000 
         VPS13C   125    1.08       11.51          5.20     2.43    0.49      -0.12    0.000  0.056 
         VPS13B   126    1.42       19.77          8.74     4.00    0.60       0.02    0.000  0.048 
           BEX5   124    0.04       13.67          3.18     3.09    1.58       2.19    0.000  0.079 
           BEX4   126    2.12       71.51         20.11    13.33    1.25       1.74    0.000  0.032 
           BEX2   126    0.60       65.89         12.90    12.06    1.93       4.51    0.000  0.048 
           BEX1   126    0.00       41.13          1.74     5.87    4.74      23.41    0.000  0.000 
          TXLNG   126    0.52        8.02          3.71     1.68    0.39      -0.39    0.000  0.032 
         NUP160   126    3.45       26.10          9.86     4.05    1.42       2.68    0.000  0.056 
          ELTD1   125    0.75       11.17          3.85     1.97    1.33       1.88    0.000  0.079 
          N4BP3   126    0.11        3.15          1.06     0.59    1.00       0.97    0.000  0.000 
           CRYM   124    0.02      108.07         12.95    19.39    2.44       6.94    0.000  0.071 
        TMEM163   124    0.47       54.50         13.53    12.31    1.36       1.58    0.000  0.063 
        TMEM165   124   17.73      129.53         57.05    26.46    0.88       0.03    0.000  0.079 
        TMEM164   125    4.31       71.37         25.30    12.76    1.01       1.29    0.000  0.056 
          PRODH   123    0.03      178.68         24.72    35.39    2.49       6.26    0.000  0.087 
          EVI2A   125    0.44       45.57         11.39     8.82    1.72       2.77    0.000  0.071 
       SERPINA5   126    0.00       54.87          3.29     8.03    4.14      19.66    0.000  0.048 
          EVI2B   126    0.54       41.16         13.24     7.77    1.19       1.73    0.000  0.048 
          FOXN1   126    0.00        8.35          0.17     0.75   10.42     110.97    0.000  0.000 
          FOXN2   125    1.67        9.49          4.12     1.58    1.09       1.20    0.000  0.056 
          FOXN3   125    1.30       20.42          7.05     3.44    1.12       2.15    0.000  0.048 
         FAM27A   126    0.09       10.72          1.49     1.54    2.86      11.06    0.000  0.000 
          NICN1   126    1.87       15.23          6.08     2.74    1.02       0.64    0.000  0.040 
           WDR1   126   44.12      210.20         98.05    35.17    1.04       0.68    0.000  0.063 
        COL14A1   126    0.85       89.71         15.40    17.43    2.06       4.29    0.000  0.071 
         ZNF799   126    0.83        5.02          2.15     0.79    0.93       0.68    0.000  0.000 
         GRIN2B   126    0.00        0.66          0.01     0.06   10.58     112.82    0.000  0.000 
         GRIN2C   126    0.00        7.41          0.32     0.87    5.56      37.11    0.000  0.000 
          GNA14   126    0.16       13.68          4.03     2.98    1.01       0.68    0.000  0.048 
          GNA15   125    0.71       42.66         17.08     8.48    0.42      -0.33    0.000  0.040 
          GNA12   126    2.73       41.74         17.24     7.89    1.08       0.89    0.000  0.048 
          GNA13   125    3.92       24.65         12.20     4.54    0.69       0.04    0.000  0.056 
         GRIN2D   126    0.05       14.06          1.18     1.86    3.91      19.91    0.000  0.000 
          GNA11   125    1.23       26.64         11.66     4.94    0.19      -0.07    0.016  0.032 
          CYB5B   124    8.25       39.22         16.42     5.41    1.74       4.49    0.000  0.048 
        PRKAR1A   126   22.26      179.42         74.96    28.14    0.83       1.17    0.000  0.040 
          IFFO1   126    0.48       30.02          2.80     2.77    7.64      71.96    0.000  0.000 
          IFFO2   126    0.31       14.81          3.99     2.53    1.62       3.26    0.000  0.056 
        PRKAR1B   125    0.87       29.65          6.96     4.88    1.87       4.55    0.000  0.056 
          MFGE8   126   10.38      128.17         45.49    24.44    1.20       1.59    0.000  0.056 
           KLK5   126    0.00      138.91          2.33    15.35    7.90      62.28    0.000  0.000 
          IL6ST   124    0.35       65.78         20.68    13.19    0.66       0.06    0.000  0.040 
           SBF1   126    2.95       39.23         15.52     7.09    0.73       0.98    0.000  0.048 
           SBF2   125    1.45       15.05          5.69     2.72    0.93       0.73    0.000  0.063 
       SERPINA7   126    0.00        3.44          0.03     0.31   11.04     120.30    0.000  0.000 
          SAR1A   126   15.36       52.57         31.83     7.47    0.47      -0.06    0.008  0.048 
           DBN1   124    4.64       79.16         28.51    15.71    1.06       1.19    0.000  0.063 
          SAR1B   126    8.54       78.19         24.65    13.63    1.72       2.77    0.000  0.071 
           TPPP   126    0.05       12.65          2.15     2.51    2.14       4.66    0.000  0.000 
           ADD2   126    0.01       12.72          0.71     1.60    5.07      29.20    0.000  0.000 
           OGDH   125    5.34       66.73         28.97    12.17    0.98       1.04    0.000  0.056 
          SIN3A   126    2.91       18.46          8.74     3.11    0.48       0.16    0.000  0.032 
           ADD1   126   11.89       76.97         39.41    12.42    0.50       0.74    0.024  0.048 
          CDC73   126    2.72       15.11          8.15     2.19    0.32       0.35    0.016  0.024 
           WWP1   125    5.22       30.46         14.60     5.34    0.88       0.66    0.000  0.063 
         R3HDM1   126    2.15       16.85          5.78     2.48    1.54       3.48    0.000  0.040 
          SEMG2   126    0.00        0.03          0.00     0.00    6.63      50.72    0.000  0.000 
         ZNF418   126    0.06        3.00          0.51     0.47    2.20       7.05    0.000  0.000 
            EN2   126    0.00        1.16          0.16     0.23    2.20       5.35    0.000  0.000 
         LMBRD2   126    0.31       14.35          2.85     2.02    2.53       9.28    0.000  0.000 
           DAZL   126    0.00        0.38          0.03     0.05    5.13      30.81    0.000  0.000 
           DAZ3   126    0.00       37.25          0.41     3.37   10.53     112.23    0.000  0.000 
           DAZ2   126    0.00       63.93          0.71     5.79   10.48     111.46    0.000  0.000 
           DAZ1   126    0.00       24.32          0.27     2.20   10.54     112.45    0.000  0.000 
           NOL9   126    0.71        8.26          3.11     1.31    0.90       1.49    0.000  0.032 
           DAZ4   126    0.00        9.87          0.11     0.89   10.59     113.25    0.000  0.000 
         SRFBP1   126    1.40        6.51          3.64     1.15    0.49      -0.23    0.000  0.048 
        TAS2R10   126    0.00        0.13          0.03     0.03    0.96       0.21    0.000  0.000 
          BCAT2   126    6.17       76.31         20.63    10.58    2.53       9.43    0.000  0.048 
          BCAT1   126    0.35      124.62         10.93    17.79    4.17      20.54    0.000  0.032 
         TMEM9B   126    6.57       91.49         35.51    13.69    1.17       2.11    0.008  0.032 
        MACROD2   125    0.18       62.39          5.12    10.09    3.71      14.58    0.000  0.056 
        MACROD1   123    1.67       24.38          9.14     5.08    0.68      -0.04    0.000  0.056 
           MXD4   126   10.80       66.31         27.34    10.68    1.09       1.22    0.000  0.056 
        NEUROG1   126    0.00        0.32          0.03     0.05    3.34      14.13    0.000  0.000 
          AKAP4   126    0.00        0.01          0.00     0.00    2.57       5.34    0.000  0.000 
          AKAP5   126    0.29        2.85          0.95     0.47    1.59       3.32    0.000  0.000 
          AKAP6   126    0.04       16.70          1.00     1.71    6.99      57.35    0.000  0.000 
          AKAP7   126    0.22        8.26          1.87     1.16    2.41       9.59    0.000  0.000 
           DBNL   125   23.22      103.43         51.92    17.32    0.90       0.76    0.000  0.079 
          AKAP1   126    5.19       52.49         18.77     9.04    1.21       1.58    0.000  0.048 
          AKAP2   126    0.58       19.25          4.64     3.23    1.97       5.07    0.000  0.056 
          AKAP3   126    0.01        2.52          0.30     0.34    3.24      15.28    0.000  0.000 
         NPEPPS   125    9.39       63.46         31.38    12.53    0.81       0.10    0.000  0.079 
          PIPOX   126    0.13       11.93          1.22     1.72    4.14      19.39    0.000  0.000 
          AKAP8   126    2.89       18.66          9.21     2.47    0.42       0.91    0.016  0.016 
          AKAP9   125    1.42       26.76          8.17     4.27    1.25       2.57    0.000  0.040 
          EIF2A   126   10.23       40.62         20.26     5.84    1.03       0.96    0.000  0.056 
         ZNF416   126    0.28        4.87          1.77     0.74    0.85       1.71    0.000  0.000 
        PPIP5K1   126    0.65        7.48          2.79     1.28    0.72       0.53    0.000  0.000 
        CYP26A1   126    0.00        8.67          0.39     1.11    5.28      31.15    0.000  0.000 
        CCDC117   126    4.01       18.89          8.61     3.07    1.05       0.81    0.000  0.056 
           PSTK   126    0.30        8.21          1.31     0.87    4.31      29.79    0.000  0.000 
          TUBE1   126    1.09        5.40          2.74     0.93    0.66      -0.18    0.000  0.000 
          PHPT1   125   10.01      135.30         47.22    23.33    1.13       1.36    0.000  0.048 
          SMC1A   125    2.56       35.76         15.51     7.73    0.73      -0.01    0.000  0.056 
            RLF   124    1.41        6.02          3.49     1.03    0.24      -0.43    0.008  0.056 
           NFU1   126   11.42       83.38         26.74    13.47    1.83       3.48    0.000  0.063 
       TMEM170B   126    0.17        3.71          1.15     0.68    1.08       1.62    0.000  0.000 
          RRP1B   126    1.63       16.96          7.80     3.05    0.63       0.48    0.008  0.024 
          NOVA2   126    0.00        2.78          0.63     0.41    1.92       5.69    0.000  0.000 
          NOVA1   126    0.00       11.87          0.73     1.56    5.26      31.70    0.000  0.000 
         KLHL34   126    0.00        1.01          0.05     0.12    5.38      36.31    0.000  0.000 
        HSP90B1   126  133.26     1183.38        417.07   202.61    1.51       2.66    0.000  0.063 
          MCF2L   126    0.32       21.89          3.65     3.34    2.74      10.22    0.000  0.040 
          SMC1B   126    0.00        7.25          0.55     1.21    3.18      10.53    0.000  0.000 
           KRR1   125    4.18       19.55          9.68     2.85    1.17       1.52    0.000  0.071 
       TMEM132E   126    0.00        1.55          0.17     0.21    3.17      14.09    0.000  0.000 
         FAM64A   126    0.24       29.28          4.22     4.48    3.00      12.28    0.000  0.032 
            XDH   124    0.02       22.60          3.10     4.13    2.66       7.87    0.000  0.071 
          PEG10   125    0.06       99.41         12.94    19.93    2.52       6.82    0.000  0.063 
        SPATA16   126    0.00        3.49          0.03     0.31   10.97     119.20    0.000  0.000 
          OVGP1   126    0.04        7.49          1.26     1.37    2.72       8.49    0.000  0.000 
           STRN   126    0.35       12.23          3.77     2.01    1.29       2.73    0.000  0.040 
         TAS1R3   126    0.03        7.59          0.70     1.03    4.22      21.85    0.000  0.000 
          CETN3   126    3.92       44.96         13.78     6.42    2.23       7.13    0.000  0.040 
          CETN2   125   18.31      148.83         54.88    26.21    1.51       2.61    0.000  0.056 
          CETN1   126    0.00        0.15          0.00     0.01   10.53     112.21    0.000  0.000 
        FAM92A1   124    1.19       20.49          8.11     4.23    0.65       0.04    0.000  0.063 
           DIO3   126    0.00        7.86          0.26     0.73    9.14      91.51    0.000  0.000 
          CCL21   122    0.17      129.96         33.45    25.44    1.22       1.38    0.000  0.071 
          CCL20   123    0.39      139.74         22.68    30.57    2.03       3.61    0.000  0.079 
          CCL23   126    0.04       11.13          1.66     1.86    2.63       8.44    0.000  0.000 
          CCL22   125    0.37       15.99          4.20     3.56    1.56       1.94    0.000  0.079 
          CCL27   126    0.00        0.24          0.04     0.05    1.67       3.27    0.000  0.000 
          CCL26   126    0.00        6.39          0.91     1.08    2.41       7.22    0.000  0.000 
          ALPK1   126    1.53       12.99          5.56     2.05    0.83       0.89    0.000  0.040 
        SLC23A1   126    0.01        3.76          0.40     0.69    3.00       9.04    0.000  0.000 
          ALPK3   126    0.15       20.87          4.29     4.43    1.54       2.39    0.000  0.040 
          ALPK2   126    0.00        4.79          0.30     0.50    6.11      49.09    0.000  0.000 
         TRIOBP   126    5.00       32.41         14.09     5.25    0.92       0.79    0.000  0.040 
           UCK1   125    3.94       18.44         10.15     2.79    0.58       0.36    0.008  0.056 
           UCK2   126    1.21       45.53         12.05    10.35    1.13       0.59    0.000  0.056 
          PHRF1   126    1.39       16.72          6.98     2.69    0.33       0.51    0.008  0.016 
         PRPF39   124    1.98       11.07          5.08     1.67    0.65       0.66    0.000  0.040 
         TP53I3   124    5.10       70.89         22.60    14.28    1.43       1.63    0.000  0.071 
         TMEM97   126    3.87       61.95         16.08    10.96    1.85       4.18    0.000  0.048 
           CUX1   124    5.31       69.17         28.68    11.76    0.66       0.31    0.000  0.056 
           CUX2   126    0.00        0.94          0.04     0.09    8.27      78.03    0.000  0.000 
           BRF2   123    2.76       20.94          7.91     3.48    1.36       2.39    0.000  0.071 
           BRF1   126    2.38       27.15          8.71     3.99    1.64       4.48    0.000  0.032 
          FSIP1   126    0.01        1.44          0.16     0.17    4.41      26.59    0.000  0.000 
         DNAJC8   126   19.77       97.50         44.27    14.78    1.44       2.80    0.000  0.048 
        CSNK1A1   126   30.26      113.59         63.62    17.93    0.58       0.01    0.000  0.056 
             MB   125    0.02       40.33          5.94     7.53    2.41       6.19    0.000  0.071 
         DNAJC4   125    6.22       39.07         19.15     6.38    0.64       0.36    0.008  0.056 
         DNAJC5   126    8.15       87.01         34.16    15.96    1.03       1.41    0.000  0.048 
         DNAJC6   126    0.03        7.20          1.01     1.01    2.89      12.03    0.000  0.000 
         DNAJC7   124   12.14       51.47         30.92     9.11    0.19      -0.45    0.008  0.048 
         DNAJC1   126    4.64       40.97         14.65     6.30    1.43       2.87    0.000  0.048 
         DNAJC2   123    3.87       22.62         11.55     4.32    0.81       0.16    0.000  0.087 
         DNAJC3   125    4.74       54.95         19.91     8.47    1.13       2.33    0.000  0.056 
        CYP4F12   126    0.00       24.58          1.38     3.20    4.67      25.47    0.000  0.000 
         ZNF701   126    0.28        8.41          2.73     1.34    1.22       2.55    0.000  0.000 
         MAP3K3   126    0.74       15.61          6.34     2.72    0.84       1.23    0.008  0.040 
