         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          FNDC8   733    0.01        1.57          0.44     0.22    0.96       2.13    0.000  0.000 
         B3GNT1   733    2.37       58.03         20.80     7.81    0.52       1.12    0.008  0.030 
         B3GNT2   731    1.97       53.77         15.68     5.91    1.51       7.52    0.011  0.022 
         B3GNT3   733    0.01       23.77          3.00     3.51    2.34       7.33    0.000  0.053 
          FNDC4   733    0.07       46.74          2.38     4.59    6.24      49.25    0.000  0.000 
          FNDC5   733    0.00       17.68          0.41     1.40    9.39      96.94    0.000  0.000 
          FNDC7   733    0.00        0.13          0.01     0.01    4.82      33.10    0.000  0.000 
         B3GNT8   733    0.00       28.00          1.64     2.21    5.68      45.66    0.000  0.000 
         B3GNT9   733    0.18       27.04          7.99     4.51    0.99       1.30    0.000  0.040 
         ADRA2B   733    0.00       12.29          1.38     1.34    3.22      17.34    0.000  0.000 
         ADRA2C   733    0.00       40.49          2.11     2.41    6.96      92.29    0.000  0.000 
         PWWP2B   733    0.10        7.89          1.74     0.92    1.71       5.17    0.000  0.000 
         PWWP2A   733    1.29       19.15          6.20     2.31    1.48       4.63    0.001  0.046 
          FGFR1   733    5.58      120.00         31.03    15.83    1.67       5.46    0.000  0.048 
          STAT4   731    0.64       16.11          5.51     2.57    0.81       0.95    0.000  0.040 
         PCYT1A   733    2.41       27.52          9.94     3.51    0.75       1.59    0.001  0.035 
         TBCCD1   733    2.20       11.62          4.87     1.23    0.63       1.92    0.014  0.019 
          HTR1E   733    0.00        1.20          0.01     0.08   12.30     160.85    0.000  0.000 
          DAAM1   733    0.26       12.12          3.20     1.86    1.30       2.44    0.000  0.045 
          DAAM2   733    0.06       62.41         13.63     9.19    1.34       2.93    0.000  0.040 
       HLA-DRB1   732   13.66     2721.62        726.56   441.28    1.24       2.06    0.000  0.048 
           XAF1   733    0.44       71.54         13.00     9.81    1.97       6.03    0.000  0.053 
           PWP2   732    0.51       11.58          5.24     1.53    0.01       1.21    0.033  0.035 
       HLA-DRB5   731    4.04      888.75        193.46   144.90    1.59       3.00    0.000  0.059 
        CCDC152   733    0.82      118.05         27.56    15.30    1.62       5.46    0.000  0.035 
        CCDC153   733    0.03        7.32          0.82     0.67    4.41      31.52    0.000  0.000 
        CCDC150   732    0.37       21.36          4.22     2.99    1.89       5.35    0.000  0.050 
        CCDC151   733    0.03       16.34          0.74     1.46    6.83      56.98    0.000  0.000 
           GUK1   731    1.31      312.20        110.36    41.54    1.09       2.55    0.012  0.044 
        CCDC157   733    0.00        2.88          0.58     0.28    2.10      10.65    0.000  0.000 
        CCDC154   733    0.00        6.36          0.34     0.49    4.62      37.93    0.000  0.000 
        CCDC155   733    0.00        0.62          0.02     0.04    9.48     112.47    0.000  0.000 
        CCDC158   733    0.00        3.22          0.37     0.46    2.84      10.56    0.000  0.000 
        CCDC159   732    0.74       24.38          9.78     3.50    0.80       1.18    0.015  0.038 
          SNX21   731    0.65       17.87          4.19     1.78    2.86      14.76    0.000  0.038 
          H1FNT   733    0.00        0.12          0.02     0.02    1.83       4.17    0.000  0.000 
         TMCO5A   733    0.00        0.12          0.00     0.01    6.32      53.84    0.000  0.000 
           SYT8   733    0.00       46.08          0.64     3.75    9.61      99.66    0.000  0.000 
           SYT9   733    0.00       14.16          2.08     2.30    1.59       2.90    0.000  0.000 
         LRRC4C   733    0.00        3.87          0.28     0.50    3.84      18.09    0.000  0.000 
         LRRC4B   733    0.00        7.05          0.68     0.58    3.25      22.40    0.000  0.000 
          MTCH2   733    5.72       60.56         26.00     9.17    0.82       1.01    0.004  0.041 
            FN1   732    6.42     1284.06        198.70   192.83    2.39       7.03    0.000  0.052 
            ACR   733    0.00        3.71          0.54     0.42    2.49      11.67    0.000  0.000 
           SYT1   733    0.00       22.83          0.22     1.11   16.92     313.77    0.000  0.000 
           SYT2   733    0.01        4.88          0.11     0.22   15.02     289.06    0.000  0.000 
          OR6T1   733    0.00        0.16          0.00     0.01   10.35     139.33    0.000  0.000 
           SYT4   733    0.00       13.52          0.03     0.51   25.90     685.97    0.000  0.000 
           SYT5   733    0.00        8.25          0.05     0.31   25.05     656.10    0.000  0.000 
           SYT6   733    0.00        3.40          0.27     0.28    5.03      43.88    0.000  0.000 
           SYT7   733    0.00       22.11          0.51     1.79    8.69      85.22    0.000  0.000 
            SYK   732    0.17       24.52          6.69     3.94    1.23       2.31    0.000  0.037 
            RHO   733    0.00        0.12          0.01     0.02    2.69       9.00    0.000  0.000 
       PRAMEF17   733    0.00        0.37          0.01     0.03    9.45     109.72    0.000  0.000 
          MEP1A   733    0.00        0.63          0.04     0.07    4.67      28.44    0.000  0.000 
          MEP1B   733    0.00        0.21          0.01     0.02    4.71      46.89    0.000  0.000 
          TASP1   732    1.08       11.78          5.32     1.77    0.45       0.81    0.015  0.029 
             TG   733    0.01       11.63          0.41     0.67    9.18     123.39    0.000  0.000 
         ZNF621   733    0.65        7.22          2.61     1.01    0.94       1.55    0.000  0.000 
         KISS1R   733    0.00       27.74          3.30     3.95    2.22       7.38    0.000  0.035 
           PER3   733    0.56       23.13          6.75     4.19    0.99       0.81    0.000  0.038 
          FUBP3   733    3.44       39.75         19.35     5.80    0.19       0.43    0.015  0.020 
          ATP5L   729   30.81      300.02         69.23    29.23    3.41      17.86    0.000  0.049 
           COLQ   733    0.04        3.13          0.63     0.45    1.98       5.43    0.000  0.000 
         SCHIP1   733    0.90       55.87          8.80     5.03    3.82      28.39    0.000  0.031 
           SPZ1   733    0.00        0.06          0.00     0.01    6.22      54.65    0.000  0.000 
          ATP5B   733   35.40     1271.68        263.61   159.73    3.12      12.90    0.000  0.042 
       FAM189A2   733    0.00       39.95          1.41     3.70    6.96      52.74    0.000  0.000 
       FAM189A1   733    0.00        7.93          0.95     1.15    2.32       7.04    0.000  0.000 
           SSH1   733    2.21       48.72         18.23     6.30    0.62       1.40    0.012  0.025 
          MARCO   733    0.00       66.24          2.01     4.81    6.57      60.06    0.000  0.000 
          SAP30   733    0.34       52.36         13.14     5.95    1.63       8.76    0.007  0.018 
          TRIM5   733    4.16       34.36         15.35     4.65    0.34       0.58    0.019  0.037 
            HFE   733    0.50       17.00          6.00     2.84    0.71       1.15    0.000  0.035 
         CNTROB   732    0.55       14.75          7.27     2.31    0.22       0.87    0.030  0.037 
          PALMD   733    0.23       38.66          9.68     6.31    1.35       2.59    0.000  0.048 
          HSFX1   733    0.01        1.39          0.31     0.18    1.92       6.62    0.000  0.000 
          ATP5E   733   78.56      758.23        252.48   106.12    1.67       3.88    0.000  0.046 
         ANGPT2   731    0.18       93.52         20.79    15.58    1.56       3.03    0.000  0.053 
         ANGPT1   733    0.22       36.01          3.49     3.31    4.90      38.83    0.000  0.020 
         ANGPT4   733    0.00        1.45          0.18     0.21    2.68       9.99    0.000  0.000 
          PALM3   731    0.00       14.55          3.03     2.60    1.47       2.47    0.000  0.057 
          PALM2   733    0.06        2.36          0.39     0.24    4.13      26.97    0.000  0.000 
            OXT   733    0.00        5.79          0.19     0.49    6.42      56.71    0.000  0.000 
          DUPD1   733    0.00        0.14          0.00     0.01    5.68      46.23    0.000  0.000 
          OR5T1   733    0.00        0.06          0.00     0.01    6.73      50.07    0.000  0.000 
          PRRX1   730    0.04       26.02          2.55     2.94    2.95      13.16    0.000  0.000 
          OR5T2   733    0.00        0.04          0.00     0.00    6.54      51.55    0.000  0.000 
         MANSC1   732    1.00       30.95          9.33     4.67    0.85       1.35    0.000  0.041 
          SSTR5   733    0.00        1.63          0.06     0.15    7.00      62.10    0.000  0.000 
          TRIM7   733    0.11       22.67          1.44     1.46    5.38      62.40    0.000  0.000 
          NIPA1   731    1.08       13.65          4.19     1.72    1.51       4.37    0.000  0.048 
           TBK1   733    2.05       27.84          8.80     2.66    2.66      16.10    0.007  0.016 
          SUSD2   733    0.05       26.49          5.99     4.52    1.62       3.50    0.000  0.042 
           RGP1   733    0.32       14.42          5.35     2.95    0.40      -0.66    0.000  0.023 
           FCF1   732    4.65       43.75         17.19     5.34    0.21       0.55    0.019  0.023 
          MPZL1   733    2.72       95.38         21.98    10.47    1.83       6.86    0.000  0.042 
       ATP6V0A4   733    0.00      789.27         11.22    68.94    8.62      82.67    0.000  0.026 
         PLXNA4   733    0.01       20.56          0.39     1.40   10.70     129.47    0.000  0.000 
       ATP6V0A1   733    2.88       50.06         18.67     7.53    0.71       0.81    0.005  0.030 
       ATP6V0A2   733    1.40        9.43          3.91     1.12    0.82       1.98    0.008  0.029 
          GPR98   733    0.05        2.79          0.37     0.33    2.88      11.59    0.000  0.000 
          GPR97   733    0.00       16.38          0.34     0.86   11.82     185.88    0.000  0.000 
       SLC22A15   733    0.11        9.07          1.12     1.14    3.06      11.95    0.000  0.000 
         GUCA1A   733    0.00        0.35          0.01     0.03    5.89      45.45    0.000  0.000 
         GUCA1C   733    0.00        2.47          0.04     0.21    8.49      78.14    0.000  0.000 
         GUCA1B   733    0.02        6.19          0.56     0.48    5.35      51.69    0.000  0.000 
          KRT75   733    0.00        3.43          0.02     0.13   22.55     560.43    0.000  0.000 
          KRT74   733    0.00        0.12          0.00     0.01    9.57     115.91    0.000  0.000 
          KRT77   733    0.00        0.44          0.01     0.03    9.17     100.02    0.000  0.000 
          KRT76   733    0.00        0.03          0.00     0.00    4.55      30.21    0.000  0.000 
          KRT71   733    0.00        0.04          0.00     0.01    2.68       9.85    0.000  0.000 
          KRT73   733    0.00        0.29          0.02     0.03    3.01      14.29    0.000  0.000 
          KRT72   733    0.00        0.68          0.03     0.06    4.07      27.48    0.000  0.000 
         GPR148   733    0.00        0.58          0.00     0.03   15.50     266.59    0.000  0.000 
            ATM   733   11.08      199.24         68.82    29.74    0.83       1.32    0.000  0.041 
          KRT79   733    0.00       10.73          0.08     0.48   17.41     347.55    0.000  0.000 
          KRT78   733    0.00        1.35          0.02     0.08   11.23     158.99    0.000  0.000 
         TBC1D5   733    2.01       19.31          8.08     2.92    0.51       0.44    0.007  0.026 
          SMPD4   733    1.43       26.17         10.95     3.22    0.83       2.64    0.020  0.037 
            ATR   729    0.79        7.21          3.23     1.15    0.75       0.65    0.001  0.050 
         ADAM33   733    0.08      151.19          0.85     5.61   26.29     701.54    0.000  0.000 
          ACOXL   733    0.01        0.79          0.11     0.10    3.48      15.92    0.000  0.000 
          SMPD2   733    0.44       18.07          5.75     2.29    1.58       4.56    0.005  0.041 
          BRIP1   733    0.12        4.61          0.85     0.48    3.09      17.04    0.000  0.000 
         PDE11A   733    0.10       13.15          1.04     1.12    5.67      47.07    0.000  0.000 
         ITGBL1   731    0.05       33.34          3.99     4.69    2.35       7.05    0.000  0.056 
         ZDHHC3   731    1.86       33.18          5.02     3.47    4.70      26.69    0.000  0.035 
         ZNF571   733    0.23        9.30          2.11     0.75    3.20      25.46    0.000  0.000 
         ATP5A1   733   38.43      853.32        176.17   105.24    3.25      13.69    0.000  0.042 
           HFE2   733    0.00       26.64          0.23     1.63   12.88     191.72    0.000  0.000 
          SASH3   733    0.01       49.24         10.76     7.14    1.50       3.40    0.000  0.052 
          RAB30   733    0.17        5.31          1.70     0.81    0.72       0.74    0.000  0.000 
          TTC28   733    0.37       11.14          4.72     2.05    0.40      -0.07    0.005  0.035 
           AAMP   733    3.08       82.34         39.80    11.56    0.21       0.83    0.019  0.035 
          TTC24   733    0.00        4.50          0.19     0.35    6.54      67.84    0.000  0.000 
          TTC25   733    0.04        9.79          2.27     1.22    1.49       5.08    0.000  0.000 
          TTC26   733    0.32        9.49          2.91     1.40    1.06       2.20    0.000  0.000 
          DOT1L   733    0.17       14.43          2.97     1.54    1.64       5.96    0.000  0.000 
          TTC22   733    0.01        9.52          1.82     1.28    1.33       2.71    0.000  0.000 
         ZNF572   733    0.01        2.14          0.65     0.32    1.01       2.01    0.000  0.000 
          TCL1B   733    0.04        2.64          0.37     0.27    2.68      13.90    0.000  0.000 
           CARS   732    3.40       33.29         12.28     3.67    1.97       6.98    0.007  0.048 
         PODXL2   733    0.07       39.99          2.56     4.01    5.18      37.38    0.000  0.000 
           IL6R   733    0.30       30.38          5.86     4.04    1.99       7.32    0.000  0.037 
          WDR13   731    0.58      168.42         49.86    19.66    1.49       4.65    0.008  0.042 
           ENO1   733  117.48     3094.46       1211.16   533.03    0.40       0.13    0.004  0.029 
           ENO2   732    0.19      234.28         60.52    37.91    1.21       2.31    0.000  0.045 
           ENO3   733    0.06      167.60          2.38     9.97   14.95     233.37    0.000  0.000 
          TRAM2   731    0.72       40.48          9.89     5.71    1.58       4.54    0.000  0.041 
          SYCP2   733    0.02        5.50          0.66     0.65    3.36      16.12    0.000  0.000 
           NPAT   733    1.09       19.09          5.26     2.19    1.36       6.32    0.000  0.016 
          TAOK2   733    1.53       24.56         11.96     3.67    0.08       0.37    0.033  0.026 
          SYCP1   733    0.00        0.04          0.00     0.00    3.39      20.30    0.000  0.000 
         CNOT6L   729    2.47       29.41         12.75     5.22    0.44      -0.17    0.000  0.044 
          LLGL2   733    0.09       26.33          7.06     3.99    1.53       3.90    0.000  0.042 
       SLC22A18   733    0.52      102.11         18.89    12.31    2.10       8.66    0.000  0.040 
          ACOX2   731    0.12       16.86          3.79     2.45    1.63       4.72    0.000  0.041 
          ACOX3   733    0.60       10.25          3.98     1.32    1.11       2.97    0.012  0.037 
       SLC22A14   733    0.00        2.05          0.09     0.15    5.61      48.92    0.000  0.000 
          ACOX1   733    2.08       23.45          8.01     2.84    1.28       3.41    0.001  0.044 
       SLC22A12   733    0.00      206.77         10.72    22.13    4.74      30.02    0.000  0.031 
       SLC22A13   733    0.00       12.34          0.71     1.33    4.03      23.34    0.000  0.000 
       SLC22A10   733    0.00       14.48          0.08     0.76   18.61     349.47    0.000  0.000 
       SLC22A11   733    0.04      120.01         23.03    22.27    1.42       2.25    0.000  0.044 
          SSTR4   733    0.00        0.04          0.00     0.01    3.08      10.31    0.000  0.000 
         NSMCE1   733    5.99       72.31         28.64     8.70    1.22       2.99    0.011  0.044 
          CELF5   733    0.00        5.83          0.30     0.61    4.15      22.44    0.000  0.000 
         ZNF394   733    1.97       13.86          8.18     1.79    0.19       0.68    0.020  0.030 
            CFD   732    0.10      109.86          7.13     8.06    5.98      61.35    0.000  0.034 
           GAST   733    0.00        0.10          0.00     0.01    4.55      24.76    0.000  0.000 
          PFDN1   733   15.77      116.18         46.81    13.20    1.07       2.69    0.014  0.035 
           PTK2   733    5.93       46.23         24.82     7.84    0.15      -0.37    0.008  0.030 
           PTK7   730    0.26       38.67          6.10     4.44    2.93      14.26    0.000  0.044 
           PTK6   733    0.12       16.57          1.57     1.50    4.45      31.00    0.000  0.000 
        RABGAP1   733    2.73       25.20         11.54     4.19    0.34      -0.09    0.007  0.033 
         PRKAA2   729    0.03       19.73          5.93     3.34    0.87       1.04    0.000  0.034 
         PRKAA1   733    3.25       57.57         15.66     6.01    1.99      11.10    0.004  0.019 
        ITGB3BP   733    3.00       42.09         11.61     4.52    2.32      10.11    0.000  0.025 
          PFDN2   732    6.09      113.68         30.77    13.40    1.96       6.84    0.000  0.045 
          RCSD1   733    0.09       24.22          8.91     4.42    0.57       0.33    0.000  0.046 
          CSTL1   733    0.04        3.57          0.45     0.35    3.20      20.04    0.000  0.000 
        GAL3ST1   733    0.03      249.32         54.12    39.31    1.37       3.05    0.000  0.038 
           POMP   733   16.39      105.88         44.58    12.16    0.97       2.16    0.004  0.046 
        GAL3ST3   733    0.00        2.13          0.08     0.22    6.43      48.19    0.000  0.000 
        GAL3ST2   733    0.00        1.01          0.04     0.06    7.24      93.31    0.000  0.000 
        GAL3ST4   730    0.46       25.09          5.65     3.69    1.81       5.13    0.000  0.048 
         SCARA3   733    0.04      111.08          6.42    11.86    5.66      38.43    0.000  0.031 
            XPA   733    1.85       14.53          5.54     1.84    0.74       2.04    0.001  0.035 
        IL18RAP   733    0.00        3.74          0.57     0.45    2.40      10.14    0.000  0.000 
         IL17RD   733    0.40       15.82          2.47     1.63    2.96      15.85    0.000  0.000 
        ATG16L1   732    2.20       44.48         10.54     7.20    2.05       4.63    0.000  0.053 
        ATG16L2   733    0.61       56.45         10.32     8.58    1.57       3.22    0.000  0.050 
          EOMES   733    0.01       15.91          1.75     2.31    2.94      10.24    0.000  0.000 
        ARHGDIG   733    0.00        2.27          0.02     0.13   15.70     267.62    0.000  0.000 
        ARHGDIB   733    4.99      486.16        194.78    79.70    0.34       0.40    0.025  0.041 
        ARHGDIA   731    3.17      248.47        104.92    29.93    0.47       1.86    0.015  0.041 
           NANP   733    0.42        5.52          1.68     0.59    1.33       4.00    0.000  0.000 
           NANS   733    5.31       51.64         15.55     5.16    2.15       8.94    0.000  0.038 
          USH1G   733    0.00        1.33          0.06     0.14    4.86      28.14    0.000  0.000 
        IL17REL   733    0.00        0.50          0.03     0.04    4.54      34.39    0.000  0.000 
          MATN1   733    0.00        0.68          0.11     0.08    2.25       8.35    0.000  0.000 
          MATN3   733    0.04       23.08          1.05     1.63    5.93      56.18    0.000  0.000 
          MATN2   730    0.82       48.84         11.90     8.29    1.39       2.39    0.000  0.052 
          MATN4   733    0.00        6.27          0.06     0.37   14.69     223.10    0.000  0.000 
          WNT9A   733    0.00       20.71          0.36     1.23   14.09     215.90    0.000  0.000 
          ENDOG   733    0.16       18.73          4.74     2.67    1.83       5.26    0.000  0.049 
           STIL   733    0.18        6.02          0.93     0.55    3.92      24.17    0.000  0.000 
          PDSS2   731    1.51       14.55          6.38     2.19    0.66       0.71    0.008  0.045 
           CES1   728    0.02       65.93          3.38     6.90    5.09      33.82    0.000  0.049 
           CES3   732    0.30       70.38         11.98    11.92    1.87       4.27    0.000  0.048 
           EBF4   733    0.01       16.94          2.91     2.15    1.73       4.87    0.000  0.000 
           EBF3   733    0.02       12.99          1.31     1.39    2.62      10.87    0.000  0.000 
           EBF2   733    0.09       22.73          2.05     1.83    4.45      38.52    0.000  0.000 
          FFAR2   733    0.09        6.39          0.52     0.40    5.83      67.99    0.000  0.000 
           LMNA   731    9.50      289.32         79.92    41.00    1.70       4.26    0.000  0.049 
          FFAR1   733    0.00        0.21          0.00     0.02    8.72      96.33    0.000  0.000 
           BDH2   731    1.94       56.63         21.70     8.70    0.57       1.26    0.011  0.038 
          ENDOU   733    0.00        0.50          0.06     0.05    2.27      10.81    0.000  0.000 
           BDH1   733    0.14       33.96          1.97     3.48    5.10      31.20    0.000  0.000 
          DDX23   733    4.18       45.09         22.78     5.77   -0.19       0.68    0.030  0.019 
          DDX21   733    1.10       45.23         13.82     7.60    0.93       1.39    0.000  0.044 
          DDX20   733    0.98        8.68          4.00     1.15    0.39       0.55    0.014  0.037 
          DDX27   731    3.69       30.32         12.72     3.33    0.80       2.98    0.020  0.037 
         ZNF157   733    0.00        0.36          0.09     0.06    1.17       1.72    0.000  0.000 
          DDX25   733    0.00        9.03          0.20     0.62    9.66     120.48    0.000  0.000 
          DDX24   733    6.78       74.20         35.09    12.66    0.49       0.01    0.005  0.027 
          ERBB2   733    1.33       74.07         20.06    10.99    1.43       3.54    0.000  0.044 
        HLA-DMB   733    5.39      224.00         60.25    37.66    1.18       1.57    0.000  0.046 
          DDX28   733    0.43        9.74          3.07     1.19    1.76       6.45    0.008  0.030 
         UNC13D   730    0.20       13.62          3.18     1.95    1.63       3.83    0.000  0.048 
          TSNAX   733    2.38       41.22         11.44     4.43    2.10       9.94    0.004  0.018 
            OTC   733    0.00       19.32          0.10     1.07   16.54     286.72    0.000  0.000 
          ZNF90   728    0.54       12.48          2.92     1.94    1.98       4.76    0.000  0.000 
          ZNF92   733    0.27       11.90          2.30     1.19    3.33      18.01    0.000  0.000 
         ZNF578   733    0.80       73.87         26.91    11.63    0.96       1.29    0.001  0.045 
          ZNF98   733    0.00        1.99          0.11     0.20    5.30      35.73    0.000  0.000 
         FLVCR2   733    0.32       21.11          3.96     2.53    2.17       8.50    0.000  0.037 
         FBXO18   732    3.51       20.06         13.11     2.79   -0.23       0.26    0.025  0.025 
           AFF4   733    3.55       72.39         21.86    10.46    1.06       2.50    0.000  0.025 
         RAET1E   733    0.20       14.23          1.18     0.82   10.97     169.97    0.000  0.000 
         UBE2J1   733    2.78       51.70         18.69     6.68    0.69       1.74    0.005  0.033 
         FKBP10   733    1.67      430.30         60.52    52.15    2.60      12.17    0.000  0.040 
         FKBP11   733    3.39      170.90         23.70    19.62    3.15      14.75    0.000  0.041 
          TBX21   733    0.00        3.11          0.71     0.47    1.41       3.36    0.000  0.000 
          FAM3A   731    0.39       40.13         16.81     5.88    1.01       1.95    0.008  0.046 
          FAM3B   733    0.01       36.91          0.82     3.10    8.37      76.59    0.000  0.000 
          FAM3C   733    6.30      100.23         29.10    13.44    2.00       6.72    0.000  0.040 
          FAM3D   733    0.00        5.62          0.25     0.39    8.26      99.06    0.000  0.000 
         FBXO17   733    0.70       99.65         38.80    16.80    0.33       0.69    0.029  0.037 
         FBXO15   733    0.39       18.51          2.28     1.34    5.27      57.76    0.000  0.000 
           PCK1   733    0.00      653.56         47.44    82.71    3.57      16.16    0.000  0.048 
           PDPN   733    0.04      148.04          1.68     8.70   14.33     225.35    0.000  0.000 
          GGPS1   731    5.27       19.83         10.42     2.04    0.84       2.56    0.016  0.034 
          SFTA3   733    0.00        0.08          0.00     0.01    4.51      27.21    0.000  0.000 
          SFTA2   733    0.00       43.76          0.41     2.62   11.96     159.86    0.000  0.000 
          WSCD2   733    0.00       12.59          0.15     0.76   13.39     204.26    0.000  0.000 
          SNX32   733    0.00       20.98          0.28     1.04   13.42     231.16    0.000  0.000 
          NACA2   733    0.02        5.91          0.31     0.34   12.87     208.57    0.000  0.000 
           PRB3   733    0.00        1.55          0.02     0.09   13.24     199.18    0.000  0.000 
          PROX1   733    0.00        8.33          0.23     0.57    8.24      86.44    0.000  0.000 
          CNGB1   733    0.01        1.63          0.10     0.10    7.78      97.18    0.000  0.000 
        FAM153A   733    0.41       40.29          4.98     5.44    2.53       8.24    0.000  0.048 
          CNGB3   733    0.00        1.52          0.01     0.07   16.58     335.96    0.000  0.000 
        FAM153C   733    0.07       20.94          1.78     2.12    2.97      13.84    0.000  0.000 
         BCLAF1   733    2.33       49.52         14.48     5.45    1.45       7.51    0.001  0.016 
         PARD6A   733    0.05       33.76          2.06     2.24    8.79     111.14    0.000  0.000 
         PLA2G6   733    0.02       28.37          2.95     2.60    2.76      14.97    0.000  0.000 
         PLA2G7   733    0.06       38.16          5.06     5.58    2.75       9.49    0.000  0.052 
         MARCKS   731    3.75      160.31         41.12    19.56    1.50       5.82    0.000  0.038 
           PDXK   733    2.15       47.56         11.36     5.25    2.26      10.25    0.000  0.026 
         PLA2G3   733    0.00        3.54          0.02     0.20   15.62     267.88    0.000  0.000 
         YJEFN3   733    0.02       16.44          1.53     1.77    2.71      12.18    0.000  0.000 
       TP53AIP1   733    0.01       22.19          0.37     1.36   14.49     220.16    0.000  0.000 
         CCDC77   733    0.40       45.08          2.08     1.77   19.99     476.17    0.000  0.000 
         CCDC73   733    0.17        3.06          0.67     0.28    3.34      21.89    0.000  0.000 
         CCDC70   733    0.00        0.08          0.00     0.01    3.32      15.46    0.000  0.000 
         CCDC71   733    0.30       12.74          5.15     1.67    1.07       2.92    0.011  0.052 
          OR2G3   733    0.00        0.14          0.00     0.01    6.72      53.19    0.000  0.000 
           FPR1   733    0.18       83.29          8.18     9.46    3.84      20.75    0.000  0.045 
           FPR2   733    0.02       26.24          0.58     1.51   13.91     227.06    0.000  0.000 
           FPR3   733    0.02       53.98         12.53     9.30    1.37       2.35    0.000  0.049 
          OR2G6   733    0.00        0.99          0.04     0.07    5.62      51.85    0.000  0.000 
         CCDC78   733    0.00       18.32          0.69     1.35    6.36      60.07    0.000  0.000 
         CGRRF1   731    1.37       23.68          6.64     2.96    1.45       4.62    0.000  0.035 
        TMEM109   733    5.74       88.52         48.48    14.59   -0.19       0.03    0.026  0.025 
        TMEM108   733    0.03        2.04          0.37     0.21    2.20      10.60    0.000  0.000 
      HIST3H2BB   733    0.00        2.35          0.12     0.22    4.51      29.23    0.000  0.000 
           HOPX   733    0.25       27.41          5.15     3.59    2.40       9.42    0.000  0.046 
        SPARCL1   733    0.17     1393.54        163.67   157.10    3.98      24.84    0.000  0.027 
          FOXH1   733    0.00        3.21          0.37     0.34    2.99      13.87    0.000  0.000 
        TMEM107   733    1.13       16.00          5.66     1.85    0.79       2.97    0.015  0.025 
        TMEM105   733    0.03        1.01          0.23     0.15    1.78       4.55    0.000  0.000 
           PRG3   733    0.00        2.09          0.01     0.08   24.56     638.35    0.000  0.000 
        SMPDL3B   733    0.06       23.17          2.80     3.07    2.69      10.41    0.000  0.000 
         TRANK1   733    0.08       11.18          2.73     1.40    1.37       4.19    0.000  0.000 
          CSHL1   733    0.00        0.16          0.01     0.01    6.13      58.38    0.000  0.000 
           SPEN   733    0.27       20.62          5.33     2.58    1.31       3.54    0.000  0.044 
         ZCWPW2   733    0.08        8.17          0.62     0.46    7.35     101.81    0.000  0.000 
           SYT3   733    0.00       13.43          0.15     0.77   14.77     242.53    0.000  0.000 
         FKBP1B   733    0.29       19.14          2.16     2.01    4.01      22.79    0.000  0.000 
         FKBP1A   733   55.50      480.29        207.22    66.86    0.88       1.70    0.003  0.030 
           SPEG   733    0.01       16.37          0.62     1.13    6.05      59.42    0.000  0.000 
         MANEAL   732    0.25       16.52          3.05     2.21    2.31       7.46    0.000  0.053 
           SARS   733    9.84      112.93         59.21    16.63    0.20       0.59    0.020  0.042 
          STAT6   733   10.24       96.79         47.07    12.89   -0.02       0.77    0.033  0.023 
        ZFYVE26   732    0.55        9.03          4.25     1.53    0.42       0.12    0.010  0.037 
         STOML2   733    3.23      123.54         44.68    15.49    1.14       3.91    0.008  0.029 
         STOML1   733    0.24       23.34          6.56     2.47    1.62       6.19    0.008  0.038 
         FBLIM1   732    1.83       55.46         16.05     9.45    1.22       1.54    0.000  0.056 
         TIMM8A   733    1.36       23.08          4.29     2.05    4.47      32.08    0.000  0.023 
           DAXX   731    3.10       27.98         15.82     3.88   -0.24       0.48    0.031  0.018 
          CDC16   733    6.49       50.41         24.94     6.27    0.45       1.55    0.026  0.029 
          AHNAK   733    5.51      402.82        128.06    70.04    0.99       0.88    0.000  0.040 
           NT5E   732    0.30       73.03          7.98     7.27    3.98      23.81    0.000  0.035 
         TMEM40   733    0.00        4.66          0.06     0.18   24.01     618.46    0.000  0.000 
          MAP1A   733    0.12       58.07          1.51     2.35   19.32     456.02    0.000  0.000 
          MAP1B   732    0.72       56.91         12.29     7.96    1.42       3.63    0.000  0.037 
       TMEM200C   733    0.00        3.71          0.27     0.38    5.61      41.44    0.000  0.000 
         IGSF9B   733    0.00        5.53          0.39     0.47    4.61      33.15    0.000  0.000 
          PDCL3   733    4.35       42.44         16.10     4.56    1.24       3.69    0.005  0.033 
           LBX2   733    0.00        7.87          1.13     0.63    2.54      19.49    0.000  0.000 
          UNC5C   733    0.01        3.51          0.53     0.46    2.12       7.35    0.000  0.000 
            VGF   733    0.00       24.06          0.14     1.04   18.31     394.72    0.000  0.000 
           LBX1   733    0.00        0.62          0.00     0.04   14.61     220.08    0.000  0.000 
          UNC5D   733    0.00       42.33          0.51     2.44   14.40     236.23    0.000  0.000 
           CCM2   733    1.76       50.20         19.51     7.03    1.07       1.93    0.008  0.046 
          MAP1S   732    0.32       29.39         12.98     4.73    0.49       0.68    0.016  0.038 
          FRMD8   733    0.88       23.91          9.23     3.58    0.94       1.63    0.005  0.049 
         ZNF430   733    0.54        5.54          2.24     0.73    0.34       0.65    0.000  0.000 
        ZSCAN5A   733    0.51        3.99          1.64     0.42    0.60       1.69    0.000  0.000 
         IMMP1L   731    1.47        8.39          3.49     0.98    1.17       2.81    0.001  0.045 
          FRMD5   733    0.00        2.79          0.09     0.24    6.19      47.64    0.000  0.000 
