         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          CDC16   193    6.59       74.04         28.06    11.80    1.30       2.21    0.000  0.031 
          AHNAK   193    1.93       89.41         25.41    16.07    1.52       2.94    0.000  0.047 
           NT5E   191    0.82       55.60         12.18    10.77    1.69       3.15    0.000  0.057 
         TMEM40   193    0.00        2.46          0.12     0.24    5.87      47.92    0.000  0.000 
          MAP1A   193    0.10       37.50          0.78     2.69   13.26     178.34    0.000  0.000 
          MAP1B   193    0.03       45.92          1.14     3.30   13.05     174.46    0.000  0.000 
       TMEM200C   193    0.00        1.15          0.15     0.16    2.79      10.45    0.000  0.000 
         IGSF9B   193    0.02        2.85          0.41     0.44    2.45       7.32    0.000  0.000 
          PDCL3   193    3.89       41.66         19.34     5.83    0.24       0.72    0.021  0.026 
           LBX2   193    0.04        7.27          1.10     0.71    3.91      29.32    0.000  0.000 
          UNC5C   193    0.00        0.40          0.13     0.10    0.81       0.00    0.000  0.000 
            VGF   193    0.00       19.85          1.09     1.84    6.30      55.81    0.000  0.000 
           LBX1   193    0.00        0.44          0.01     0.04    9.12      93.28    0.000  0.000 
          UNC5D   193    0.00        0.09          0.01     0.01    2.85      10.43    0.000  0.000 
           CCM2   193    1.28       55.23         21.29     8.77    0.94       1.11    0.005  0.031 
          MAP1S   193    0.67       97.04         29.16    15.63    1.54       2.75    0.000  0.062 
          FRMD8   192    1.58       25.90          9.69     3.47    1.03       2.98    0.005  0.052 
         ZNF430   193    0.13        3.69          1.27     0.57    0.59       0.93    0.000  0.000 
        ZSCAN5A   193    0.26        5.56          1.46     0.71    2.15       8.27    0.000  0.000 
         IMMP1L   193    0.92       12.46          4.04     1.71    1.49       4.54    0.000  0.036 
          FRMD5   193    0.00        6.06          1.41     1.10    1.32       1.89    0.000  0.000 
          FRMD6   193    0.09        8.49          1.50     1.17    2.32       8.70    0.000  0.000 
          FRMD7   193    0.00        0.56          0.01     0.04   13.19     176.94    0.000  0.000 
          PLCD4   193    0.17        8.07          1.18     0.73    4.63      39.21    0.000  0.000 
          FRMD1   193    0.00       11.29          2.26     2.15    1.42       1.97    0.000  0.000 
         PKNOX2   193    0.00        0.45          0.08     0.06    2.07       7.48    0.000  0.000 
          FRMD3   193    0.02        4.52          0.71     0.78    2.25       5.77    0.000  0.000 
          SNRPF   193   19.71      161.76         73.80    26.96    0.71       0.15    0.005  0.041 
       TMEM200B   193    0.08        5.33          0.70     0.48    5.32      44.80    0.000  0.000 
           GNAS   193   63.26     1147.42        448.65   205.13    0.90       0.59    0.000  0.062 
         MED13L   193    0.49        9.77          4.02     1.72    0.66       0.69    0.005  0.052 
          DSCR4   193    0.00        0.70          0.01     0.06    9.93     111.59    0.000  0.000 
          DSCR3   193    3.83       24.87         12.01     3.61    0.44       0.63    0.010  0.031 
          PTCD1   192    3.90       23.66         11.45     3.78    0.77       0.56    0.000  0.052 
          PDE7A   193    0.95       13.47          4.88     2.32    1.01       0.93    0.000  0.052 
         ZNF433   193    0.02        1.85          0.53     0.32    0.97       1.36    0.000  0.000 
           SIX5   193    0.11       11.71          4.40     2.05    0.55       0.36    0.005  0.052 
           GNAL   193    0.05        3.00          0.51     0.46    2.98      10.19    0.000  0.000 
           HLTF   193    0.07       18.42          2.83     2.55    2.30       8.43    0.000  0.000 
         UBQLNL   193    0.00        0.43          0.04     0.05    3.05      16.29    0.000  0.000 
          AGFG2   193    1.08       15.65          6.74     3.06    0.69       0.25    0.000  0.052 
        CYP26C1   193    0.00        0.25          0.01     0.03    4.57      29.88    0.000  0.000 
           DPF2   193    2.53       30.17         14.67     3.98    0.21       0.96    0.016  0.026 
           DPF3   193    0.00        2.22          0.33     0.33    2.25       6.91    0.000  0.000 
           DPF1   193    0.00        4.19          0.19     0.37    7.39      73.24    0.000  0.000 
          ASNA1   191   16.11      111.53         53.07    20.35    0.61      -0.06    0.000  0.057 
          RPS12   192  208.14     1448.15        661.77   230.60    1.00       1.37    0.000  0.057 
        PLEKHH3   193    0.26       14.81          5.56     2.43    1.00       1.50    0.005  0.036 
          CRYGS   193    0.00        3.55          1.13     0.52    1.10       2.29    0.000  0.000 
         RPL18A   193  260.39     8254.30       2582.25   1384.69    1.59       2.79    0.000  0.057 
           SIX1   193    0.00        4.84          0.21     0.50    6.51      49.76    0.000  0.000 
           KRT3   193    0.00        0.83          0.01     0.06   11.59     146.55    0.000  0.000 
           KRT2   193    0.00        0.28          0.03     0.05    2.96      10.41    0.000  0.000 
           KRT1   193    0.00        1.13          0.07     0.12    4.82      35.95    0.000  0.000 
          OR2F1   193    0.00        0.07          0.00     0.01    6.12      36.09    0.000  0.000 
            FST   193    0.00        9.93          0.74     1.06    5.39      36.91    0.000  0.000 
           SIX2   193    0.00        7.53          0.57     1.28    3.43      12.31    0.000  0.000 
          CRYGN   193    0.00        0.41          0.03     0.06    2.96      11.52    0.000  0.000 
           KRT4   193    0.00        5.55          0.16     0.65    6.35      43.06    0.000  0.000 
        CLEC18A   193    0.00        5.80          0.25     0.44   10.59     130.20    0.000  0.000 
          CRYGA   193    0.00        0.30          0.00     0.02   10.60     121.34    0.000  0.000 
          CRYGB   193    0.00        0.11          0.00     0.01   10.75     118.97    0.000  0.000 
          CRYGC   193    0.00        0.89          0.02     0.08    7.05      62.43    0.000  0.000 
          DACT1   193    0.10        9.49          1.80     1.51    2.57       8.95    0.000  0.000 
          DACT3   193    0.36        5.45          1.21     0.72    3.09      13.49    0.000  0.000 
          DACT2   193    0.00        9.18          0.54     1.02    5.03      32.86    0.000  0.000 
          VPS45   192    2.09       17.07          7.98     2.63    0.36       0.56    0.016  0.031 
         SPRR2F   193    0.00        1.47          0.04     0.15    6.31      47.21    0.000  0.000 
          VPS41   193    2.13       16.50          7.71     2.68    0.50       0.11    0.005  0.036 
          ESRP2   192    3.87       30.16         14.60     4.74    0.50       0.54    0.010  0.036 
           WNT3   193    0.00        3.08          0.67     0.52    1.57       3.34    0.000  0.000 
         BCAP29   193    0.39       12.57          4.84     2.39    0.51       0.24    0.000  0.041 
        SLC15A4   192    0.76       15.33          7.15     2.34    0.68       1.43    0.021  0.067 
          ESRP1   193    2.85       82.08         32.52    14.45    0.69       0.54    0.010  0.047 
          TMCC2   193    0.03        3.34          0.32     0.30    5.90      52.91    0.000  0.000 
          ECT2L   193    0.00        0.49          0.11     0.06    1.92       8.38    0.000  0.000 
        SDR42E1   193    0.00        9.48          2.55     1.81    0.65       0.43    0.000  0.000 
        TAS2R30   193    0.00        0.28          0.01     0.03    3.98      23.03    0.000  0.000 
        TAS2R31   193    0.00        0.33          0.04     0.06    1.90       4.30    0.000  0.000 
         NMNAT2   193    0.00        7.03          0.34     0.85    5.26      31.38    0.000  0.000 
         ZNF784   193    0.59        9.64          3.22     1.49    1.16       2.22    0.000  0.047 
         NMNAT1   192    1.10        7.83          3.89     1.35    0.41       0.00    0.005  0.052 
        ALOX12B   193    0.00        1.56          0.16     0.24    3.05      11.63    0.000  0.000 
          FOXG1   193    0.00        2.78          0.09     0.29    5.33      37.71    0.000  0.000 
        TAS2R38   193    0.00        1.73          0.15     0.19    3.82      24.65    0.000  0.000 
           RELN   193    0.00        0.40          0.06     0.07    2.61       8.29    0.000  0.000 
        EPB41L1   193    1.00       31.11         10.05     5.71    1.15       1.48    0.000  0.052 
          NAA16   193    0.74        8.84          3.45     1.69    0.71       0.42    0.000  0.041 
        EPB41L3   192    0.07       19.41          3.94     3.87    2.07       4.30    0.000  0.067 
        EPB41L2   192    5.29      113.06         37.99    21.05    1.14       1.27    0.000  0.062 
        EPB41L5   193    0.60        6.76          2.59     1.06    0.93       1.52    0.000  0.000 
          ACSS3   193    0.00        5.33          0.31     0.54    6.22      46.40    0.000  0.000 
          ACSS2   193    9.22      120.67         43.62    19.27    0.96       1.29    0.000  0.047 
          ACSS1   191    1.71       49.73         13.64     8.41    1.41       2.44    0.000  0.057 
      KIDINS220   192    1.33       17.18          8.58     2.92    0.30       0.08    0.005  0.047 
        TMEM156   193    0.00        1.43          0.32     0.24    1.64       4.01    0.000  0.000 
        PLEKHM1   192    0.59       17.58          8.66     2.87    0.34       0.34    0.010  0.041 
        PLEKHM2   192    1.01       26.07         10.19     4.33    1.30       2.26    0.005  0.062 
         RHOXF1   193    0.00        1.16          0.08     0.15    3.91      20.09    0.000  0.000 
          VPS4B   193    3.59       54.76         21.09     9.51    0.51       0.22    0.000  0.031 
          GMEB2   193    0.49       17.36          6.50     2.69    1.02       1.51    0.005  0.036 
         FAM72D   193    0.16        4.90          1.72     1.00    1.01       0.90    0.000  0.000 
        SLC43A3   192    0.80       50.24          8.55     9.03    2.42       6.72    0.000  0.057 
         FAM72B   193    0.07        4.64          1.45     0.97    1.16       1.10    0.000  0.000 
         FAM72A   193    0.04        4.62          1.18     0.71    1.17       2.52    0.000  0.000 
          OR5C1   193    0.00        0.15          0.00     0.02    4.94      30.28    0.000  0.000 
         DCAF13   192    3.48       62.90         20.71    10.75    1.30       2.18    0.000  0.062 
          DFNA5   193    0.00       40.87          1.25     2.99   12.15     158.04    0.000  0.000 
         MAGEH1   191    0.39       11.44          3.37     2.15    1.48       2.79    0.000  0.057 
           WNT2   193    0.01       10.85          2.45     1.62    1.60       3.94    0.000  0.000 
           AGXT   193    0.00        4.21          0.62     0.72    2.37       7.17    0.000  0.000 
        CNTNAP3   193    0.00        0.83          0.12     0.13    2.75       8.91    0.000  0.000 
       PPP1R15A   193    7.12       72.18         21.98    10.95    1.56       3.34    0.000  0.047 
        CNTNAP2   193    0.01       10.67          1.30     1.59    2.67      10.34    0.000  0.000 
           BLMH   193    2.44       29.58         12.06     4.85    0.74       0.81    0.000  0.036 
          SNRPG   191    9.26      205.17         69.21    31.54    1.41       2.85    0.000  0.047 
        ST8SIA6   193    0.00        2.17          0.24     0.31    2.62       9.56    0.000  0.000 
        CNTNAP5   193    0.00        0.17          0.01     0.02    5.37      31.95    0.000  0.000 
           MOGS   193    3.62       54.06         27.17     7.49    0.25       0.51    0.016  0.026 
        CNTNAP4   193    0.00        0.46          0.02     0.06    5.47      32.36    0.000  0.000 
           RECK   193    0.10        3.64          1.03     0.51    0.96       2.71    0.000  0.000 
         MRPL37   193   20.52      137.50         68.49    18.99    0.25       0.36    0.021  0.026 
         GPRIN2   190    0.08        8.73          3.04     1.91    0.84      -0.00    0.000  0.073 
         GPRIN3   193    0.05        3.66          0.96     0.64    1.30       2.11    0.000  0.000 
         GPRIN1   193    0.24        7.47          1.49     0.94    2.64      12.08    0.000  0.000 
          ROGDI   191    0.66       28.86         10.69     5.13    1.18       1.42    0.000  0.062 
         MRPL34   192   15.39       94.41         40.39    15.19    0.97       1.01    0.000  0.052 
        RUNX1T1   193    0.01        2.58          0.28     0.31    4.53      26.56    0.000  0.000 
      HIST2H2BF   193    0.21        6.41          1.36     1.01    2.79       9.92    0.000  0.000 
         ZNF813   193    0.00        3.96          0.94     0.80    1.53       2.15    0.000  0.000 
         SPTBN5   193    0.01        9.12          0.46     0.82    7.07      66.08    0.000  0.000 
         SPTBN4   193    0.00        2.13          0.10     0.19    7.47      71.54    0.000  0.000 
         SPTBN1   193   21.42      223.37         93.29    37.03    0.76       0.78    0.000  0.041 
         ZNF814   191    2.17       15.88          6.93     3.04    0.66      -0.07    0.000  0.036 
          KLF13   193    1.63       23.53         10.76     4.36    0.51      -0.01    0.010  0.036 
          KLF12   193    0.02        2.99          0.52     0.47    2.04       6.04    0.000  0.000 
          EBAG9   193    1.13       54.47         15.74     9.15    1.24       1.84    0.000  0.052 
          KLF17   193    0.00        0.30          0.03     0.04    2.83      12.14    0.000  0.000 
          KLF16   192    0.23       52.57         19.26     8.43    1.03       1.65    0.005  0.047 
          KLF15   193    0.00        3.85          0.37     0.56    3.18      12.17    0.000  0.000 
          KLF14   193    0.00        0.96          0.02     0.08    8.74      89.69    0.000  0.000 
         RBMY1B   193    0.00        0.04          0.00     0.01    5.63      33.45    0.000  0.000 
         TFAP2C   193    0.00       12.92          1.02     1.46    3.93      23.21    0.000  0.000 
         TFAP2B   193    0.00        0.06          0.00     0.01    5.01      31.26    0.000  0.000 
         TFAP2E   193    0.00        4.45          0.31     0.50    5.79      39.83    0.000  0.000 
         RBMY1F   193    0.00        0.02          0.00     0.00    6.02      34.40    0.000  0.000 
         KRTDAP   193    0.00        1.20          0.04     0.12    5.94      49.97    0.000  0.000 
          MCCD1   193    0.00        0.11          0.00     0.01    5.90      35.96    0.000  0.000 
           GBE1   191    0.83       16.28          7.02     3.10    0.64       0.38    0.000  0.057 
          TYRP1   193    0.00        1.53          0.26     0.29    1.93       3.87    0.000  0.000 
         OR51T1   193    0.00        0.18          0.00     0.01   12.83     168.88    0.000  0.000 
           PCNA   193   27.39      327.53        131.83    66.39    0.98       0.62    0.000  0.057 
        SLC44A1   193   11.81      107.68         51.86    20.37    0.35      -0.12    0.000  0.041 
        SLC44A2   193    9.15       83.04         38.31    12.44    0.40       0.60    0.016  0.026 
        SLC44A3   193    1.13       53.66         19.87    10.16    1.09       1.21    0.000  0.062 
        SLC44A4   193    0.97      530.69        176.66    79.11    0.86       2.12    0.016  0.041 
        SLC44A5   193    0.02        6.13          0.95     1.02    2.16       6.00    0.000  0.000 
         ZBTB7C   193    0.04       42.86          8.82     8.33    1.93       4.09    0.000  0.062 
         ZBTB7B   193    1.04       37.14         16.13     6.79    0.84       0.69    0.010  0.052 
           MSI2   191    3.23       18.92          9.59     3.10    0.62       0.15    0.005  0.067 
           MSI1   193    0.00        8.68          1.19     1.48    2.23       6.30    0.000  0.000 
          MCCC2   193    8.15       58.04         31.40    11.12    0.07      -0.64    0.005  0.021 
           PCNT   193    0.45        5.75          2.24     0.98    0.85       0.73    0.000  0.000 
           PCNX   193    0.50        6.78          2.46     1.01    0.97       2.15    0.000  0.000 
         MRPL39   191    1.63       36.94         17.30     7.25    0.33      -0.41    0.005  0.047 
         ZMYND8   191    1.81       31.25         12.39     5.99    0.73       0.51    0.000  0.047 
          THBS1   193    3.27      110.29         31.05    18.46    1.28       2.05    0.000  0.047 
         OR2L13   193    0.00        0.10          0.00     0.01    7.08      65.46    0.000  0.000 
        FAM149A   193    0.00        8.64          2.07     1.67    1.00       0.97    0.000  0.000 
         FAM69B   193    0.35       13.54          1.37     1.36    5.64      40.66    0.000  0.000 
           RPA4   193    0.00        0.46          0.07     0.08    1.68       3.85    0.000  0.000 
           RPA1   191    6.33       25.51         14.10     4.27    0.48      -0.22    0.000  0.057 
           KLK2   193    0.00        0.67          0.02     0.06    6.77      58.48    0.000  0.000 
           RPA3   193    3.02       59.22         20.07     9.68    1.14       1.76    0.000  0.036 
         ANKFN1   193    0.00        0.61          0.06     0.10    2.99      10.50    0.000  0.000 
          TENC1   191    0.80       15.80          6.07     3.03    1.15       1.44    0.000  0.067 
         NDUFS1   193    2.24       42.53         19.21     6.65    0.29       0.66    0.016  0.021 
         NDUFS2   193   22.47      114.25         54.09    14.47    1.16       2.43    0.010  0.047 
           KLK3   193    0.00        9.50          0.43     0.93    6.35      51.22    0.000  0.000 
           COQ9   193   16.77      122.12         59.04    17.95    0.73       1.09    0.010  0.047 
         NDUFS5   192   80.74      688.34        254.41   119.14    1.30       1.52    0.000  0.067 
         NDUFS6   193    7.85      458.76        146.72    65.68    1.79       5.14    0.005  0.041 
         NDUFS7   191    0.47      110.64         31.02    20.03    1.94       4.06    0.000  0.078 
            C1S   193    5.52      125.58         39.46    23.22    0.99       0.98    0.000  0.047 
            C1R   193   20.04      374.58         99.63    61.01    1.40       2.65    0.000  0.047 
           COQ7   192    1.67        9.33          5.05     1.48    0.30      -0.03    0.016  0.026 
           COQ6   191    2.09       16.02          9.23     2.90    0.13      -0.47    0.010  0.036 
           COQ3   192    0.25       17.76          6.43     3.08    0.71       0.79    0.005  0.047 
           COQ2   193    3.46       27.54          9.91     4.17    0.93       1.21    0.000  0.026 
        FAM198A   193    0.00        2.08          0.29     0.28    2.78      11.41    0.000  0.000 
         OR51F1   193    0.00        0.47          0.02     0.06    4.73      28.80    0.000  0.000 
        FAM198B   191    0.17       20.65          5.15     3.88    1.54       2.72    0.000  0.067 
         ZRANB1   193    0.75        8.82          4.18     1.47    0.51       0.61    0.016  0.052 
           KLK6   192    0.00      134.78         12.70    23.53    3.58      13.89    0.000  0.057 
         ZRANB3   193    0.07        2.12          0.81     0.39    0.81       0.78    0.000  0.000 
         ZRANB2   192    1.07       32.02         13.43     7.08    0.37      -0.35    0.000  0.036 
          TTC7B   193    0.34       17.61          2.09     1.68    4.72      37.14    0.000  0.000 
            HBD   193    0.00        3.69          0.22     0.37    5.11      38.45    0.000  0.000 
          ZFP82   193    0.00        1.51          0.28     0.27    2.21       5.53    0.000  0.000 
        FAM132A   193    0.00       32.59          2.55     3.15    5.22      42.54    0.000  0.000 
        ZFAND2A   192    3.95       48.28         15.02     7.98    1.33       2.36    0.000  0.052 
            HBB   191    0.00      202.39         20.27    27.54    3.73      17.88    0.000  0.057 
         CHMP2B   193    2.58       52.13         20.22    10.15    0.51       0.04    0.000  0.041 
          MUC20   193    0.42       84.03         18.70    13.71    1.90       5.16    0.000  0.041 
            BOK   192    1.61       47.01         17.09     9.57    0.58      -0.19    0.000  0.036 
          ATP9B   192    3.91       32.67         13.91     4.75    0.95       1.90    0.005  0.041 
          ATP9A   193    3.12       67.81         21.41    12.82    0.91       0.63    0.000  0.047 
            HBZ   193    0.00       57.29          1.33     5.68    7.08      57.32    0.000  0.000 
          LIPT2   193    0.55        5.48          2.00     0.89    0.88       1.04    0.000  0.000 
            BOC   193    0.14       14.27          1.63     1.66    4.19      23.48    0.000  0.000 
          RREB1   193    0.69        9.60          5.49     1.78   -0.14      -0.25    0.021  0.026 
        DENND2C   193    0.16        4.38          1.34     0.61    1.19       4.00    0.000  0.000 
           TPX2   193    4.68       59.56         23.76    10.55    0.59      -0.02    0.000  0.041 
        DENND2A   193    0.39       11.48          2.06     1.31    2.92      14.40    0.000  0.000 
        DENND2D   193    1.70       33.24         13.80     5.54    0.77       0.71    0.005  0.047 
          GAGE1   193    0.00        8.45          0.12     0.71    9.91     104.79    0.000  0.000 
         OR52J3   193    0.00        0.04          0.00     0.00    9.84      95.92    0.000  0.000 
           PPT2   193    2.77       17.67          9.58     2.93    0.40      -0.12    0.010  0.036 
          GAGE4   193    0.00        7.16          0.14     0.68    8.37      76.03    0.000  0.000 
         INPP4A   193    0.51        3.99          1.99     0.58    0.50       0.75    0.000  0.000 
         GPR101   193    0.00        0.25          0.00     0.02    8.36      82.20    0.000  0.000 
           PHC1   193    2.49       23.35         12.24     3.83    0.29       0.27    0.021  0.031 
           PHC3   193    2.89       29.32         13.08     5.08    0.48       0.21    0.005  0.041 
         GPR107   192    4.71       25.47         13.55     3.87    0.31       0.32    0.016  0.041 
         GPR108   193    6.48       53.39         23.61     8.17    0.94       1.27    0.010  0.057 
         MFAP3L   193    0.03        4.17          0.70     0.74    1.92       4.03    0.000  0.000 
         UBE2G2   191    4.40       29.87         15.51     4.88    0.42      -0.11    0.005  0.047 
          STAT3   192    8.80       57.75         30.15     8.48    0.45       0.17    0.010  0.052 
         UBE2G1   193    1.68       17.72          8.85     3.49    0.22      -0.29    0.005  0.031 
         SCNN1G   193    0.00        3.10          0.09     0.27    8.53      85.93    0.000  0.000 
           SAFB   193    6.88       54.86         27.61     8.37    0.49       0.68    0.021  0.031 
         GRXCR1   193    0.00        0.04          0.00     0.00    6.81      44.83    0.000  0.000 
         GRXCR2   193    0.00        0.12          0.00     0.02    4.10      17.24    0.000  0.000 
         ZNF366   193    0.00        0.85          0.16     0.12    2.18       8.18    0.000  0.000 
          TMCO1   193    3.09       45.29         17.43     7.95    0.60       0.87    0.000  0.036 
           PRF1   193    0.00       17.87          2.63     2.90    2.37       6.15    0.000  0.000 
           MGMT   192    0.63       59.31         18.33    11.94    0.73       0.54    0.000  0.052 
        SLC35E2   385    0.53       20.98          6.30     4.26    0.79      -0.14    0.000  0.036 
           WSB2   193    8.13       68.12         30.16    10.79    0.70       0.58    0.005  0.047 
          TRNP1   193    0.15       28.32          3.50     4.84    2.62       7.48    0.000  0.062 
          H2AFV   193   26.44      219.97        106.45    29.31    0.82       1.21    0.010  0.036 
          ZUFSP   193    0.05        8.01          3.76     1.61    0.04      -0.39    0.021  0.016 
          MCCC1   193    2.03       23.72         10.01     3.43    0.68       0.98    0.010  0.036 
         ZNF335   193    1.13       23.51          8.89     4.17    1.20       1.73    0.000  0.052 
          H2AFX   193    2.55      154.13         54.19    24.09    0.96       1.61    0.005  0.031 
          H2AFY   193   37.48      247.58        124.80    32.47    0.50       0.91    0.021  0.031 
          H2AFZ   193   33.09      366.89        160.80    63.26    0.82       0.59    0.005  0.041 
          TMCO2   193    0.00        0.14          0.01     0.02    3.52      12.48    0.000  0.000 
           RNF8   193    0.93       13.10          2.90     1.10    4.11      36.15    0.000  0.000 
           RFX5   192    2.73       19.92          7.91     2.70    0.84       1.69    0.000  0.036 
           RNF6   193    1.99       39.16         11.44     5.29    1.55       4.48    0.000  0.047 
           RNF7   193    9.61       64.01         26.88     6.92    1.50       5.92    0.005  0.026 
           RNF4   193    5.74       33.11         18.18     5.05    0.37       0.00    0.010  0.041 
           RNF5   193    6.61       79.33         36.96    12.18    0.72       0.82    0.010  0.041 
           RNF2   192    0.37        9.69          4.21     1.78    0.47       0.32    0.010  0.047 
            APP   192   14.36      441.88        221.08    75.44    0.48       0.36    0.010  0.041 
          H2AFJ   191    0.25       57.88         22.95    12.44    0.52       0.21    0.000  0.047 
           RYBP   193    0.61       13.63          6.38     2.67    0.30      -0.07    0.005  0.052 
         OTUD6A   193    0.09        4.52          0.55     0.36    6.86      70.99    0.000  0.000 
         NCAPG2   193    1.37       23.15          7.99     3.33    0.86       1.84    0.000  0.021 
          PSMA4   192    9.64      165.46         75.37    33.92    0.52      -0.20    0.000  0.047 
           RFX1   193    0.29       23.00          6.25     3.15    1.84       5.82    0.000  0.031 
           SRGN   192    2.25      183.58         35.33    31.90    2.11       5.44    0.000  0.052 
         LRRC69   193    0.00        1.36          0.21     0.20    2.26       7.38    0.000  0.000 
           CLTA   193   60.69      266.41        149.88    40.41    0.64       0.33    0.005  0.052 
           RFX2   193    0.17        7.54          1.57     1.05    1.70       5.40    0.000  0.000 
           CLTC   190    5.69       68.33         35.35    11.29    0.28       0.43    0.026  0.062 
           CLTB   192    8.57      277.59         89.22    40.40    1.70       4.44    0.000  0.041 
        TMEM159   193    5.30       44.41         16.10     7.41    1.14       1.58    0.000  0.052 
          RRAGA   193   12.46       76.21         32.24    10.33    1.08       2.63    0.000  0.041 
         LRRC61   190    0.60       27.36         10.98     5.31    0.73       0.32    0.000  0.052 
         ADRBK1   193    4.17      205.53         72.83    32.47    1.39       2.72    0.005  0.052 
         ADRBK2   193    0.53       15.56          2.45     1.63    3.25      20.77    0.000  0.000 
          DPEP3   193    0.00        0.56          0.04     0.06    4.52      28.32    0.000  0.000 
       STAMBPL1   193    1.08       30.28         10.44     4.53    1.11       2.26    0.005  0.026 
           NMD3   192    1.05       46.23         16.73     7.99    0.68       0.69    0.000  0.047 
         HEPHL1   193    0.00        3.69          0.16     0.48    5.92      38.23    0.000  0.000 
           HARS   193    9.78       52.19         27.81     6.43    0.57       0.76    0.005  0.036 
           TNK1   193    0.79       10.32          4.81     1.83    0.36      -0.23    0.021  0.041 
          RRAGB   193    0.51        8.96          3.19     1.56    1.12       1.67    0.000  0.047 
           YDJC   193    3.26       75.35         29.00    11.99    0.86       1.07    0.005  0.041 
         ZNF829   193    0.29        8.53          0.76     0.64    9.33     109.56    0.000  0.000 
         USP27X   193    0.21        3.67          1.14     0.59    1.08       1.89    0.000  0.000 
         PCOLCE   193    3.40      102.74         28.31    19.28    1.46       2.26    0.000  0.057 
          GPR50   193    0.00        1.12          0.01     0.08   12.26     159.09    0.000  0.000 
          PRSS3   192    7.23      241.35        104.68    48.46    0.45      -0.31    0.005  0.041 
          EPM2A   193    0.19        2.19          0.85     0.38    1.01       1.42    0.000  0.000 
          ISCA1   192    1.62       28.68         10.64     4.87    0.67       0.93    0.000  0.041 
         RNF103   193    1.86       30.76         10.59     4.67    0.99       2.14    0.000  0.036 
          ISCA2   193    3.56       31.92         13.44     5.42    0.75       0.92    0.000  0.031 
        FAM118A   192    1.64       28.83          6.76     4.19    2.68       9.26    0.000  0.052 
        FAM118B   192    2.45       33.31         11.58     5.32    0.76       1.03    0.000  0.041 
          LMX1A   193    0.00        2.48          0.07     0.20    9.20     103.06    0.000  0.000 
        ZCCHC24   192    0.33       10.69          3.13     1.90    1.04       1.10    0.000  0.041 
          LMX1B   193    0.03        1.72          0.22     0.21    4.79      27.38    0.000  0.000 
          OR6V1   193    0.00        0.07          0.00     0.01    7.07      53.67    0.000  0.000 
           PYGB   193   13.86      583.16        127.19   105.32    1.82       3.94    0.000  0.057 
          RECQL   193    0.54       13.60          4.87     2.28    0.62       1.03    0.000  0.021 
          SRPRB   193   11.46       97.77         37.81    13.59    1.30       3.29    0.000  0.036 
           SHC2   193    0.07       20.99          3.98     4.02    1.98       4.22    0.000  0.057 
         MAP7D3   193    0.23        7.10          1.72     0.99    1.97       6.03    0.000  0.000 
          ETV3L   193    0.00        0.22          0.06     0.04    0.82       0.59    0.000  0.000 
          H3F3A   193  104.59     1089.84        454.79   188.40    0.71       0.53    0.000  0.041 
           SIK3   193    0.97        6.41          3.57     1.10    0.06      -0.43    0.016  0.021 
           PHC2   193   10.38       70.64         29.02     8.59    1.17       3.63    0.010  0.031 
         MAP7D1   192    2.33       35.61         14.13     5.43    1.25       2.52    0.005  0.057 
         POU4F3   193    0.00        0.19          0.02     0.04    1.95       4.09    0.000  0.000 
            KCP   193    0.57       13.35          3.15     2.09    2.37       6.91    0.000  0.047 
         PRKRIR   192    1.15       27.22          9.57     4.71    0.45       0.53    0.000  0.036 
          ACTR8   193    1.75        8.82          4.84     1.33    0.18       0.15    0.031  0.021 
         BAIAP3   193    0.05       11.15          1.92     1.41    3.43      15.94    0.000  0.000 
          ACTR6   193    0.89       28.02          7.76     4.25    1.29       3.48    0.000  0.031 
          ACTR5   192    1.77       12.61          5.37     1.89    0.99       1.16    0.000  0.041 
         CD300E   193    0.00        2.24          0.20     0.30    3.14      13.47    0.000  0.000 
          ACTR3   193   15.43      140.91         74.48    25.04    0.19      -0.00    0.021  0.036 
          ACTR2   193    6.03      108.29         52.15    22.48   -0.04      -0.31    0.010  0.026 
          PAQR9   193    0.00        1.22          0.01     0.09   12.11     156.04    0.000  0.000 
          FOXP2   193    0.00        3.03          0.48     0.59    2.02       4.01    0.000  0.000 
            YY1   193    5.30       36.31         20.17     5.58    0.24      -0.23    0.010  0.026 
           VAX2   193    0.00        2.36          0.15     0.32    4.36      21.25    0.000  0.000 
          SPNS1   193    8.81      160.33         36.82    22.21    2.80      10.66    0.000  0.047 
         RECQL4   192    0.25       36.77          9.77     6.10    1.68       3.99    0.000  0.041 
          KRT84   193    0.00        1.70          0.03     0.14    9.98     108.36    0.000  0.000 
           GGT5   193    0.26       25.44          4.94     3.52    2.34       8.83    0.000  0.026 
        WBSCR28   193    0.00        3.00          0.29     0.36    3.60      19.39    0.000  0.000 
         LMBRD1   193    2.08       69.67         18.02    10.26    1.21       3.44    0.000  0.031 
          GNRHR   193    0.00        0.07          0.01     0.01    2.25       6.45    0.000  0.000 
         LYSMD2   192    0.72       16.82          5.77     3.37    1.04       1.06    0.000  0.047 
          PDE3B   193    0.43        7.17          2.51     1.32    0.80       0.60    0.000  0.000 
        SPINK13   193    0.00        0.44          0.02     0.06    3.72      16.71    0.000  0.000 
         ZNF524   192    0.28       45.66         19.90     8.14    0.58       0.27    0.005  0.047 
            NDP   193    0.00       22.85          0.50     1.80   10.43     123.35    0.000  0.000 
