         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          SEPT3    17    0.13        3.57          1.40     1.18    0.68      -1.04    0.000  0.000 
       HSP90AB1    17  142.34      584.26        248.10   111.60    2.00       3.35    0.000  0.059 
         PTP4A1    15    5.25       22.52         14.33     5.73   -0.15      -1.02    0.000  0.118 
           UBR5    17    2.50       11.29          6.13     2.35    0.89       0.08    0.000  0.059 
         PTP4A3    15    3.07       11.42          6.58     3.06    0.37      -1.39    0.000  0.118 
         PTP4A2    17    7.92       43.80         27.05    12.26   -0.16      -1.39    0.000  0.000 
          VIPR2    17    0.26        1.53          0.62     0.32    1.41       2.03    0.000  0.000 
          NUCB2    16    9.22       39.50         23.15     9.00    0.53      -0.74    0.000  0.059 
         TRIM72    17    0.06        0.75          0.25     0.20    1.52       1.17    0.000  0.000 
        ZSCAN21    16    2.22        7.50          5.13     1.55   -0.20      -0.79    0.000  0.059 
        ZSCAN22    17    1.13        5.61          2.40     1.07    1.60       2.95    0.000  0.000 
        ZSCAN23    17    0.05        2.70          0.97     0.88    0.69      -0.88    0.000  0.000 
         STRADB    17    3.71       30.33         14.33     7.60    0.94       0.12    0.000  0.118 
           GPR3    17    0.02        0.51          0.18     0.14    0.97       0.04    0.000  0.000 
          TDRD9    17    0.01        8.74          1.56     2.44    1.99       2.96    0.000  0.000 
           CD28    17    0.21        2.24          0.77     0.59    1.35       0.93    0.000  0.000 
          SUZ12    17    3.84       11.52          7.23     2.23    0.33      -0.88    0.000  0.000 
          MRPS9    17   12.30       20.33         15.90     2.67    0.24      -1.21    0.000  0.000 
          MRPS7    16   17.00       54.03         32.00    10.27    0.64      -0.17    0.000  0.118 
           CD22    17    0.11        8.05          2.29     1.86    1.85       3.52    0.000  0.000 
          MRPS5    17   17.40       32.55         24.85     4.41    0.34      -0.86    0.000  0.000 
          IFI35    14    9.00       22.95         16.11     3.81   -0.04      -0.52    0.000  0.176 
           CD27    16    0.75        3.98          2.13     1.02    0.58      -0.89    0.000  0.000 
           GPR1    17    0.44        1.17          0.72     0.21    0.80       0.07    0.000  0.000 
          IFI30    15    1.66       68.61         30.78    20.47    0.70      -0.71    0.000  0.118 
           CD24    17  269.85     2401.80       1298.82   567.47    0.10      -0.29    0.000  0.000 
         PLA2R1    17    0.33       15.74          2.26     3.60    3.33      10.06    0.000  0.000 
          ABHD8    16    2.37        6.88          4.71     1.38    0.03      -0.98    0.000  0.059 
          MYLIP    17    1.87       16.58         10.52     4.43   -0.31      -1.02    0.000  0.000 
          OTUD1    17    1.28       10.47          6.98     2.63   -0.35      -0.65    0.059  0.000 
          ABHD2    17    2.55       27.15         11.53     8.75    0.85      -0.80    0.000  0.000 
          ABHD3    17    2.25       10.64          6.91     2.51   -0.14      -1.02    0.000  0.000 
          ABHD1    17    1.49        8.26          3.82     1.95    1.10       0.19    0.000  0.059 
          ABHD6    17    1.55       26.19         11.88     6.56    0.41      -0.29    0.000  0.059 
          PA2G4    16   26.97       47.67         37.88     6.80   -0.31      -1.14    0.000  0.059 
          ABHD4    16    6.35       24.05         17.00     4.87   -0.40      -0.42    0.059  0.059 
          ABHD5    15    1.97        6.05          4.25     1.33   -0.07      -1.29    0.000  0.118 
           TWF1    17   18.55       45.47         29.95     9.65    0.35      -1.39    0.000  0.000 
        NKIRAS2    17   10.70       27.51         20.21     5.06   -0.46      -0.94    0.000  0.000 
        NKIRAS1    17    2.35        7.23          4.20     1.48    0.72      -0.67    0.000  0.059 
          HEMK1    17    1.72        8.62          5.15     1.86    0.36      -0.37    0.000  0.000 
         MBTPS2    17    1.68       11.27          5.32     2.98    0.63      -0.55    0.000  0.000 
          WDR43    17    3.03       17.14          7.43     3.41    1.23       2.02    0.000  0.059 
         TRIM45    17    1.18        6.52          4.78     1.38   -1.09       0.86    0.059  0.000 
         MBTPS1    17   11.93       57.36         27.96    14.24    1.10      -0.18    0.000  0.059 
         EIF4G3    17    4.85       27.80          9.93     5.68    1.97       3.75    0.000  0.059 
         EIF4G2    17   57.42      241.41        137.95    62.71    0.17      -1.31    0.000  0.000 
         EIF4G1    17   13.75       68.23         35.80    16.77    0.24      -1.00    0.000  0.000 
         SERHL2    14    1.61        3.86          3.00     0.74   -0.61      -0.62    0.000  0.118 
          WDR59    16   12.64       30.55         20.47     4.70    0.39      -0.05    0.000  0.118 
           FAT3    17    0.08        3.71          0.59     1.02    2.44       4.27    0.000  0.000 
           FAT2    17    0.02        3.30          0.50     0.89    2.42       4.49    0.000  0.000 
           FAT1    17   51.94      271.81        138.62    66.12    0.71      -0.38    0.000  0.059 
           GRB2    17   32.39       75.43         49.56    13.33    0.64      -0.77    0.000  0.000 
          ULBP2    17    0.13        4.30          0.92     0.97    2.67       7.02    0.000  0.000 
          ULBP3    16    2.21       12.31          7.23     3.51   -0.02      -1.38    0.000  0.059 
           GRB7    16    7.57       34.35         21.34     7.65    0.16      -0.43    0.000  0.059 
           FAT4    17    0.16        2.53          1.10     0.76    0.54      -0.91    0.000  0.000 
           PSG6    17    0.00        0.29          0.03     0.07    3.49      10.83    0.000  0.000 
           PSG7    17    0.00        0.02          0.00     0.01    1.00      -0.84    0.000  0.000 
           PSG4    17    0.00        2.94          0.26     0.71    3.48      10.69    0.000  0.000 
           PSG5    17    0.00        0.12          0.02     0.03    2.59       6.28    0.000  0.000 
           PSG2    17    0.00        0.03          0.00     0.01    2.73       6.78    0.000  0.000 
           PSG3    17    0.00        0.18          0.04     0.06    1.64       0.80    0.000  0.000 
           PSG1    17    0.00        0.68          0.07     0.17    2.96       7.68    0.000  0.000 
          HOXC9    17    0.89        7.52          4.34     1.93   -0.15      -0.57    0.000  0.000 
          HOXC8    17    0.42        4.85          2.91     1.45   -0.57      -0.76    0.000  0.000 
         PPP2CB    16   17.74       64.09         43.18    14.93   -0.18      -1.23    0.000  0.059 
          HOXC5    17    0.05        2.60          1.34     0.82   -0.04      -1.01    0.000  0.000 
          HOXC4    17    0.24       12.24          6.86     3.64   -0.31      -0.68    0.000  0.000 
          HOXC6    16    0.57        9.04          4.99     2.51   -0.22      -0.98    0.000  0.059 
          CD151    17   32.99      313.47        194.02    69.91   -0.35       0.16    0.059  0.000 
          SSU72    16   21.42       58.18         38.18    11.07    0.25      -1.02    0.000  0.059 
           HCST    13    0.34        5.83          3.22     1.92   -0.03      -1.55    0.000  0.235 
           SRPX    17    0.06        3.52          0.81     0.95    1.64       1.89    0.000  0.000 
        FAM200A    16    2.08        7.03          4.41     1.32    0.30      -0.43    0.000  0.059 
        FAM200B    17    3.68       10.87          7.36     2.18    0.03      -1.26    0.000  0.000 
          OR4F6    17    0.00        0.01          0.00     0.00    2.62       5.26    0.000  0.000 
          UROC1    17    0.00        0.07          0.02     0.02    1.49       1.18    0.000  0.000 
          OR4F4    17    0.00        0.03          0.00     0.01    2.23       4.03    0.000  0.000 
          OR4F5    17    0.00        0.02          0.00     0.01    3.23       9.17    0.000  0.000 
       SLC25A32    15    2.55        7.01          5.09     1.20   -0.56      -0.34    0.059  0.118 
           CCNF    17    0.37        5.67          1.06     1.23    3.34      10.10    0.000  0.000 
          HTRA1    16    6.84       50.11         25.52    12.22    0.48      -0.37    0.000  0.118 
           LSM4    17   25.19      112.29         51.58    23.61    1.38       1.06    0.000  0.059 
        COL27A1    16    1.41       26.25         11.24     8.56    0.57      -1.05    0.000  0.059 
          RBMX2    16    4.70       16.85          9.93     3.27    0.43      -0.26    0.000  0.118 
        ZSCAN5B    17    0.00        0.13          0.03     0.03    2.25       4.72    0.000  0.000 
           LSM6    17    2.02       11.35          5.57     2.95    0.61      -0.92    0.000  0.000 
        NEURL1B    17    0.28        2.90          1.19     0.78    0.66      -0.47    0.000  0.000 
           LSM7    16   14.47       49.37         27.56    11.51    0.57      -1.04    0.000  0.059 
         PTPN23    17    3.66       14.97         10.86     3.69   -0.75      -0.74    0.000  0.000 
         GATSL1    17    0.08        3.22          0.74     0.74    2.33       5.57    0.000  0.000 
         POLR2D    16    2.21        9.10          5.72     2.21   -0.11      -1.36    0.000  0.059 
         GATSL3    16    1.29        3.94          2.92     0.65   -1.13       1.19    0.000  0.000 
         GATSL2    17    0.17        3.64          0.90     0.84    2.21       4.64    0.000  0.000 
         POLR2A    16   13.28       63.18         35.03    17.09    0.41      -1.17    0.000  0.059 
          MFSD7    16    0.45        8.47          4.56     2.41   -0.21      -0.96    0.000  0.059 
         POLR2C    15   26.97       54.17         39.53     7.85    0.19      -0.62    0.000  0.118 
         POLR2B    17    8.40       28.85         17.74     6.03    0.14      -1.05    0.000  0.000 
         POLR2L    17   14.14      127.26         51.14    34.40    1.18       0.12    0.000  0.059 
         AKR7A2    17    7.28       66.40         28.17    15.69    1.26       1.02    0.000  0.118 
         AKR7A3    16    0.44       37.03         12.16    12.70    0.71      -1.00    0.000  0.059 
         POLR2I    16    9.48       36.83         18.65     8.81    1.16       0.01    0.000  0.118 
           F11R    15   17.61       34.01         23.07     5.62    1.04      -0.37    0.000  0.118 
         POLR2J    17   18.46      102.51         46.12    28.40    0.87      -0.64    0.000  0.000 
           TLK1    16    5.04       11.95          8.98     1.94   -0.43      -0.66    0.059  0.059 
          SERHL    17    1.36        8.08          2.97     1.75    1.66       2.29    0.000  0.000 
         FAM47C    17    0.00        0.00          0.00     0.00    1.46       0.45    0.000  0.000 
           CCNH    17    6.73       16.25         11.30     3.21    0.11      -1.33    0.000  0.000 
         FAM47A    17    0.00        0.02          0.00     0.00    3.28       9.65    0.000  0.000 
          USP53    15    2.84        6.57          4.77     1.34    0.00      -1.39    0.000  0.118 
         FAM47E    17    0.34        4.91          2.34     1.13    0.56       0.25    0.000  0.000 
           CCNI    14   22.02       91.94         64.42    25.79   -0.45      -1.41    0.000  0.118 
          GTF3A    17   19.86      132.33         59.57    35.13    1.10      -0.04    0.000  0.118 
           CCNJ    17    0.77        4.76          2.13     1.00    1.08       0.99    0.000  0.000 
          BATF2    15    1.10        3.88          2.37     0.96    0.28      -1.39    0.000  0.000 
          ASCC2    16    5.40       15.92         12.45     2.70   -1.13       1.11    0.059  0.059 
          ASCC1    17    4.65       18.40          9.89     4.04    0.46      -0.51    0.000  0.059 
           CCNK    17    7.43       20.07         12.25     3.77    0.79      -0.19    0.000  0.118 
         SLFN13    16    0.97       10.88          6.50     2.89   -0.26      -0.95    0.000  0.059 
           DDA1    14    5.01        7.85          6.63     0.93   -0.47      -1.04    0.000  0.176 
         RASSF9    17    0.02        0.46          0.15     0.12    1.33       1.37    0.000  0.000 
           GAMT    15    3.70       52.04         24.16    17.19    0.43      -1.14    0.000  0.118 
           VBP1    14    3.80       16.58         10.80     4.65   -0.12      -1.47    0.000  0.176 
       CCDC109B    16    0.48       13.42          7.33     3.92    0.14      -1.12    0.000  0.059 
        FAM120B    15    4.36       13.48          8.22     3.33    0.38      -1.37    0.000  0.118 
        FAM120C    17    0.61        4.66          1.66     1.03    1.52       2.21    0.000  0.000 
        FAM120A    17   28.38       64.44         45.29    12.71    0.24      -1.41    0.000  0.000 
         MAPK14    17    5.37       20.49         11.78     4.44    0.42      -0.76    0.000  0.000 
         MAPK15    15    1.43       24.35         10.01     7.26    0.71      -0.63    0.000  0.118 
          PEA15    16   19.91       53.61         35.41     9.93    0.50      -0.81    0.000  0.059 
         MAPK10    15    1.33        9.46          6.80     2.03   -1.32       1.59    0.059  0.118 
         MAPK11    17    1.05        7.08          2.79     1.71    1.09       0.47    0.000  0.000 
         MAPK12    15    1.22        5.28          2.81     1.33    0.39      -1.10    0.000  0.000 
         MAPK13    15    1.97       15.59          9.15     4.09   -0.13      -0.62    0.000  0.118 
         OR4F21    17    0.00        0.30          0.05     0.08    2.18       4.13    0.000  0.000 
         TCEB3C    17    0.00        0.10          0.03     0.03    1.05      -0.18    0.000  0.000 
           HPGD    15    0.29        5.52          1.97     2.00    0.96      -0.87    0.000  0.000 
           FZD1    17    4.30      102.44         45.67    30.13    0.57      -0.93    0.000  0.000 
           FZD2    17    0.07        6.55          2.15     1.56    1.22       1.86    0.000  0.000 
           FZD3    17    0.30        2.30          1.02     0.53    0.89       0.22    0.000  0.000 
           FZD4    16    3.70       35.51         18.26     9.82    0.04      -1.12    0.000  0.059 
           FZD5    16    0.56        6.20          2.82     1.70    0.60      -0.47    0.000  0.000 
           FZD6    17    2.79       13.15          8.33     2.88   -0.07      -0.67    0.000  0.000 
           FZD7    17    0.21        3.30          1.51     0.91    0.48      -0.65    0.000  0.000 
         CACNB3    17    1.96       17.27         10.34     5.13   -0.16      -1.23    0.000  0.000 
         CACNB2    17    0.59        6.64          3.34     2.02    0.13      -1.40    0.000  0.000 
         CACNB1    17    0.76        6.42          2.71     1.60    0.64      -0.35    0.000  0.000 
         CYP2B6    17    0.13        1.11          0.30     0.22    2.92       8.12    0.000  0.000 
         CACNB4    17    0.16        1.22          0.41     0.25    2.16       4.74    0.000  0.000 
         RASSF1    15    3.23        8.85          6.53     2.03   -0.41      -1.30    0.000  0.059 
         SPAG16    16    4.54       13.32          8.44     2.90    0.37      -1.12    0.000  0.059 
         OR10W1    17    0.00        0.06          0.00     0.01    3.69      11.74    0.000  0.000 
          TBRG1    17    5.69       16.99         11.79     3.48   -0.19      -1.25    0.000  0.000 
         DHCR24    15   10.50       30.42         20.52     6.44   -0.00      -1.14    0.000  0.118 
         PTPMT1    16    3.72       13.74          9.11     2.62   -0.26      -0.46    0.059  0.059 
          ASH1L    15    1.75        6.97          3.98     1.76    0.33      -1.30    0.000  0.118 
         RASSF2    15    0.85        5.78          3.01     1.74    0.33      -1.41    0.000  0.118 
       HIST1H1T    17    0.00        0.24          0.03     0.06    2.88       7.27    0.000  0.000 
         RASSF5    15    0.48        5.97          3.10     1.85    0.25      -1.34    0.000  0.118 
         DCBLD1    17    0.84        6.30          2.22     1.27    1.88       4.26    0.000  0.000 
         ATP12A    17    0.00        0.20          0.03     0.05    2.45       4.62    0.000  0.000 
          CTRB2    17    0.00        0.31          0.05     0.08    2.37       5.33    0.000  0.000 
          OR8B3    17    0.00        0.16          0.03     0.06    1.32      -0.04    0.000  0.000 
           AMFR    16   15.35       64.74         34.29    13.84    0.95       0.14    0.000  0.118 
           USO1    17    8.00       34.27         19.12     7.74    0.34      -0.61    0.000  0.000 
          PLCD3    15    2.62       47.74         23.97    12.04    0.10      -0.35    0.000  0.118 
          OR8B4    17    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          PLCD1    17    1.08       15.78          7.92     4.24    0.25      -0.90    0.000  0.000 
       HIST1H1D    17    0.00        0.89          0.10     0.21    3.30       9.82    0.000  0.000 
       HIST1H1E    17    0.00        0.76          0.16     0.20    1.92       3.25    0.000  0.000 
           NCR2    17    0.00        0.08          0.01     0.02    2.18       3.18    0.000  0.000 
         RASSF6    16    0.53        6.24          3.33     1.84    0.32      -1.29    0.000  0.059 
       HIST1H1A    17    0.00        0.03          0.01     0.01    1.25      -0.14    0.000  0.000 
       HIST1H1B    17    0.00        0.04          0.01     0.01    1.88       2.51    0.000  0.000 
       HIST1H1C    17    5.96       45.23         19.60    14.75    0.69      -1.14    0.000  0.000 
         ZNF599    17    1.08        4.57          2.11     0.89    1.18       1.43    0.000  0.000 
         ANKZF1    17    7.18       32.03         21.15     6.15   -0.47       0.32    0.059  0.000 
          ITFG3    17   24.36       88.66         52.29    20.26    0.45      -0.90    0.000  0.000 
       B3GALNT2    17    3.35       12.99          7.05     2.64    0.80      -0.07    0.000  0.059 
       B3GALNT1    15    2.57       13.60          7.74     3.49    0.09      -1.16    0.000  0.118 
          TTC14    17    5.07       29.02         16.11     7.77    0.44      -1.18    0.000  0.000 
          TACC1    15    3.38       12.56          7.55     3.11    0.44      -0.96    0.000  0.118 
          TACC2    17    3.00       21.84          9.59     5.12    0.88       0.02    0.000  0.059 
          TACC3    16    1.66        8.67          3.73     2.03    1.45       1.18    0.000  0.176 
           JDP2    17    0.39        3.07          1.51     0.77    0.27      -0.99    0.000  0.000 
          PICK1    16    3.09       12.16          8.23     2.32   -0.45      -0.12    0.059  0.059 
           VMO1    17    0.06        5.20          1.57     1.45    1.42       0.97    0.000  0.000 
         SLC1A2    17    0.06        0.45          0.20     0.11    0.83      -0.23    0.000  0.000 
           NHP2    17   24.97      112.86         57.88    26.01    0.83      -0.49    0.000  0.059 
          MRTO4    16    6.12       14.56          9.50     2.81    0.80      -0.83    0.000  0.059 
         KIF20B    17    0.46        3.59          1.78     0.98    0.65      -0.55    0.000  0.000 
        TMEM233    17    0.02        0.98          0.26     0.26    1.61       1.72    0.000  0.000 
         KIF20A    17    0.11        7.38          1.09     2.01    2.48       4.56    0.000  0.000 
          MKI67    17    0.07        6.41          0.93     1.51    3.06       8.62    0.000  0.000 
         MAP6D1    17    0.29        1.28          0.69     0.26    0.44      -0.04    0.000  0.000 
           GNMT    17    0.07        0.82          0.27     0.19    1.44       1.58    0.000  0.000 
           LPXN    16    2.76       15.58          9.31     3.95    0.28      -0.95    0.000  0.059 
           TOX2    17    0.02        8.85          0.75     2.09    3.72      11.94    0.000  0.000 
            MCC    17    0.24       10.76          2.29     2.73    2.06       3.60    0.000  0.000 
          CAB39    15    8.28       25.06         17.21     5.20    0.22      -0.99    0.000  0.118 
         CKMT1A    16    0.29       12.02          6.31     3.91   -0.12      -1.29    0.000  0.059 
         CKMT1B    17    0.26       23.33         11.60     7.53   -0.03      -1.19    0.000  0.000 
         NOTCH1    15    1.38        5.52          3.12     1.38    0.42      -1.21    0.000  0.118 
          RPL3L    17    0.00        0.84          0.11     0.20    3.27       9.64    0.000  0.000 
         ANKHD1    17   12.14       33.71         23.56     6.07    0.12      -0.75    0.000  0.000 
          GNAT3    17    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        BCL2L15    17    0.89        3.99          1.92     0.80    1.30       0.99    0.000  0.000 
        BCL2L14    17    0.00        1.39          0.13     0.33    3.65      11.60    0.000  0.000 
          TTC16    17    0.02        1.20          0.38     0.30    1.24       1.42    0.000  0.000 
        BCL2L11    16    0.79       13.95          5.72     3.75    0.81      -0.17    0.000  0.118 
        BCL2L10    17    0.10        1.89          0.56     0.45    1.54       2.28    0.000  0.000 
        BCL2L13    17   10.05       29.04         16.84     5.55    0.82       0.03    0.000  0.059 
        BCL2L12    17    1.72        5.84          3.69     1.09    0.40       0.02    0.000  0.000 
          ESCO2    17    0.22        2.50          0.72     0.70    1.82       1.88    0.000  0.000 
          ESCO1    17    1.67        7.20          3.82     1.79    0.70      -0.64    0.000  0.000 
          NUP43    17    7.22       19.56         15.94     3.35   -1.06       0.69    0.059  0.000 
           CTU2    17    2.93        6.70          4.86     1.13    0.13      -1.02    0.000  0.000 
          OR6K3    17    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
           CTU1    17    0.28        1.70          0.76     0.33    1.29       2.30    0.000  0.000 
          IL1R1    15    4.53       18.75         10.04     4.35    0.62      -0.49    0.000  0.176 
          OR6K2    17    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
           SCEL    17    0.00       21.66          6.25     7.31    0.91      -0.63    0.000  0.059 
           MSX1    17    0.07        6.53          1.28     1.96    1.99       2.49    0.000  0.000 
           MSX2    17    0.07        9.92          1.07     2.39    3.29       9.56    0.000  0.000 
          ADRM1    17   26.99       65.32         42.05    10.69    0.59      -0.33    0.000  0.059 
         FAM27L    17    0.00        0.10          0.02     0.03    1.79       1.83    0.000  0.000 
         ZNF558    16    2.09       11.40          7.01     2.43   -0.04      -0.48    0.059  0.059 
        HSD11B1    17    0.00        2.09          0.40     0.52    2.21       4.81    0.000  0.000 
           RPL3    15  460.50     1309.91        842.06   280.04    0.24      -1.16    0.000  0.118 
           CHD1    17    3.67       14.13          7.97     3.10    0.60      -0.44    0.000  0.000 
         OR2AT4    17    0.00        0.59          0.05     0.14    3.60      11.34    0.000  0.000 
        DEFB129    17    0.00        0.03          0.00     0.01    3.75      12.06    0.000  0.000 
         GTF2H3    17    1.11       10.55          5.57     3.01    0.22      -1.31    0.000  0.000 
         GTF2H2    17    3.59        9.37          6.61     1.60    0.02      -0.60    0.000  0.000 
         GTF2H1    15    4.21        9.49          6.65     1.99    0.06      -1.70    0.000  0.118 
           NCDN    17    2.68       10.52          5.94     1.92    0.77       0.58    0.000  0.059 
         GTF2H5    16    2.26        6.70          4.14     1.52    0.31      -1.43    0.000  0.059 
         GTF2H4    17    5.58       21.04         12.38     4.23    0.51      -0.06    0.000  0.059 
        MAPKAP1    17   12.19       27.53         19.86     5.01   -0.14      -1.33    0.000  0.000 
         CACNG1    17    0.00        0.16          0.01     0.04    3.46      10.58    0.000  0.000 
        ALDH1B1    17    3.08       13.56          7.92     3.71    0.32      -1.27    0.000  0.000 
           VCX2    17    0.00        0.07          0.02     0.02    1.43       1.79    0.000  0.000 
         CACNG2    17    0.00        0.04          0.01     0.02    0.93      -0.71    0.000  0.000 
        COX7A2L    15   29.93       61.23         40.72     9.74    0.91      -0.37    0.000  0.176 
           DBX2    17    0.00        0.07          0.01     0.02    3.58      11.26    0.000  0.000 
          PCDH9    17    0.01        0.24          0.06     0.06    1.91       2.84    0.000  0.000 
           DBX1    17    0.00        0.01          0.00     0.00    3.75      12.06    0.000  0.000 
        RPL26L1    15   16.10       47.08         24.86     8.97    1.59       1.40    0.000  0.235 
          RPL38    17  270.48     1069.71        606.99   283.31    0.51      -1.33    0.000  0.000 
          RPL39    17  280.73     1776.46        761.54   525.07    0.99      -0.61    0.000  0.000 
          RPL36    17  127.27      805.52        387.69   225.31    0.68      -0.86    0.000  0.000 
          RPL32    17  138.50      556.70        271.74   117.75    0.97       0.15    0.000  0.059 
          RPL30    17  207.92      727.07        402.63   155.24    0.69      -0.53    0.000  0.059 
         CACNG5    17    0.00        0.44          0.06     0.12    2.27       4.58    0.000  0.000 
         TARBP2    16    7.51       25.69         15.35     5.50    0.23      -0.84    0.000  0.059 
         TARBP1    16    2.30        6.89          4.63     1.31   -0.03      -0.71    0.000  0.059 
          ZNF22    17    5.92       17.17         10.91     3.16    0.33      -0.47    0.000  0.000 
        DEFB121    17    0.00        0.32          0.02     0.08    3.75      12.06    0.000  0.000 
          TSHZ1    16    3.20       10.39          5.93     2.57    0.75      -1.07    0.000  0.059 
           ATF5    17    2.78       16.11          8.32     4.07    0.70      -0.53    0.000  0.000 
           ATF4    17   40.36      155.35         89.32    35.71    0.25      -1.12    0.000  0.000 
           ATF7    17    5.92       27.57         13.20     6.11    1.01       0.15    0.000  0.059 
           ATF6    17    4.25       19.64         10.65     5.11    0.22      -1.32    0.000  0.000 
           ATF1    17    2.86        9.43          5.58     2.12    0.55      -0.74    0.000  0.000 
           ATF3    14    0.38       14.42          5.85     4.65    0.48      -1.07    0.000  0.176 
           ATF2    17    1.38       21.18          8.48     6.21    0.87      -0.41    0.000  0.059 
        SMARCC2    17   10.74       39.00         25.47     8.63   -0.34      -0.88    0.000  0.000 
        SMARCC1    15    5.96       25.32         13.42     6.44    0.47      -1.05    0.000  0.118 
         PPAP2C    17    0.04       66.25         19.55    19.53    1.29       0.85    0.000  0.118 
         PPAP2A    16    5.33       47.15         19.02    11.51    1.40       1.17    0.000  0.176 
          BUB1B    17    0.08        5.18          0.94     1.27    2.51       5.58    0.000  0.000 
          SUMO1    15   28.10       63.65         47.34    11.27    0.03      -1.20    0.000  0.118 
           INVS    17    1.12        5.58          2.83     1.18    0.61      -0.21    0.000  0.000 
        CTTNBP2    15    0.12       15.36          5.50     4.52    1.09      -0.11    0.000  0.176 
          SUMO2    17   89.19      232.11        153.01    49.22    0.43      -1.25    0.000  0.000 
          PSPC1    17    7.28       20.95         11.19     3.36    1.58       2.30    0.000  0.059 
          SUMO4    17    0.00        0.70          0.18     0.16    2.18       4.95    0.000  0.000 
          TMCO6    17    2.81       10.82          6.41     2.01    0.46      -0.08    0.000  0.059 
        NUP210L    17    0.00        0.25          0.03     0.06    3.26       9.67    0.000  0.000 
         ANKIB1    16    8.21       32.13         19.48     7.80    0.30      -1.19    0.000  0.059 
           HSF5    17    0.00        0.09          0.02     0.02    2.54       5.91    0.000  0.000 
          TTC12    17    2.48        9.94          5.63     2.34    0.51      -0.80    0.000  0.000 
           HSF4    16    0.73       15.13          7.59     4.71    0.12      -1.34    0.000  0.059 
          EEF2K    15    2.96        7.36          5.44     1.14   -0.63       0.25    0.059  0.118 
           LHX1    17    0.00       37.18          2.44     8.98    3.71      11.87    0.000  0.000 
           LHX2    17    0.00        0.19          0.03     0.05    3.06       8.80    0.000  0.000 
           LHX3    17    0.00        0.00          0.00     0.00    1.29      -0.28    0.000  0.000 
        BLOC1S3    17    2.96        6.36          4.39     0.88    0.71      -0.06    0.000  0.059 
        BLOC1S2    16    3.35       18.73         11.76     4.60    0.04      -0.98    0.000  0.059 
        BLOC1S1    16   17.60       98.96         42.25    25.64    1.06      -0.18    0.000  0.118 
           LHX8    17    0.00        0.49          0.04     0.12    3.48      10.63    0.000  0.000 
           LHX9    17    0.00        1.35          0.14     0.33    3.23       9.46    0.000  0.000 
          SIVA1    16   12.40       40.33         24.94     8.33    0.46      -0.97    0.000  0.059 
           MIB1    17    1.29        8.91          4.16     2.42    0.82      -0.76    0.000  0.000 
           MIB2    17    2.20       10.14          6.01     2.33   -0.27      -0.76    0.000  0.000 
          TOR3A    16    6.53       23.30         14.76     5.35    0.20      -1.07    0.000  0.059 
         OR52H1    17    0.00        0.06          0.01     0.02    1.55       0.85    0.000  0.000 
        B3GALTL    17    0.89        6.31          3.04     1.56    0.47      -0.46    0.000  0.059 
        B3GALT4    17    0.08        7.27          2.89     2.59    0.29      -1.37    0.000  0.000 
        B3GALT5    17    0.10        4.41          1.23     1.25    1.30       0.56    0.000  0.000 
        B3GALT6    17    2.27        7.46          4.46     1.37    0.59      -0.06    0.000  0.059 
       LEPROTL1    14   13.00       26.25         21.38     4.44   -0.68      -0.66    0.000  0.118 
        CTNNAL1    13    1.91        8.39          5.33     1.73   -0.02      -0.10    0.000  0.235 
        B3GALT1    17    0.00        0.24          0.05     0.07    1.47       1.01    0.000  0.000 
        B3GALT2    17    0.00        0.32          0.11     0.09    1.07       0.46    0.000  0.000 
        SLC38A2    15   12.97       43.91         28.75     9.47    0.12      -1.08    0.000  0.118 
       TMEM184A    14    1.01        4.53          2.69     0.97    0.18      -0.55    0.000  0.000 
          MDFIC    16    5.73       34.11         16.36     8.54    0.93      -0.29    0.000  0.118 
         PTDSS1    17   10.95       29.45         20.69     5.22   -0.37      -0.78    0.000  0.000 
        SLC38A8    17    0.00        0.07          0.02     0.02    1.32       0.61    0.000  0.000 
           STK3    16    2.91        7.97          5.45     1.58    0.13      -1.10    0.000  0.059 
           STK4    17    3.40       10.35          6.67     2.34    0.21      -1.27    0.000  0.000 
          CSF3R    17    0.08       14.56          4.67     4.58    0.97      -0.25    0.000  0.059 
           OCA2    17    0.00        1.34          0.35     0.39    1.49       1.28    0.000  0.000 
         CXCL11    17    0.00        9.80          0.85     2.36    3.50      10.78    0.000  0.000 
         CXCL10    16    0.06        4.02          1.48     1.27    0.51      -0.88    0.000  0.000 
         CXCL13    17    0.03       21.84          1.86     5.29    3.45      10.51    0.000  0.000 
         CXCL12    17    0.88       88.39         20.35    24.56    1.95       2.61    0.000  0.118 
         CXCL14    13    0.04      112.68         51.24    33.55    0.16      -0.75    0.000  0.235 
         CXCL17    17    0.00        0.32          0.06     0.09    2.00       2.74    0.000  0.000 
         CXCL16    17   10.90      117.35         63.90    34.89   -0.13      -1.28    0.000  0.000 
         OR13C4    17    0.00        0.02          0.00     0.01    2.45       4.14    0.000  0.000 
         OR13C5    17    0.00        0.04          0.01     0.01    1.10      -0.01    0.000  0.000 
          UBE4A    17    4.30       16.68         11.01     3.30    0.04      -0.42    0.059  0.000 
