         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
         ZBTB7B    36    5.52       14.84         10.74     2.34   -0.54      -0.28    0.054  0.027 
           MSI2    37    1.48        8.54          3.97     1.52    1.14       1.26    0.000  0.054 
           MSI1    37    0.05        0.81          0.26     0.16    1.44       2.85    0.000  0.000 
          MCCC2    37    8.73       19.57         14.02     2.08   -0.41       1.46    0.054  0.027 
           PCNT    37    0.67        3.63          2.47     0.73   -1.06       0.70    0.000  0.000 
           PCNX    37    2.49        8.97          5.67     1.42   -0.21       0.27    0.054  0.054 
         MRPL39    37    6.85       16.77         10.17     2.31    1.47       1.80    0.000  0.081 
         ZMYND8    37    2.55       11.29          8.13     2.32   -0.78      -0.43    0.027  0.000 
          THBS1    32   12.98      117.71         52.41    28.26    0.68      -0.39    0.000  0.189 
         OR2L13    37    0.00        0.06          0.01     0.01    1.45       1.38    0.000  0.000 
        FAM149A    36    1.16        7.02          3.59     1.29    0.69       0.51    0.000  0.081 
         FAM69B    35    2.13        8.98          5.11     1.81    0.74      -0.17    0.000  0.108 
           RPA4    37    0.00        0.27          0.06     0.06    1.58       3.17    0.000  0.000 
           RPA1    37    8.54       16.39         13.22     1.69   -0.28       0.05    0.027  0.000 
           KLK2    37    0.00        0.26          0.01     0.04    5.63      30.40    0.000  0.000 
           RPA3    37    6.49       20.58         10.18     3.35    1.43       1.75    0.000  0.054 
         ANKFN1    37    0.03        2.35          0.52     0.58    1.80       2.69    0.000  0.000 
          TENC1    37   12.05       77.70         45.65    15.38   -0.07      -0.36    0.054  0.027 
         NDUFS1    37    8.77       14.38         11.41     1.50    0.14      -0.81    0.000  0.000 
         NDUFS2    37   24.40       35.14         29.09     2.74    0.39      -0.67    0.000  0.027 
           KLK3    37    0.00        1.41          0.04     0.23    5.80      31.76    0.000  0.000 
           COQ9    37   10.86       35.03         22.49     4.22   -0.05       2.07    0.054  0.027 
         NDUFS5    35   76.16      158.55        109.82    23.61    0.51      -0.80    0.000  0.081 
         NDUFS6    37   31.24       71.28         47.23     9.27    0.74       0.49    0.000  0.054 
         NDUFS7    37    8.02       17.06         11.31     2.25    0.80      -0.01    0.000  0.054 
            C1S    36   31.96      155.64         81.96    29.30    0.75       0.09    0.000  0.081 
            C1R    36  104.00      372.76        217.56    65.28    0.90       0.49    0.000  0.108 
           COQ7    37    3.93        7.97          5.92     0.96   -0.09      -0.57    0.027  0.027 
           COQ6    37    4.12        8.75          6.55     0.93   -0.26       0.57    0.027  0.027 
           COQ3    37    1.12        4.41          2.48     0.65    0.48       1.09    0.000  0.000 
           COQ2    37    4.72       10.74          6.55     1.54    1.36       1.40    0.000  0.081 
        FAM198A    37    0.41        2.75          1.25     0.67    0.66      -0.69    0.000  0.000 
         OR51F1    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        FAM198B    35    3.49       17.00          7.12     2.94    1.56       2.84    0.000  0.108 
         ZRANB1    37    5.49       11.82          8.18     1.51    0.05      -0.36    0.000  0.027 
           KLK6    37    0.00        0.36          0.05     0.08    2.54       5.65    0.000  0.000 
         ZRANB3    37    0.23        0.59          0.41     0.09   -0.05      -0.72    0.000  0.000 
         ZRANB2    37   10.90       24.77         16.32     3.37    0.60       0.20    0.000  0.054 
          TTC7B    37    3.31       10.85          7.19     1.83    0.11      -0.43    0.027  0.027 
            HBD    37    0.11       14.89          3.04     3.51    1.85       3.18    0.000  0.054 
          ZFP82    37    0.40        1.78          1.14     0.35    0.02      -0.79    0.000  0.000 
        FAM132A    37    0.06        0.57          0.18     0.11    1.58       3.07    0.000  0.000 
        ZFAND2A    37    4.50       22.62         10.02     3.95    1.50       2.59    0.000  0.054 
            HBB    37   59.45     3572.80        977.03   986.54    1.24       0.46    0.000  0.081 
         CHMP2B    37   13.15       24.60         17.44     2.76    0.87       0.15    0.000  0.054 
          MUC20    37    1.26       10.19          3.90     2.08    1.00       0.82    0.000  0.054 
            BOK    37   16.55       41.23         25.84     5.96    0.54      -0.18    0.000  0.027 
          ATP9B    37   10.50       36.14         23.35     5.60   -0.31       0.15    0.054  0.027 
          ATP9A    37    3.19       16.61          9.30     3.01    0.46      -0.04    0.027  0.027 
            HBZ    37    0.00        0.28          0.10     0.08    0.72      -0.38    0.000  0.000 
          LIPT2    37    0.12        1.89          0.95     0.41    0.10      -0.24    0.000  0.000 
            BOC    37    0.70       12.13          2.53     2.06    2.99      10.99    0.000  0.000 
          RREB1    37    1.61        8.07          5.68     1.47   -1.15       1.34    0.081  0.000 
        DENND2C    37    1.20        4.26          1.94     0.54    2.37       7.73    0.000  0.000 
           TPX2    37    0.39        2.59          0.93     0.48    1.65       3.13    0.000  0.000 
        DENND2A    37    2.65       11.74          6.57     2.15    0.13      -0.33    0.000  0.027 
        DENND2D    37    7.22       22.43         12.84     3.63    0.66      -0.18    0.000  0.054 
          GAGE1    37    0.00        0.46          0.02     0.08    4.98      24.45    0.000  0.000 
         OR52J3    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
           PPT2    35    2.79       10.43          5.82     1.74    0.41       0.43    0.000  0.108 
          GAGE4    37    0.00        0.59          0.03     0.11    4.33      18.44    0.000  0.000 
         INPP4A    37    2.47        6.38          4.32     1.07    0.11      -0.90    0.000  0.000 
         GPR101    37    0.00        0.02          0.00     0.00    4.20      16.30    0.000  0.000 
           PHC1    37   15.75       26.17         20.43     2.14    0.24      -0.03    0.027  0.027 
           PHC3    37   12.28       38.40         23.69     6.09   -0.00      -0.55    0.000  0.027 
         GPR107    37   10.83       22.82         17.70     2.83   -0.33      -0.03    0.027  0.000 
         GPR108    37   20.21       34.77         27.15     3.25    0.07      -0.35    0.027  0.027 
         MFAP3L    37    0.64        6.61          2.26     1.26    1.35       2.12    0.000  0.000 
         UBE2G2    37   16.65       28.09         24.17     2.54   -0.82       0.48    0.027  0.000 
          STAT3    35   30.89       80.99         61.15    11.61   -0.52       0.27    0.054  0.054 
         UBE2G1    37    7.40       11.68          9.26     0.95    0.16      -0.25    0.000  0.027 
         SCNN1G    37    2.28       20.74          8.02     4.26    1.39       1.39    0.000  0.081 
           SAFB    37    7.27       32.18         23.71     5.94   -1.07       0.92    0.054  0.000 
         GRXCR1    37    0.00        0.04          0.01     0.01    1.51       0.76    0.000  0.000 
         GRXCR2    37    0.00        0.03          0.00     0.01    3.44      10.70    0.000  0.000 
         ZNF366    37    0.19        4.21          1.51     0.88    1.14       1.20    0.000  0.000 
          TMCO1    32   10.96       15.97         13.36     1.26    0.17      -0.39    0.000  0.162 
           PRF1    37    1.65       26.41         11.54     5.97    0.56      -0.39    0.000  0.027 
           MGMT    37    6.90       24.30         14.08     3.74    0.38       0.17    0.000  0.027 
        SLC35E2    74    1.13       18.67          6.93     4.79    0.53      -1.02    0.000  0.014 
           WSB2    36   19.52       38.43         27.50     3.88    0.59       0.63    0.027  0.081 
          TRNP1    37    1.74       14.00          6.64     3.04    0.34      -0.45    0.000  0.027 
          H2AFV    37   73.50      130.11         96.74    11.73    0.22       0.50    0.000  0.027 
          ZUFSP    36    2.26        4.43          3.30     0.51   -0.10      -0.39    0.027  0.054 
          MCCC1    37    8.73       23.88         14.59     3.59    0.70      -0.01    0.000  0.027 
         ZNF335    37    1.53       10.80          6.47     1.91   -0.62       0.60    0.054  0.027 
          H2AFX    37    5.27       16.11          9.64     2.38    0.08       0.23    0.000  0.027 
          H2AFY    35   48.47       81.41         62.55     7.58    0.44      -0.15    0.000  0.081 
          H2AFZ    36   37.58       79.21         48.88     9.15    1.58       2.66    0.000  0.081 
          TMCO2    37    0.00        0.51          0.12     0.12    1.78       3.42    0.000  0.000 
           RNF8    37    1.90        3.63          2.86     0.39   -0.04      -0.03    0.000  0.000 
           RFX5    37    7.68       14.35         11.33     1.66   -0.29      -0.45    0.027  0.000 
           RNF6    37    7.72       13.82         10.28     1.48    0.39      -0.55    0.000  0.027 
           RNF7    37   18.03       42.82         24.10     6.26    2.00       3.19    0.000  0.081 
           RNF4    37   10.94       18.04         15.24     1.64   -0.70       0.74    0.054  0.000 
           RNF5    37   20.58       45.51         27.78     5.93    1.36       1.27    0.000  0.054 
           RNF2    37    3.41        7.38          4.57     0.91    1.45       1.63    0.000  0.081 
            APP    37   94.07      312.57        193.14    52.54   -0.01      -0.45    0.000  0.027 
          H2AFJ    34    6.73       12.40          8.92     1.50    0.44      -0.62    0.000  0.108 
           RYBP    35    7.17       19.51         13.21     3.59    0.09      -0.93    0.000  0.054 
         OTUD6A    37    0.22        0.71          0.42     0.13    0.21      -0.69    0.000  0.000 
         NCAPG2    37    1.20        3.21          1.80     0.36    1.31       4.46    0.000  0.000 
          PSMA4    37   42.29      102.73         58.79    15.15    1.80       2.52    0.000  0.081 
           RFX1    36    1.48        9.53          5.28     1.78    0.08      -0.07    0.027  0.054 
           SRGN    36   78.20      374.42        193.51    75.44    0.80      -0.20    0.000  0.054 
         LRRC69    37    0.12        0.61          0.30     0.13    0.74      -0.12    0.000  0.000 
           CLTA    37   55.30      106.38         74.85    12.92    0.78       0.12    0.000  0.081 
           RFX2    34    2.08       27.40          9.36     7.37    1.23       0.25    0.000  0.135 
           CLTC    37   25.70       46.14         36.41     4.20   -0.18       0.34    0.054  0.027 
           CLTB    37   27.82       68.07         44.93     9.99    0.60      -0.05    0.000  0.054 
        TMEM159    37    6.47       25.21         14.80     4.26    0.55       0.15    0.000  0.054 
          RRAGA    37   30.54       51.97         40.28     5.56    0.48      -0.28    0.000  0.054 
         LRRC61    36    1.32        8.91          4.61     1.57    0.39       0.53    0.027  0.081 
         ADRBK1    37   15.33       52.13         32.92     8.36    0.14      -0.14    0.027  0.027 
         ADRBK2    35    3.14       11.34          7.70     1.78   -0.60       0.62    0.054  0.081 
          DPEP3    37    0.00        0.25          0.08     0.06    0.99       0.53    0.000  0.000 
       STAMBPL1    37    1.37        4.18          2.57     0.78    0.41      -0.88    0.000  0.000 
           NMD3    34    9.78       17.50         13.02     1.97    0.54       0.10    0.000  0.162 
         HEPHL1    37    0.00        0.09          0.01     0.02    2.86       9.68    0.000  0.000 
           HARS    37   17.83       27.11         21.58     2.04    0.72       0.12    0.000  0.027 
           TNK1    37    1.46        4.53          2.70     0.75    0.52      -0.09    0.000  0.000 
          RRAGB    37    3.50        8.22          5.14     0.99    0.87       1.28    0.000  0.054 
           YDJC    37    2.88        7.76          4.91     1.17    0.11      -0.53    0.000  0.027 
         ZNF829    37    0.73        2.42          1.53     0.43   -0.05      -0.80    0.000  0.000 
         USP27X    37    1.07        6.94          3.00     1.44    0.64      -0.20    0.000  0.027 
         PCOLCE    37   11.68       59.35         28.81    10.95    0.65       0.03    0.000  0.027 
          GPR50    37    0.00        0.04          0.00     0.01    2.78       8.54    0.000  0.000 
          PRSS3    37    0.00        0.71          0.10     0.14    3.16       9.79    0.000  0.000 
          EPM2A    37    1.82        3.44          2.51     0.45    0.36      -0.96    0.000  0.000 
          ISCA1    32    9.46       15.21         12.89     1.74   -0.53      -0.82    0.000  0.135 
         RNF103    37    6.48       12.20          9.02     1.43   -0.03      -0.77    0.000  0.027 
          ISCA2    35    5.00       16.35          9.56     2.26    0.71       1.30    0.027  0.108 
        FAM118A    36    1.69        8.48          3.77     1.60    1.14       0.89    0.000  0.081 
        FAM118B    37    6.29       16.69         10.81     2.28    0.47       0.08    0.000  0.027 
          LMX1A    37    0.00        0.10          0.02     0.03    1.41       1.15    0.000  0.000 
        ZCCHC24    37    4.75       15.15          9.03     2.75    0.30      -0.85    0.000  0.027 
          LMX1B    37    0.25        1.21          0.62     0.19    0.69       0.90    0.000  0.000 
          OR6V1    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
           PYGB    37   19.87       42.18         30.59     5.48   -0.17      -0.34    0.000  0.027 
          RECQL    37    5.47       10.26          7.70     1.25    0.25      -0.56    0.000  0.027 
          SRPRB    37   12.58       31.23         18.46     5.14    1.48       1.11    0.000  0.108 
           SHC2    37    2.08       12.83          5.54     2.50    1.02       0.96    0.000  0.054 
         MAP7D3    37    1.64        4.57          3.13     0.68    0.14      -0.46    0.027  0.027 
          ETV3L    37    0.01        0.13          0.05     0.03    1.19       0.74    0.000  0.000 
          H3F3A    35  265.85      486.63        319.28    50.29    1.86       3.44    0.000  0.108 
           SIK3    37    2.92       13.60          6.89     2.17    0.84       1.45    0.000  0.054 
           PHC2    36   22.10       50.44         30.72     7.75    1.21       0.61    0.000  0.108 
         MAP7D1    36   12.85       51.89         33.68     9.15   -0.23      -0.39    0.054  0.027 
         POU4F3    37    0.00        0.08          0.02     0.02    1.50       3.03    0.000  0.000 
            KCP    37    0.60        1.27          0.85     0.17    0.81      -0.05    0.000  0.000 
         PRKRIR    35    6.99       12.71          9.48     1.35    0.40      -0.32    0.000  0.081 
          ACTR8    37    3.01        5.75          4.18     0.54    0.29       0.98    0.027  0.027 
         BAIAP3    35    0.66       10.43          2.95     2.50    1.62       1.86    0.000  0.000 
          ACTR6    37    5.70       14.37          9.10     2.06    0.99       0.68    0.000  0.081 
          ACTR5    37    1.83        3.41          2.49     0.39    0.12      -0.50    0.000  0.000 
         CD300E    37    0.18        5.15          1.26     1.11    1.79       2.97    0.000  0.000 
          ACTR3    37   39.95       96.08         58.28    13.20    0.94       0.41    0.000  0.054 
          ACTR2    37   44.37       82.12         62.98     9.43    0.22      -0.52    0.000  0.027 
          PAQR9    37    0.00        0.33          0.02     0.06    4.59      20.99    0.000  0.000 
          FOXP2    37    0.43        2.46          1.22     0.48    0.60       0.24    0.000  0.000 
            YY1    37   12.60       19.63         15.74     1.67    0.25      -0.29    0.000  0.027 
           VAX2    37    0.02        1.06          0.23     0.20    2.59       7.89    0.000  0.000 
          SPNS1    37   12.60       37.38         21.69     5.60    1.01       0.64    0.000  0.081 
         RECQL4    37    0.33        1.11          0.60     0.19    0.67      -0.07    0.000  0.000 
          KRT84    37    0.00        0.01          0.00     0.00    2.70       7.19    0.000  0.000 
           GGT5    31    3.47        8.30          6.03     1.36    0.17      -1.13    0.000  0.162 
        WBSCR28    37    0.00        0.66          0.14     0.15    1.31       1.57    0.000  0.000 
         LMBRD1    37   25.06       55.27         36.73     6.52    0.76       1.27    0.000  0.081 
          GNRHR    37    0.00        0.05          0.02     0.01    1.14       0.78    0.000  0.000 
         LYSMD2    37    4.19       16.90          8.71     2.57    1.28       2.26    0.000  0.054 
          PDE3B    37    1.32        6.46          4.08     1.31   -0.13      -0.81    0.027  0.000 
        SPINK13    37    0.00        0.45          0.10     0.11    1.86       2.39    0.000  0.000 
         ZNF524    37    4.36       16.28          9.62     2.43    0.29       0.66    0.027  0.027 
            NDP    37    0.02        0.29          0.09     0.06    1.73       2.63    0.000  0.000 
          HYDIN    36    0.29       28.04          6.64     7.35    1.43       1.16    0.000  0.081 
           CNR1    37    0.37        6.28          2.41     1.26    0.83       1.05    0.000  0.000 
          GNL3L    37    2.14        7.62          5.49     1.32   -0.77       0.29    0.054  0.000 
        POLDIP3    37   16.92       36.47         23.82     4.16    0.61       0.55    0.000  0.027 
        POLDIP2    35   18.08       25.91         21.71     2.04    0.09      -0.68    0.000  0.081 
          GP1BA    37    0.08        1.41          0.31     0.25    2.72       9.07    0.000  0.000 
          RASA1    37    4.74       10.85          8.49     1.71   -0.67      -0.71    0.027  0.000 
       RAPGEFL1    37    0.43        3.14          1.51     0.61    0.46      -0.01    0.000  0.000 
          GTDC1    37    3.34        8.17          5.47     1.14    0.56      -0.21    0.000  0.054 
           TTF1    37    2.31        5.25          3.99     0.77   -0.54      -0.39    0.081  0.000 
       ALDH18A1    37    5.97       13.54          8.38     1.67    1.03       1.05    0.000  0.054 
          RASA3    37    2.58        8.05          5.17     1.41    0.23      -0.77    0.000  0.027 
          TUFT1    37    2.21       12.64          7.53     2.49    0.27      -0.74    0.027  0.027 
       SLC25A10    37    4.29       10.97          7.06     1.57    0.38      -0.13    0.000  0.027 
         ZNF467    37    1.77       11.30          4.45     2.15    1.56       2.16    0.000  0.081 
          TIAF1    37    0.68        3.00          1.71     0.55    0.15      -0.42    0.000  0.000 
           ICOS    37    0.21        5.34          1.38     0.95    2.14       6.21    0.000  0.000 
           HHEX    37    1.43       12.82          5.82     2.44    0.49       0.50    0.000  0.027 
          ACTN2    37    0.21        2.55          0.81     0.46    1.67       3.78    0.000  0.000 
          PTPRU    37    4.28       19.92         11.15     3.36   -0.03       0.03    0.027  0.027 
           SAA2    33    0.06        4.80          1.50     1.41    0.97      -0.41    0.000  0.000 
         H2BFWT    37    0.00        0.09          0.02     0.02    1.34       2.38    0.000  0.000 
          PTPRT    37    0.01        4.69          0.75     1.06    2.31       4.94    0.000  0.000 
           SAA1    33    0.19       14.03          4.44     3.78    1.17       0.22    0.000  0.162 
           ZXDB    37    1.38        4.91          2.40     0.68    1.30       3.22    0.000  0.000 
         ANKS1B    37    0.24        1.68          0.73     0.28    1.02       1.67    0.000  0.000 
         ABI3BP    37   10.51       74.23         32.39    13.39    0.73       0.90    0.000  0.027 
         ANKS1A    37   14.19       60.08         34.52    11.02    0.24      -0.41    0.000  0.027 
           IDUA    37    2.20        8.04          4.42     1.39    0.65       0.00    0.000  0.054 
          OR5V1    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          PTPRR    37    0.04        3.23          0.77     0.62    2.07       5.34    0.000  0.000 
         YTHDF3    37    9.82       16.75         13.10     1.94    0.09      -0.94    0.000  0.000 
           PPOX    36    3.53       11.17          6.03     2.00    0.92       0.14    0.000  0.081 
          SPERT    37    0.00        0.05          0.01     0.01    2.00       5.07    0.000  0.000 
         OR2A25    37    0.00        0.04          0.01     0.01    0.81       0.08    0.000  0.000 
         ACTRT1    37    0.00        0.02          0.00     0.00    3.14       7.99    0.000  0.000 
         ACTRT2    37    0.00        0.03          0.00     0.01    3.22      10.69    0.000  0.000 
          TINF2    36   22.01       42.52         28.38     4.89    0.96       0.90    0.000  0.081 
          GNRH2    37    0.00        0.29          0.03     0.05    3.21      12.22    0.000  0.000 
         NKX3-2    37    0.00        0.06          0.01     0.01    2.18       5.99    0.000  0.000 
         NKX3-1    37    0.70       11.97          2.35     2.37    3.09       9.14    0.000  0.000 
          GNRH1    37    0.07        1.32          0.52     0.28    0.58       0.41    0.000  0.000 
         NAP1L5    37    1.16        6.65          2.85     1.25    1.25       1.31    0.000  0.000 
           ZIM3    37    0.03        0.20          0.12     0.04   -0.39      -0.51    0.000  0.000 
          RPL12    33  399.87      863.97        577.88   124.32    0.91       0.05    0.000  0.189 
           VHLL    37    0.00        0.06          0.01     0.01    2.16       6.13    0.000  0.000 
         ZNF597    37    1.12        3.65          2.17     0.59    0.33      -0.40    0.000  0.000 
          MDGA2    37    0.00        0.07          0.03     0.02    0.73       0.26    0.000  0.000 
         SPRR1B    37    0.00        3.70          0.34     0.92    2.98       7.26    0.000  0.000 
         NDUFA7    37   21.95       65.20         34.03    10.90    1.59       1.92    0.000  0.081 
         ADAM10    37   21.20       46.45         30.35     6.19    0.84       0.09    0.000  0.054 
         ADAM11    37    0.01        0.10          0.04     0.03    0.97      -0.11    0.000  0.000 
         ADAM12    37    0.15        2.18          0.73     0.45    1.57       2.64    0.000  0.000 
         ADAM15    37   20.30       45.50         29.70     6.50    0.38      -0.79    0.000  0.027 
         ADAM17    37   17.57       57.78         32.74     8.25    0.91       1.21    0.000  0.054 
         ADAM18    37    0.00        0.01          0.00     0.00    5.83      32.03    0.000  0.000 
         ADAM19    36    1.56        9.59          4.24     2.15    0.79       0.02    0.000  0.108 
         ZNF598    37    3.02        9.63          6.82     1.70   -0.37      -0.70    0.027  0.000 
         WDSUB1    37    2.78        7.25          5.31     0.96   -0.62       0.09    0.027  0.027 
          CPNE9    37    0.01        0.44          0.13     0.08    1.67       3.66    0.000  0.000 
          CPNE8    37    2.22        7.93          4.54     1.17    0.89       1.14    0.000  0.054 
           TYW1    37    2.90        6.56          4.44     0.73    0.48       1.26    0.054  0.054 
          PTPRF    37   19.65       90.12         47.87    14.76    0.28       0.53    0.000  0.027 
          CPNE3    37   14.58       38.76         24.57     4.67    0.53       1.41    0.027  0.027 
          CPNE2    36   14.87       37.61         25.15     5.48    0.51      -0.33    0.000  0.081 
          CPNE1    37   19.79       48.29         32.98     6.86   -0.28      -0.51    0.000  0.027 
         MIF4GD    37    9.24       19.66         13.87     2.31    0.20      -0.05    0.027  0.027 
          CPNE7    37    0.01        0.85          0.23     0.21    1.69       2.07    0.000  0.000 
          CPNE6    37    0.00        0.08          0.02     0.02    1.43       2.09    0.000  0.000 
          CPNE5    37    0.16        3.16          1.03     0.74    1.59       1.85    0.000  0.000 
          CPNE4    37    0.01        0.45          0.15     0.10    1.04       0.72    0.000  0.000 
          WNT8A    37    0.00        0.01          0.00     0.00    4.24      16.78    0.000  0.000 
      TNFRSF11B    37    0.84        4.37          2.21     1.01    0.40      -1.08    0.000  0.000 
          GLYAT    37    0.00        0.03          0.00     0.01    2.47       4.67    0.000  0.000 
          TRIT1    37    3.84       11.28          6.45     1.53    0.83       1.23    0.000  0.027 
         DNMT3B    37    0.14        0.77          0.33     0.14    0.78       0.90    0.000  0.000 
         OPALIN    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         DNMT3A    37    1.60        7.41          3.44     1.23    0.90       1.12    0.000  0.027 
         ZNF121    37    0.48        2.33          1.29     0.44    0.17      -0.63    0.000  0.000 
          RBM10    37    6.72       16.54         11.64     2.43   -0.29      -0.30    0.054  0.027 
           XRN2    37   17.62       28.98         22.15     2.29    0.30       0.68    0.000  0.027 
         DNMT3L    37    0.00        0.03          0.00     0.01    1.96       3.41    0.000  0.000 
         RABEPK    36    7.02       40.94         12.90     6.88    2.95       8.70    0.000  0.081 
         UPK3BL    37    2.39       16.02          7.95     3.24    0.62      -0.09    0.000  0.054 
          MYOZ2    37    0.00        0.18          0.06     0.04    0.90       0.16    0.000  0.000 
           AAK1    37    5.70       21.78         14.90     3.83   -0.98       0.59    0.081  0.000 
          SNRPN    35   38.13       66.98         50.30     6.53    0.61       0.23    0.000  0.108 
           GDE1    37   19.08       52.77         33.05     7.36    0.41       0.13    0.000  0.027 
          SNRPB    34   36.93       65.27         49.49     7.26    0.59      -0.30    0.000  0.135 
          SNRPC    37   34.16       77.70         46.13    10.46    1.68       2.50    0.000  0.081 
          SNRPA    37   14.82       26.63         19.68     2.87    0.88       0.48    0.000  0.081 
         SHANK3    37    2.39       33.06         13.92     7.12    0.74       0.60    0.000  0.054 
          OR2B2    37    0.00        0.02          0.00     0.00    5.83      32.03    0.000  0.000 
         SHANK1    37    0.00        0.08          0.04     0.03    0.56      -0.92    0.000  0.000 
          SNRPE    37   10.51       29.03         14.47     4.22    2.11       3.98    0.000  0.054 
           PBX4    37    0.24        1.75          0.87     0.41    0.53      -0.64    0.000  0.000 
           KLC4    37    6.29       16.01         11.18     1.96    0.10       0.08    0.027  0.027 
          OR2B3    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         ZNF554    37    0.96        2.95          1.85     0.45    0.01      -0.35    0.000  0.000 
         TNNI3K    37    0.25        0.88          0.52     0.13    0.39       0.23    0.000  0.000 
          SALL4    37    0.01        0.59          0.08     0.10    4.04      18.55    0.000  0.000 
          PTPRK    37    7.83       25.49         16.11     4.12    0.10      -0.21    0.027  0.027 
           HUS1    36    3.89        6.71          5.11     0.58    0.82       0.86    0.027  0.081 
         RGS9BP    37    0.09        1.31          0.40     0.22    2.17       6.41    0.000  0.000 
        PLAC8L1    37    0.00        0.22          0.09     0.05    0.65      -0.15    0.000  0.000 
           ZFR2    37    0.12        0.85          0.39     0.18    0.97       0.42    0.000  0.000 
          PLCB1    37    1.12        6.80          3.05     1.17    0.88       1.29    0.000  0.027 
          GPR62    37    0.00        0.15          0.05     0.03    1.07       1.81    0.000  0.000 
          PTPRH    37    0.06        1.21          0.18     0.20    4.15      18.01    0.000  0.000 
        ZDHHC15    37    0.78        2.04          1.46     0.29   -0.02      -0.26    0.000  0.000 
        ZDHHC14    37    1.66        5.89          3.79     1.12   -0.00      -0.98    0.000  0.000 
       TMEM167B    37   15.38       25.54         19.66     1.97    0.78       1.30    0.027  0.054 
          PCSK9    37    3.22       24.92         10.57     4.50    0.82       1.20    0.000  0.027 
        ZDHHC11    34    1.04       12.26          6.07     3.05    0.12      -1.00    0.000  0.108 
          SVEP1    37    3.03       27.73         11.48     5.92    0.78       0.09    0.000  0.027 
        ZDHHC13    37    2.42        8.68          4.76     1.32    0.84       0.53    0.000  0.027 
        ZDHHC12    37   10.70       26.69         17.54     3.99    0.41      -0.29    0.000  0.054 
          PCSK2    37    0.16       16.20          1.80     2.65    4.53      22.05    0.000  0.000 
         PRKAG3    37    0.00        0.09          0.02     0.02    1.87       4.10    0.000  0.000 
          PCSK1    37    0.00        0.46          0.07     0.09    2.94      10.15    0.000  0.000 
          PCSK6    37    1.14        5.62          2.63     0.93    1.04       1.41    0.000  0.000 
          PCSK7    37    9.04       22.43         17.30     3.02   -1.05       0.99    0.054  0.000 
          PCSK4    37    0.13        2.37          0.65     0.45    1.82       4.12    0.000  0.000 
          PCSK5    37    1.22        7.25          2.93     1.24    1.43       2.47    0.000  0.000 
         DUSP28    37    1.15        2.35          1.69     0.32    0.00      -0.94    0.000  0.000 
          HIPK2    37    1.95       10.76          6.35     2.10   -0.14      -0.15    0.054  0.027 
          HIPK1    37    5.48       26.93         14.35     5.39    0.62      -0.35    0.000  0.027 
          HIPK4    37    0.02        0.25          0.08     0.05    1.35       2.20    0.000  0.000 
           RPS3    32  355.97      691.31        479.13    76.42    0.88       0.78    0.000  0.189 
         DUSP21    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         DUSP22    37   14.98       25.96         19.06     2.29    0.60       0.90    0.000  0.027 
         DUSP23    37   11.70       49.13         26.45     8.33    0.83       0.78    0.000  0.054 
          LEMD3    37    4.14        8.00          5.95     0.88    0.33      -0.19    0.027  0.027 
          LEMD2    37    5.49       16.48         11.24     2.60   -0.18      -0.19    0.027  0.027 
         DUSP26    37    0.15        2.55          0.80     0.56    1.18       1.04    0.000  0.000 
         DUSP27    37    0.03        0.93          0.26     0.24    1.30       0.65    0.000  0.000 
           QARS    37   34.46       62.43         47.98     6.46    0.13      -0.23    0.027  0.054 
           NCAN    37    0.00        0.01          0.00     0.00    1.25       0.57    0.000  0.000 
         SPDYE1    37    0.14        0.81          0.49     0.17   -0.17      -0.50    0.000  0.000 
        SLC16A6    37    0.28        8.68          1.84     1.51    2.66       9.37    0.000  0.000 
       SLC25A34    37    0.56        2.59          1.26     0.43    0.80       0.92    0.000  0.000 
           YBX2    37    0.01        0.35          0.09     0.07    1.58       3.70    0.000  0.000 
          SCRG1    37    0.00        1.73          0.21     0.31    3.47      13.72    0.000  0.000 
        GPATCH2    37    2.27        5.03          3.34     0.70    0.76      -0.10    0.000  0.081 
          ESPL1    37    0.05        0.48          0.18     0.10    1.45       2.00    0.000  0.000 
           NAPB    37    1.69        3.87          2.80     0.55   -0.21      -0.57    0.000  0.000 
           NAPA    37   43.90       87.98         66.26     8.96    0.12       0.08    0.027  0.027 
          OR6Q1    37    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         ZNF555    37    0.60        1.93          1.18     0.30    0.22      -0.20    0.000  0.000 
           OSR2    37    0.14        2.73          0.85     0.54    1.33       2.24    0.000  0.000 
          LARP1    37    5.24       23.90         17.73     3.97   -1.47       2.28    0.081  0.000 
          LARP4    37    4.52       11.61          7.36     1.51    0.50       0.31    0.000  0.027 
          LARP6    37    1.54        9.03          4.91     1.93    0.39      -0.42    0.000  0.081 
          LARP7    37   12.32       18.61         15.28     1.70    0.13      -0.79    0.000  0.000 
           ISM2    37    0.00        0.09          0.01     0.02    3.50      13.00    0.000  0.000 
